"","logFC","logCPM","F","PValue","FDR"
"ENSG00000136051",0.0426228799900269,5.93841121427514,0.487078590574563,0.485736878299107,0.577423682516612
"ENSG00000125434",-0.0653365819095148,4.27426311751725,0.486151097068299,0.486152191865286,0.577879620001688
"ENSG00000182534",-0.0629243878223395,5.93907225928138,0.485611380964972,0.486394137469163,0.578122181192279
"ENSG00000112394",0.104505283938728,0.579284680133505,0.485554109796353,0.486419822893415,0.578122181192279
"ENSG00000141665",-0.0926491475668074,1.59424487100057,0.485438273417165,0.486471780986953,0.578146154769387
"ENSG00000272870",-0.0622229759218587,0.612770026331938,0.484603597624358,0.486846445140694,0.57855361935439
"ENSG00000158315",0.0742797235810734,1.68343236741571,0.484396937006748,0.486939283716513,0.578626139568532
"ENSG00000143801",-0.0554445049602731,0.393207113125312,0.484163275452283,0.487044287413236,0.578689226424178
"ENSG00000137710",0.0534341334300991,5.95984261448542,0.484137198615355,0.487056008252766,0.578689226424178
"ENSG00000144802",-0.136750094051019,5.68581959052032,0.483821889003166,0.487197768585421,0.578819845517776
"ENSG00000260259",-0.0695250855261382,-1.18452393731163,0.482667894617483,0.487717179366245,0.579399089373826
"ENSG00000035687",0.0465204567092965,6.56450656407862,0.482192437633528,0.487931449683025,0.579615779951333
"ENSG00000155066",-0.0604291160558617,7.22816341532142,0.481853542680857,0.488084272353053,0.579759453079763
"ENSG00000109920",0.0339637797992292,6.04183457533668,0.481663913317339,0.488169819360082,0.579823200843804
"ENSG00000104081",0.0512184459155324,4.71623903782439,0.480581476164686,0.488658614889142,0.580365867023882
"ENSG00000128908",0.0274131571187097,5.51429406797712,0.48029530271215,0.488787978370011,0.580481603042361
"ENSG00000131697",-0.0438872424582026,3.86952436714865,0.480155363454524,0.48885125809273,0.580518848406279
"ENSG00000287262",-0.17081902387455,3.2243388582411,0.479183697168888,0.489291016919156,0.581003134799608
"ENSG00000169855",0.0806710983814,5.32942980587175,0.479045614868959,0.48935356404943,0.581039471401686
"ENSG00000188786",-0.0387446470409711,5.06529607048935,0.478722446983227,0.489500001544543,0.581175404928007
"ENSG00000150672",0.0887308280710147,1.5263324929004,0.478496574006112,0.489602395091942,0.581259031457719
"ENSG00000175787",-0.0418076552691814,1.70094460502502,0.478104723830927,0.489780114853099,0.581432068986891
"ENSG00000168389",0.11402299822673,2.96327643004906,0.477639687679079,0.489991167198157,0.58164465141627
"ENSG00000286208",-0.175580698444663,3.98191268691768,0.476671932992725,0.490430861058758,0.58212859759425
"ENSG00000163812",-0.032654476773045,6.26951407274675,0.476442541825568,0.490535180319075,0.582214425714131
"ENSG00000130724",-0.0475364451841118,6.95050470021375,0.475991445457276,0.490740431774015,0.582420030871503
"ENSG00000159917",0.0367302753645215,2.17266948249428,0.475796539799731,0.490829159414252,0.582487325553074
"ENSG00000279861",-0.0659478577251407,0.430571068639853,0.474968671020093,0.491206332538945,0.582896899342228
"ENSG00000180574",0.0921313631412237,-0.534004156988901,0.47418158762365,0.491565374132618,0.583284905057676
"ENSG00000260086",-0.0604713127669398,-0.550775151421647,0.473907868910571,0.49169033862956,0.58339512551337
"ENSG00000112183",0.189369805408705,4.01367786832404,0.473465078397411,0.491892604479282,0.583597044375028
"ENSG00000138835",0.0409728717186925,5.76229774349422,0.472832625169597,0.492181749832043,0.583902006780067
"ENSG00000100083",0.0402003257075596,5.81534963261566,0.472517715442203,0.49232582674052,0.584034838035258
"ENSG00000069011",0.138166783604564,5.0212149571821,0.472389996303424,0.492384280723888,0.58406608607618
"ENSG00000165948",0.0618193178983451,2.9904114441125,0.472020075911472,0.492553650113958,0.584228889283466
"ENSG00000154319",0.127956467810567,3.09327743408722,0.470968444147707,0.493035677958826,0.58476249825335
"ENSG00000131263",-0.0373662854025229,6.56261348995239,0.470888572031838,0.493072320644266,0.584767825239822
"ENSG00000107242",-0.137766687283231,2.0300954364195,0.470656952505747,0.493178605889753,0.584855739970192
"ENSG00000217801",-0.08032277991876,1.80559806933672,0.469987977298834,0.493485800513611,0.585181884192304
"ENSG00000108953",0.0399584357838509,9.13364277811626,0.469344899149162,0.493781406432454,0.585494244748254
"ENSG00000198870",-0.0510778464783491,0.517512641167095,0.469178117845658,0.49385811998134,0.585547033000039
"ENSG00000102572",0.0417303128696187,5.99685586898149,0.469054125080834,0.493915165293779,0.585576496079999
"ENSG00000137474",0.129393608713395,3.38455679207357,0.46850354471109,0.494168604564099,0.585820437519682
"ENSG00000072310",-0.0781569958356034,8.57078603660306,0.46846720371544,0.494185340491779,0.585820437519682
"ENSG00000118308",-0.0767932438416725,1.95096205936205,0.468084857047545,0.494361478417991,0.58592835497857
"ENSG00000179454",0.0487835618727447,4.65858232559926,0.468068212131072,0.494369148731182,0.58592835497857
"ENSG00000180879",-0.0551783492086678,7.43914290782502,0.468059805776857,0.49437302262487,0.58592835497857
"ENSG00000226864",-0.102721081572913,-0.687032315658063,0.467911866876609,0.494441205556821,0.585970981082131
"ENSG00000086200",0.0375268830256163,5.17859571827585,0.467629766997138,0.494571265258284,0.586086928102533
"ENSG00000114446",-0.04237267540403,5.18523662688372,0.467493147860734,0.494634273031255,0.586123405947779
"ENSG00000146521",-0.085439918049537,-1.37555158493481,0.466737599337649,0.494982970905357,0.58649838923952
"ENSG00000157106",0.0438741927002555,7.51685593430645,0.466513269372453,0.495086582563612,0.586582943369617
"ENSG00000083845",-0.0502046242070694,8.93271277679215,0.466108071986146,0.495273824433925,0.586753126122772
"ENSG00000203724",-0.0863221700722728,0.857704694474885,0.466062824373521,0.495294740783094,0.586753126122772
"ENSG00000162664",-0.0333737378602579,5.21085605346159,0.465742552387092,0.495442833632999,0.586853170278573
"ENSG00000121281",0.0748805876216523,3.15757934434705,0.465740630002059,0.495443722763772,0.586853170278573
"ENSG00000142235",0.0948770266859049,3.63322397219817,0.465529770083721,0.495541264852966,0.58693048483627
"ENSG00000214655",-0.0385911046476687,5.59196516469025,0.464951601289359,0.49580888731396,0.587209223316162
"ENSG00000126903",-0.039149087975449,4.84150152719767,0.464830168780921,0.495865126919146,0.587237591379439
"ENSG00000007545",0.0458893989721977,4.64324044989035,0.464416403471989,0.496056836854318,0.587426378586258
"ENSG00000138085",-0.0323599090749155,6.62089520974695,0.464282848194785,0.496118743752416,0.587439932711016
"ENSG00000102362",0.0846771110766158,4.52076003109475,0.464252356995747,0.496132879171647,0.587439932711016
"ENSG00000077782",0.113687539320889,7.59920678735739,0.463984817127048,0.496256937186394,0.587548572682341
"ENSG00000129474",-0.0767347880301843,4.70577240757884,0.463746791970952,0.49636735330044,0.587641048091415
"ENSG00000124596",-0.033645192791262,4.93319947553537,0.463295225524176,0.496576941941129,0.587850912524424
"ENSG00000167920",0.060758342853006,4.63313376629889,0.463099954798256,0.496667620605538,0.587919992422617
"ENSG00000136940",0.0310320746154176,4.8696519293224,0.462848908080228,0.496784241322084,0.588019769697127
"ENSG00000149922",0.0651036809159088,1.27417419957051,0.462628749394608,0.496886551480597,0.588102596364229
"ENSG00000228327",-0.0500512201208942,0.946203908153723,0.462556128174016,0.496920307173083,0.588104278166582
"ENSG00000213433",0.0754053045540805,-0.540249352914631,0.46194643208956,0.497203858265328,0.588401572914944
"ENSG00000163104",0.0393129609266936,5.68310570493523,0.461649711827376,0.497341952859605,0.588526703878367
"ENSG00000070031",-0.11579093875047,-0.58685644501827,0.461496672422621,0.497413203278022,0.588572724040118
"ENSG00000025434",0.0518727745706285,4.63284879307237,0.460827797681147,0.497724813569721,0.58890312966472
"ENSG00000099364",0.0492155120574272,4.70410912414522,0.459989443081861,0.49811584695163,0.589327458814561
"ENSG00000273024",-0.0663360461470428,-1.15986776589321,0.459582933016843,0.498305642703179,0.589513661342879
"ENSG00000171823",0.0435858481383964,3.84000517500103,0.459474389357865,0.498356341458943,0.589535293558066
"ENSG00000112293",0.095296860411661,0.959218367303567,0.459289552586492,0.498442695458062,0.589599098919825
"ENSG00000102699",-0.0467777410968152,6.32352119035948,0.458683358555133,0.498726081747011,0.589895730060539
"ENSG00000171863",-0.0425241546897925,8.47371851188561,0.458614409442015,0.498758331695127,0.589895730060539
"ENSG00000183023",0.0620071511277219,3.46925081527241,0.458218296593566,0.498943676312011,0.590076570957985
"ENSG00000196998",-0.0327728395895155,4.2411988489612,0.457739673335798,0.499167784260957,0.590303228877652
"ENSG00000171502",0.0768509838185385,1.88122024561908,0.457535887012214,0.499263255934697,0.59037774520124
"ENSG00000140564",0.0764471659817481,7.17437949830948,0.456342106696646,0.499823152568495,0.59100139766713
"ENSG00000126524",0.032394597175655,6.25070439133905,0.456259001582564,0.499862169539392,0.591009110029413
"ENSG00000085871",0.048113924068605,5.26843455270117,0.45582022543868,0.500068256158741,0.591195566842357
"ENSG00000172732",0.0391394879075839,4.6029693769981,0.455784845435073,0.500084879913661,0.591195566842357
"ENSG00000157741",-0.0399048042716264,5.67373510566533,0.455659781881811,0.500143650184263,0.591226615725424
"ENSG00000100227",0.0341657380611373,6.62686738857299,0.455424148187636,0.500254411856036,0.591307833778851
"ENSG00000120688",0.033393694388594,3.89950169420643,0.455375301833212,0.500277377731964,0.591307833778851
"ENSG00000135940",0.0493405512663955,6.27234411028577,0.455199368236565,0.500360110524821,0.591367190215442
"ENSG00000155256",-0.0366934731794806,5.00608418536025,0.455018125185995,0.500445364434929,0.591429518410818
"ENSG00000085449",0.0342058471689824,5.77758803662562,0.454844938090276,0.500526852046897,0.591487387760962
"ENSG00000101336",0.0688116887222964,4.16916267509372,0.453487637193293,0.501166269351668,0.592204528779115
