"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000171428",6.0983721388188,7.08939003168831,884.994255368019,1.7944016984216e-194,3.26365780908921e-190
"ENSG00000173467",7.78701416532719,6.3391922774144,764.269862775174,3.16707428080324e-168,2.88013735096247e-164
"ENSG00000054598",-4.11562510384664,6.18967599675152,724.779685568354,1.22273087986298e-159,7.41300974764931e-156
"ENSG00000120262",4.24317884575273,4.47473011331263,713.583883254973,3.32536725648302e-157,1.51204449152283e-153
"ENSG00000150667",5.46296378437738,3.48658958444817,692.11213117047,1.55234010245285e-152,5.64679235668248e-149
"ENSG00000105173",-3.58755811431643,4.07426106046326,681.12266828984,3.80876285933494e-150,1.1545629814264e-146
"ENSG00000100219",3.07234616520102,10.5730778239255,674.823864659369,8.9240769375488e-149,2.31873016200196e-145
"ENSG00000154548",-3.51996468555567,1.72414653957473,648.617674975011,4.46416368940791e-143,1.01492761478689e-139
"ENSG00000074410",4.48629074338852,8.4333218894593,637.553392354704,1.13774027846276e-140,2.29924668718675e-137
"ENSG00000171793",-1.82238631967201,5.79362902613639,630.499670509591,3.89177440491504e-139,7.07835928765948e-136
"ENSG00000109436",3.67907479670189,8.48493406471346,627.182776707442,2.04900845847482e-138,3.38794234934001e-135
"ENSG00000187720",3.87289298424903,6.90402734535769,612.784005334044,2.77475369393527e-135,4.2056016821079e-132
"ENSG00000175356",6.11955453932494,8.35971247419489,611.779881381677,4.58798664672657e-135,6.41894624082021e-132
"ENSG00000178935",2.72851481166422,5.60387163852983,605.14649170258,1.27175668567799e-133,1.65219361422224e-130
"ENSG00000117399",-2.77512132103998,6.00955176432102,602.722648552164,4.28157468338185e-133,5.1915520227566e-130
"ENSG00000134830",3.60811137942775,4.14168404432562,586.844686875117,1.21684966621511e-129,1.38325385807003e-126
"ENSG00000176597",-2.80894391006607,4.04556453853157,583.558972087979,6.30864238389982e-129,6.74950515755117e-126
"ENSG00000206113",3.847976709015,0.391475767410855,580.60428122519,2.77100545852353e-128,2.79994707109033e-125
"ENSG00000134690",-2.37273938633814,5.19455391930442,580.289441665504,3.24430221634149e-128,3.10565098477995e-125
"ENSG00000047346",2.32753115161627,6.15112083445924,579.09438697425,5.90296567057969e-128,5.36815698082517e-125
"ENSG00000254231",2.96681539046652,1.63962369995794,572.873128712172,1.33148629863175e-126,1.15319394283401e-123
"ENSG00000135069",-4.54054579472111,5.26122565812346,570.899066146482,3.57886982645402e-126,2.95874929107026e-123
"ENSG00000127663",1.93218678546587,6.91662086996997,568.667599933903,1.09433451800829e-125,8.65380704936297e-123
