,edgerlrt,edger,deseq2
G17658,1.1782022351665,1.08859630126593,1.09102461870509
G14844,1.36542487786261,1.18820220446655,1.19037767270868
G15696,-1.49418003137805,-1.40207519376908,-1.39701499235687
G18029,-2.22299526103877,-2.28411258507511,-2.27468687370055
G15519,4.64643091413544,4.64266098015327,4.64473393237165
G18485,1.21967885184701,1.20130678069525,1.20355024370363
G15354,1.02072794755386,1.05897558595982,1.0917935795872
G16381,1.66815903484698,1.68670906296458,1.68897052673656
G16548,-4.68243714142074,-4.6710143695012,-4.66030069107704
G17118,-8.80706519835231,-8.82216089551405,-8.8143396451935
G17106,-2.47459091609005,-2.56526988741965,-2.54271931813471
G16299,-1.0080836633892,-1.00728098920085,-1.00548530262718
G16468,1.26906123035907,1.375710148982,1.37891746742474
G16099,-1.54041699289512,-1.59604912077499,-1.57836968554382
G17134,2.88030489126162,2.754333294063,2.75651726046309
G16283,-1.60029819352167,-1.72439338720755,-1.73719067892348
G15941,1.84293997781055,1.96369340160139,1.9660342053478
G15381,-1.67517667330816,-1.70273922580723,-1.69530546487531
G16410,1.89396276654811,1.95249315105821,1.9547507181074
G16101,-1.35133573899914,-1.29913265200042,-1.2937722382397
G15822,-1.26646622576949,-1.35629529142075,-1.33275541049218
G18016,-1.21651716207982,-1.32132110325991,-1.31913862159296
G16395,1.64897306008103,1.5719017246507,1.57847853426425
G15835,2.03295015401583,2.03880656203769,2.04090032523994
G18249,-1.93547203824688,-1.87800179096619,-1.86667995391848
G18044,1.10980506291034,1.22864517015944,1.23087166663033
G16574,-1.88966154340036,-1.94089871150328,-1.93084774173237
G16093,2.05559483129843,2.06214930316596,2.06442118729108
G17630,1.86683960608576,1.8476012995424,1.85061095077387
G15840,1.79374580906934,1.67141987283877,1.67393482367921
G17685,-1.17827183955413,-1.22239970788464,-1.20148197905437
G15971,-1.86455801062256,-1.84492543085405,-1.82260387182792
G15182,-1.08021288791503,-1.12095266395671,-1.11532545957074
G15055,2.38767485402592,2.41516600421822,2.41788384284313
G15708,1.4336966492112,1.34847021606824,1.3496448836441
G15652,-1.31885901810013,-1.35191983351154,-1.33789911451288
G15693,-2.06975054850208,-2.14447813098259,-2.12995494087628
G17606,-2.40925310486997,-2.55972801856604,-2.55318504733418
G16829,1.19238050178251,1.12078995633472,1.13038528106778
G16880,1.3212928404953,1.34116480768294,1.34792172762788
G18189,-1.52652681775699,-1.64057505569354,-1.64093898085654
G16006,1.43300185668857,1.41629255010903,1.41997181629577
G16287,-1.83749585229883,-1.76004707478371,-1.75765025616616
G17598,1.29276627727149,1.30246825888758,1.30509412976521
G15972,-1.46568508795025,-1.52595671354362,-1.52330715551111
G15452,1.20897792445148,1.28101523310737,1.28470007211561
G18400,1.33029004409992,1.29251857014116,1.29476876693603
G15411,-1.317609996091,-1.31585217452163,-1.3106543625259
G16123,1.6236401405077,1.64497820026062,1.64658479630949
G16059,-2.72142154539766,-2.60020374176242,-2.59396840981215
G17435,2.15022496078194,2.19337550741078,2.19827582673569
G15467,-1.46170336607998,-1.33037119848069,-1.32103153346409
G17322,-1.31943136082526,-1.54424948525684,-1.53344932194187
G18458,1.64711366687766,1.49824021546314,1.50077225308022
G16073,-1.67613360747421,-1.63084778158062,-1.62752065875677
G15845,-2.44855487196673,-2.34983191700394,-2.32949741232421
G16315,2.85953643452246,2.9277454994786,2.93016904165376
G15704,-1.49578854871573,-1.41209459286152,-1.40883418595383
G17991,1.16286188257199,1.05238410097703,1.05970655888851
G15437,1.09377183904948,1.06402076134993,1.06615282649854
G18330,3.06929371959932,3.08964665363596,3.0920693266911
G15394,-1.52833949493866,-1.50262798552136,-1.50008438602151
G16890,1.92439890365832,1.79379774698924,1.80307795012577
G16897,-4.0682654414572,-4.16357671606825,-4.1562223877305
G16041,1.31314354530585,1.33512415847262,1.3378409264113
G17149,-1.09575629145964,-1.10430701058929,-1.08589792549688
G16868,1.92313143665133,1.94922046303486,1.95153547851165
G15494,1.09942941751488,1.17706468596102,1.17908323318739
G18267,-2.01697851782482,-2.15146287133177,-2.16238965809478
G17624,2.82939120950841,2.72569694584367,2.72888833225853
G15333,1.89887702411592,2.02288080191876,2.02463261536059
G18136,1.2791491184012,1.28862379594851,1.29096199633076
G18155,1.57947033180696,1.58050113548386,1.58446681201006
G15782,1.65251606062998,1.6715314706312,1.67412157388758
G18489,1.15095602550869,1.1912271129683,1.19346192204945
G18264,1.40822975495074,1.45415128170579,1.45624296054953
G17138,-2.29073497660691,-2.13847607421913,-2.1145907142379
G17456,2.074568798756,2.13925949228996,2.14462248329967
G18380,1.40846476136634,1.35136826869634,1.35604485052356
G18334,-2.52473040878588,-2.60625908085788,-2.60384676282057
G17513,2.71412119961578,2.61379490682881,2.61657622430358
G18192,-1.25811314393291,-1.25983823404231,-1.24753916123941
G16335,-1.03924353802361,-1.08352347901652,-1.08017136794737
G16083,-3.00123629883037,-2.90027708149731,-2.89028345178669
G15773,1.00437249785828,1.10230015342436,1.10456136331718
G17894,-2.83734000053178,-2.85961475863975,-2.85260574981784
G16450,-1.04630612509234,-1.05366536526538,-1.0431515698097
G15316,-1.01078948193052,-1.09607986557716,-1.08195780656024
G16475,1.90238334361902,1.78458475572437,1.78908243538362
G16882,-1.54579999489377,-1.65947361745142,-1.6575567317523
G15156,-1.68727654809835,-1.75702337044664,-1.74136532003296
G18203,-2.80316849264989,-2.83915081668881,-2.83643305628273
G16776,-1.08201778781881,-1.10459663074289,-1.1024172222339
G15153,-1.65577817415796,-1.66790690679548,-1.66537894284836
G17177,1.38914893526978,1.53505559267739,1.53753669838715
G17132,2.34018342546695,2.30200253629674,2.30406990361708
G14931,1.59047301156139,1.5880914042745,1.59471323546579
G14972,-1.33285517624963,-1.29504952517046,-1.28519073072425
G15297,-1.22547461034885,-1.16112390468892,-1.15751452181543
G16757,-1.07103124050404,-1.02434867666858,-1.02262430268217
G17145,-1.44637092442767,-1.3189226008232,-1.31675774827283
G16224,1.11984333680017,1.09007234623372,1.09225816782399
G16689,-4.20718184040614,-4.25603945070689,-4.23821866651839
G16821,2.45933646975324,2.56833300980344,2.57578863992727
G18315,-1.8128793713807,-1.72695405115994,-1.71684754725873
G17856,-1.12652390478104,-1.17544411863819,-1.16935313355713
G16294,1.04252113481091,1.02589453761358,1.02799477775136
G17944,1.05912962943069,1.03909826796006,1.03954229361899
G14840,-1.02238550089525,-1.0176579393073,-1.0152886469716
G17218,1.06639145290863,1.08558522751815,1.08896325476816
G15049,2.5313764469231,2.52170747596724,2.52570845952668
G16405,-1.31241317746615,-1.28973494132876,-1.28739319442938
G16371,1.70923085243734,1.73808005978892,1.75700771878198
G18246,1.39538109381898,1.35496946060441,1.36584088904122
G15466,1.23518216395577,1.26454166941626,1.26751032161303
G17661,-2.42314008049085,-2.37123062084042,-2.36867820280141
G18068,1.37428046156687,1.26510834008751,1.26927324032926
G17786,1.21005468520007,1.19536635452761,1.1976699566587
G16095,-11.055654943744,-10.9638696614709,-10.9581238350447
G17336,-1.0040541317154,-1.01345237393704,-1.01135807417697
G14890,3.40334693973481,3.40650753695129,3.40902194363797
G15752,-1.96684629799897,-2.01224391094037,-1.98965082468093
G16290,3.29034169381208,3.31165066695598,3.31492473806887
G18292,-1.49420750746946,-1.41074447194301,-1.40848596311857
G15341,-2.9379885838322,-2.8715389118228,-2.86766166498588
G14843,2.00354896324353,2.00636290809239,2.00872592447679
G16856,-1.4519511672703,-1.54063965231012,-1.53836023609586
G17195,-1.82363385062596,-1.61765040737227,-1.61538823141286
G15133,-1.13019378504192,-1.21563859793335,-1.2063370218837
G16664,-1.46690251891484,-1.32237099837879,-1.31694347912522
G15680,-2.99196409302756,-3.05364566332661,-3.04790785525688
G17294,2.89293376628986,2.82297503746385,2.8258263261011
G16756,-5.29783021598775,-5.27333481597676,-5.26766302261799
G16791,2.54569415928175,2.52466279922279,2.52704305567822
G16951,-3.32450006440593,-3.37789425148522,-3.36529674635131
G15249,3.01668693093538,3.00127788756433,3.00662537623064
G16096,1.60324136820603,1.66432148589364,1.6668299272804
G17130,1.41262942102276,1.48743929497049,1.49052461104624
G15979,1.18745598863016,1.16103200046548,1.16360359945983
G17762,2.25645321195966,2.28510045063677,2.2876218032433
G17708,-3.63976606388802,-3.64420688909039,-3.64508909354035
G17732,-3.211373881054,-3.32050961441533,-3.32813118724535
G18331,-1.90125428345408,-1.90655400814944,-1.89104983511929
