,edgerlrt,edger,deseq2
ENSG00000271605,2.25753285949192,2.22602015776236,2.22885283240163
ENSG00000140839,1.43101736317816,1.39856469462516,1.40236864456778
ENSG00000213397,1.3907681009728,1.36176323510728,1.36006136192948
ENSG00000188060,4.55195943290666,4.51882408340577,4.52485342326601
ENSG00000124203,2.46731386361005,2.42240092228655,2.44133356239758
ENSG00000228305,1.06133112707709,1.03072306597802,1.03855129711163
ENSG00000140030,2.14125619929471,2.10890701263624,2.10962051350811
ENSG00000224373,1.67597912826816,1.61093010894034,1.64939302111459
ENSG00000272979,1.31518158750021,1.28614717481673,1.29073076299926
ENSG00000279943,-1.26638258288213,-1.29620538164814,-1.30185666529324
ENSG00000042062,-1.1443318015467,-1.17053034418868,-1.17422010636164
ENSG00000246366,1.54205653627053,1.51331080836119,1.52051121332181
ENSG00000023228,-1.01017488651705,-1.04097152601775,-1.04131969090225
ENSG00000250120,-1.80300209574154,-1.82788705676321,-1.83691162924048
ENSG00000211662,2.19022440956192,2.08829918740772,2.16794066501464
ENSG00000119866,1.33720957536608,1.30703433087018,1.30819898877411
ENSG00000114268,2.53373788976325,2.50208642850468,2.50179172993859
ENSG00000185133,-5.53192487844729,-5.54603414383078,-5.56833778773338
ENSG00000029153,1.27658579557661,1.244854737741,1.24630448445234
ENSG00000146477,-1.33516147307215,-1.35728290627283,-1.36378419239685
ENSG00000073861,2.60351942135534,2.56777216313997,2.58145145212056
ENSG00000198223,2.16675207128089,2.13495664417262,2.13552467274011
ENSG00000140511,2.23734837268155,2.20486374123293,2.20668639247722
ENSG00000122824,-3.52706486799424,-3.51919275207784,-3.57603267961997
ENSG00000197128,-1.01529550862839,-1.04752480118673,-1.046422107697
ENSG00000146039,3.68684823976637,3.61492218626664,3.66084907519937
ENSG00000108576,-3.06509035982,-3.09444202031445,-3.11240060670047
ENSG00000237943,-1.61114016462127,-1.64160919226365,-1.64275058242602
ENSG00000019102,-1.89297429933557,-1.92037425186898,-1.9296780757203
ENSG00000169783,1.72609919860239,1.69564403171344,1.69570207913594
ENSG00000196368,-1.09445959889295,-1.10642365947937,-1.13134016102166
ENSG00000254667,-1.11417029202795,-1.14519950766867,-1.15027815495413
ENSG00000165966,-3.30583134295843,-3.21340544179624,-3.35906190263702
ENSG00000165996,-1.51071626777007,-1.54138156164025,-1.54438872277285
ENSG00000180871,1.33463783203285,1.29004885098658,1.30981581295241
ENSG00000163464,1.11221092829309,1.06182837153548,1.08984003053226
ENSG00000182397,1.20663928162091,1.18248316182168,1.18238809809335
ENSG00000255026,1.58020718434798,1.55934343446458,1.55398506742664
ENSG00000230359,-1.30061616171374,-1.3363477584108,-1.33743543642936
ENSG00000241316,-1.67868264544221,-1.71627837504012,-1.71208337981441
ENSG00000062282,-1.51474919817885,-1.53995750742452,-1.54645838905805
ENSG00000132692,1.8128001424372,1.77914311705269,1.78451907724289
ENSG00000139668,-1.08167707466695,-1.11235737721998,-1.11269886498286
ENSG00000253741,1.10802985721529,1.08492573676905,1.08213751118283
ENSG00000272068,2.896642533853,2.84711885425988,2.8775421727497
ENSG00000211592,2.07523411431077,2.03780656486484,2.042264542504
ENSG00000156395,1.60214767175658,1.62022112375748,1.57358577954014
ENSG00000146067,1.12042980801677,1.09048680218091,1.08862558545292
ENSG00000115607,1.20257850416453,1.17258109396598,1.17458288206626
ENSG00000077274,-2.46075348858921,-2.44717943857181,-2.48877663731414
ENSG00000099194,3.5891494551643,3.55842484815007,3.55951139062602
ENSG00000170577,-1.16221446291611,-1.16850757476348,-1.19993992850345
ENSG00000068366,-1.34778300088008,-1.37859796724309,-1.38007484733135
ENSG00000213023,-2.61678197175074,-2.55191705452166,-2.67436161835885
ENSG00000184702,1.27403679860249,1.24319677565278,1.2433226592957
ENSG00000246859,1.12599464483464,1.09514371300831,1.0957010621606
ENSG00000143412,-1.94412917549375,-1.97439484352214,-1.97512505117193
ENSG00000182199,2.17526103697471,2.1439690369084,2.1438054685441
ENSG00000126860,2.41762389146155,2.383237142072,2.38637356732022
ENSG00000223534,1.82851247113443,1.79999092422321,1.80432733603238
ENSG00000276085,1.43552975737391,1.407017837116,1.40832682526413
ENSG00000198911,-1.22800535848083,-1.25841194674407,-1.25927104021802
ENSG00000174946,1.61052528602693,1.56796269327023,1.58346025757363
ENSG00000103241,1.23547342778368,1.20655853463442,1.20598463788237
ENSG00000111452,-1.57357524236351,-1.60211500595675,-1.60689089622595
ENSG00000272079,-1.07515232663328,-1.09782973693129,-1.10976868557906
ENSG00000178573,1.23873112519235,1.2086969259986,1.20797022128933
ENSG00000152952,1.86583627663701,1.83518322148354,1.83529750704345
ENSG00000125046,-1.83876032419792,-1.83157311542181,-1.879738590924
ENSG00000109072,-1.67152381675285,-1.70141937367709,-1.70636129417336
ENSG00000085741,-2.46497301936746,-2.47977308143479,-2.5063495971373
ENSG00000111669,1.18486085447768,1.15423495326873,1.15325754608392
ENSG00000164691,2.2114308809386,2.17863036798405,2.17980389300397
ENSG00000006611,1.76695757601759,1.73799035221895,1.73918199726411
ENSG00000273179,1.80956852868497,1.77409131774992,1.79200627208751
ENSG00000182013,-2.00411505280727,-2.0317589507382,-2.03576832081434
ENSG00000123329,2.43372049154913,2.40154430925907,2.40273409345674
ENSG00000145934,-1.17198335379328,-1.22810514564279,-1.20422792769226
ENSG00000198744,-1.27217661725271,-1.29893592770799,-1.30386448872934
ENSG00000259884,-1.31034423657744,-1.32525760403724,-1.34771210497699
ENSG00000137747,-1.71253160720867,-1.76431756793283,-1.74765696835521
ENSG00000138028,3.43457256918792,3.39223389952405,3.40774105611347
ENSG00000253522,1.49851798326564,1.4626204448903,1.47914622550668
ENSG00000136052,1.45349632786016,1.4228279638703,1.42216255998318
ENSG00000123338,2.83435882229395,2.80027972754765,2.80212859068635
ENSG00000012779,2.57394836410745,2.53967105365955,2.54169415826084
ENSG00000080293,-1.43448830941131,-1.4635127935672,-1.46749968030829
ENSG00000125895,2.65416328492918,2.62454334217831,2.62885624041742
ENSG00000198727,-1.28113747455436,-1.31013923760936,-1.31187238088694
ENSG00000268049,-1.0549427835527,-1.08949386033223,-1.09499284578928
ENSG00000114013,2.75744784415217,2.7230987589614,2.72598560237697
ENSG00000211898,1.63004404909776,1.57261543325402,1.60969376567798
ENSG00000171310,1.96687206136972,1.93568448634857,1.93538457823421
ENSG00000185070,-1.66380199036913,-1.69230659542542,-1.69506665783919
ENSG00000143257,-2.47400365617137,-2.50809629536006,-2.51083241468763
ENSG00000075240,1.40159151442165,1.37112657507433,1.37024773108669
ENSG00000145777,-1.63736569853051,-1.64628123294687,-1.67539176811398
ENSG00000149257,1.55171631691301,1.5221768499989,1.52098109921949
ENSG00000137203,-4.06231115541258,-4.05779891518453,-4.09823150928239
ENSG00000115956,2.64514564173346,2.61127817898395,2.61290954341201
ENSG00000234741,1.22038557817855,1.19029102149479,1.18982101465823
ENSG00000196263,-1.41488306854171,-1.44352153658855,-1.44716077793772
