,edgerlrt,edger,deseq2
ENSG00000163032,-1.98941967954264,-2.01290434921863,-2.00872980693626
ENSG00000241684,-1.33260180301444,-1.36805384194266,-1.3518828776187
ENSG00000197558,1.09853627980916,1.06109074982933,1.08305407827595
ENSG00000157150,-1.577584205952,-1.61610444131137,-1.59651716547895
ENSG00000151967,-1.06708339332197,-1.09555751137638,-1.08856410201438
ENSG00000119866,-1.266224931685,-1.29787801978914,-1.28484115832461
ENSG00000173467,1.19809450277463,1.14169678034302,1.1855091962964
ENSG00000234678,1.18362707343106,1.1562201380691,1.17036872046332
ENSG00000137331,-1.39444435350703,-1.43043911494236,-1.41149471363463
ENSG00000122824,-1.53052513631698,-1.56456782207926,-1.54867363745579
ENSG00000186204,-1.10148591129907,-1.13432188932611,-1.11995808352858
ENSG00000244405,-1.14779809377575,-1.18303343875388,-1.16441810771448
ENSG00000165966,-1.40340376453828,-1.43675853767184,-1.42145984898202
ENSG00000165996,-1.11926797860205,-1.15402544080399,-1.13664133796203
ENSG00000180871,-2.02084966827522,-2.04655910325588,-2.03587445467169
ENSG00000042286,-1.02465992137599,-1.05863284432312,-1.04198335590315
ENSG00000237172,-1.18818649806463,-1.22264648154376,-1.20551796164582
ENSG00000166126,-1.20680601149268,-1.22543573361251,-1.23267852134738
ENSG00000237457,1.21529231635641,1.13274704392952,1.20233475027504
ENSG00000132692,-1.05471420435944,-1.0835432069657,-1.07874185592796
ENSG00000162004,1.35642512436934,1.3180264167765,1.34360490449498
ENSG00000077274,-1.74964988950762,-1.78123248050435,-1.76698962542176
ENSG00000170577,-1.26640140692611,-1.29985043299636,-1.28361650030448
ENSG00000115598,-1.28763959409363,-1.31485800796037,-1.30722684077681
ENSG00000273802,1.28813262991379,1.2445021846389,1.27241965910148
ENSG00000280987,1.20423898074066,1.16862666730892,1.18902281851024
ENSG00000215246,-1.13422337128305,-1.16300844746667,-1.15855834033487
ENSG00000224259,-1.39638000253517,-1.43979612076842,-1.41630266949449
ENSG00000224090,1.29412838926843,1.22400455472177,1.28159028100945
ENSG00000132386,-1.01357749210695,-1.04823765557004,-1.03097651345475
ENSG00000240890,1.49348181559279,1.41279178158024,1.49047461358518
ENSG00000130768,2.08343062741912,2.04576234880973,2.06619665417925
ENSG00000273179,2.23670098322286,2.1911938323257,2.22337274359585
ENSG00000182013,-1.33343762481391,-1.36797021663217,-1.35104575601619
ENSG00000152784,-1.51206017965952,-1.54767044596334,-1.52789917203017
ENSG00000138028,2.42206505379464,2.38323403220497,2.40451807435335
ENSG00000263470,-1.38327713089466,-1.42028107405432,-1.4038833555717
ENSG00000186907,1.39982510165626,1.36548850061113,1.38361718257803
ENSG00000145777,-1.81070849763659,-1.84360800592932,-1.8300031711644
ENSG00000177335,-1.37996461467366,-1.41605746358217,-1.4042581139952
ENSG00000166897,1.46278505618429,1.41335621193966,1.44697795386717
ENSG00000007968,1.18444320386606,1.12958139401453,1.17107110870651
ENSG00000118407,-1.36255320162264,-1.39608915173865,-1.38033190059101
ENSG00000058668,-1.07364880698893,-1.10792578696379,-1.09137004737168
ENSG00000107105,2.22443413408033,2.17857548418718,2.21487772592007
ENSG00000151632,-1.17786808388327,-1.21353378826011,-1.19600174803274
ENSG00000230500,-1.26386133282705,-1.29704280411075,-1.28899739722224
ENSG00000088538,-1.35824163566541,-1.39312429031974,-1.37590514322032
ENSG00000120471,-1.7745309547874,-1.80517300027227,-1.79752090731303
ENSG00000135253,-1.32176468795139,-1.39664852558768,-1.34206593256581
ENSG00000196972,-1.23571121343157,-1.27049448797238,-1.25276617789865
ENSG00000214402,-1.00676154516663,-1.02199332941678,-1.03068795291293
ENSG00000123892,-1.4219217215551,-1.45651970869936,-1.44096909715425
ENSG00000169562,1.6962016265162,1.66095158014456,1.67859934026664
ENSG00000072657,-1.48518403392754,-1.51777967191588,-1.50489173952182
ENSG00000082175,-1.09967781429663,-1.1333683228559,-1.11754043994191
ENSG00000161798,-2.18777514095935,-2.20444045142904,-2.21681006664629
ENSG00000249267,2.04567393131499,2.02548099041956,2.03975008044698
ENSG00000155254,-1.0633557673245,-1.09788047563202,-1.08036393796264
ENSG00000254510,-1.54951794413467,-1.58322361425693,-1.56950274275972
ENSG00000225342,-1.17498853911025,-1.21339670658825,-1.19999336324132
ENSG00000126262,2.31237954444343,2.23686564628955,2.29703379421261
ENSG00000086991,1.83637927696283,1.78370198607542,1.82701053040424
ENSG00000075035,-1.36388332426731,-1.39750938711202,-1.38114119196735
ENSG00000144837,1.36055401545377,1.32325676588375,1.34614487607074
ENSG00000254615,-1.29221743575038,-1.32544668152817,-1.31315777787847
ENSG00000146670,1.16309370561992,1.1284161030792,1.14642253844171
ENSG00000232677,1.17452630824585,1.14054081096591,1.15741416573435
ENSG00000176049,-1.06777465399744,-1.10427898645339,-1.08849003361079
ENSG00000280753,1.12795796235682,1.08428438887786,1.11471646223359
ENSG00000275385,2.17946731960639,2.09625428008995,2.17320731624474
ENSG00000123572,-1.42319573054837,-1.45532211548565,-1.44130904983093
ENSG00000134962,1.17366284238373,1.13261744315101,1.15908906051704
ENSG00000164440,1.16799850686735,1.12418591703494,1.1518573031352
ENSG00000167749,1.08880941362662,1.05523735490732,1.07111927837601
ENSG00000119632,-1.35373489957633,-1.38969351626628,-1.37164371694477
ENSG00000110375,-1.02914754422514,-1.08455366692127,-1.05054292540067
ENSG00000154188,-1.82210400000478,-1.85525298519227,-1.84028188670303
ENSG00000188013,-1.24331787510665,-1.28978773326402,-1.26586226625109
ENSG00000144749,1.34899074563618,1.31407758101815,1.33149962968327
ENSG00000068976,-1.40807223875156,-1.44070587939805,-1.42546594248227
ENSG00000115041,-1.29730343944405,-1.33216117388925,-1.31526953152586
ENSG00000123119,-1.65966954245192,-1.6937523885158,-1.6781591144524
ENSG00000112280,-1.624653826409,-1.65639294508823,-1.64615108551658
ENSG00000166444,-1.07601980806013,-1.11029209905479,-1.09355406314705
ENSG00000237989,-1.343540228691,-1.3787411829677,-1.3622759314717
ENSG00000183773,-1.05877629346433,-1.09403083584849,-1.07857086815356
ENSG00000198734,1.55003135152399,1.50374828276095,1.5348341108134
ENSG00000172935,-1.06937137380337,-1.10337406215248,-1.08711820641968
ENSG00000255545,3.15807061805726,3.09067723604869,3.14232862385222
ENSG00000136840,-1.50562771702729,-1.54124591533396,-1.52364460692636
ENSG00000129514,1.41766424668808,1.38220628338129,1.39958800559956
ENSG00000110811,-1.23233632831625,-1.26649243050894,-1.24969313625288
ENSG00000253520,-1.05754667623519,-1.09157917368266,-1.07865626503099
ENSG00000214081,1.32477469852465,1.27110350979237,1.31186684062462
ENSG00000149043,-2.19698055928131,-2.19279216376941,-2.22006698463564
ENSG00000114790,1.67037937478874,1.63620103848751,1.65334410983202
ENSG00000130600,-2.5499279936116,-2.56738476354727,-2.57249578677727
ENSG00000265190,-1.73666829268636,-1.76552650115967,-1.75714224803205
