,edgerlrt,edger,deseq2
G18029,-2.27607175772731,-2.28411258507511,-2.27468687370055
G15519,4.64266865230135,4.64266098015327,4.64473393237165
G16381,1.68679751603362,1.68670906296458,1.68897052673656
G16548,-4.64553914095903,-4.6710143695012,-4.66030069107704
G17118,-8.80134064304088,-8.82216089551405,-8.8143396451935
G17106,-2.52288249274895,-2.56526988741965,-2.54271931813471
G16468,1.37637034076608,1.375710148982,1.37891746742474
G16099,-1.57688879495417,-1.59604912077499,-1.57836968554382
G15030,-3.87013264503511,-3.90263289920415,-3.88959455171719
G17134,2.75443501871104,2.754333294063,2.75651726046309
G16283,-1.68596658687388,-1.72439338720755,-1.73719067892348
G15941,1.96255739001556,1.96369340160139,1.9660342053478
G15381,-1.69280658502639,-1.70273922580723,-1.69530546487531
G16410,1.95249889557703,1.95249315105821,1.9547507181074
G16395,1.57456013526488,1.5719017246507,1.57847853426425
G18249,-1.86762031380259,-1.87800179096619,-1.86667995391848
G15835,2.03870770784142,2.03880656203769,2.04090032523994
G16574,-1.92981738716724,-1.94089871150328,-1.93084774173237
G16093,2.06212780288433,2.06214930316596,2.06442118729108
G17630,1.84824630624065,1.8476012995424,1.85061095077387
G15840,1.67169332496642,1.67141987283877,1.67393482367921
G15971,-1.82115013241879,-1.84492543085405,-1.82260387182792
G15055,2.41565058035912,2.41516600421822,2.41788384284313
G15693,-2.12621668625312,-2.14447813098259,-2.12995494087628
G17606,-2.54553411732219,-2.55972801856604,-2.55318504733418
G16880,1.34471687256911,1.34116480768294,1.34792172762788
G18189,-1.63377930630311,-1.64057505569354,-1.64093898085654
G16006,1.41748920681093,1.41629255010903,1.41997181629577
G16287,-1.75973724823511,-1.76004707478371,-1.75765025616616
G15972,-1.52532709394511,-1.52595671354362,-1.52330715551111
G16123,1.64428035809187,1.64497820026062,1.64658479630949
G16059,-2.59428199360042,-2.60020374176242,-2.59396840981215
G17435,2.19415217702016,2.19337550741078,2.19827582673569
G17322,-1.53381633754381,-1.54424948525684,-1.53344932194187
G18458,1.49862347531338,1.49824021546314,1.50077225308022
G16073,-1.62971361718607,-1.63084778158062,-1.62752065875677
G15845,-2.30817342509319,-2.34983191700394,-2.32949741232421
G16315,2.92792668928238,2.9277454994786,2.93016904165376
G15704,-1.4109773644437,-1.41209459286152,-1.40883418595383
G18330,3.08949833293186,3.08964665363596,3.0920693266911
G15394,-1.50223580672505,-1.50262798552136,-1.50008438602151
G16890,1.7984129014398,1.79379774698924,1.80307795012577
G16041,1.33554667467448,1.33512415847262,1.3378409264113
G16897,-4.15509871595608,-4.16357671606825,-4.1562223877305
G16868,1.94942515991637,1.94922046303486,1.95153547851165
G18267,-2.14247138729157,-2.15146287133177,-2.16238965809478
G17624,2.72624820273554,2.72569694584367,2.72888833225853
G15333,2.02255546319894,2.02288080191876,2.02463261536059
G18155,1.58145384899667,1.58050113548386,1.58446681201006
G15782,1.67171440700069,1.6715314706312,1.67412157388758
G18264,1.45416020042231,1.45415128170579,1.45624296054953
G17138,-2.11082740243487,-2.13847607421913,-2.1145907142379
G17456,2.14117805096744,2.13925949228996,2.14462248329967
G18380,1.35298917370217,1.35136826869634,1.35604485052356
G18334,-2.60586775742156,-2.60625908085788,-2.60384676282057
G17513,2.61401845159193,2.61379490682881,2.61657622430358
G16083,-2.88744901654944,-2.90027708149731,-2.89028345178669
G17894,-2.84815488726396,-2.85961475863975,-2.85260574981784
G16475,1.78543746086371,1.78458475572437,1.78908243538362
G16882,-1.65945782516433,-1.65947361745142,-1.6575567317523
G15156,-1.73241683085753,-1.75702337044664,-1.74136532003296
G18203,-2.83836781818154,-2.83915081668881,-2.83643305628273
G15153,-1.66734201700966,-1.66790690679548,-1.66537894284836
G17177,1.53528581766224,1.53505559267739,1.53753669838715
G17132,2.30196107676808,2.30200253629674,2.30406990361708
G14931,1.59104155920043,1.5880914042745,1.59471323546579
G16689,-4.23581974136981,-4.25603945070689,-4.23821866651839
G16821,2.57053237040337,2.56833300980344,2.57578863992727
G18315,-1.71657956694801,-1.72695405115994,-1.71684754725873
G15049,2.52268908018188,2.52170747596724,2.52570845952668
G16371,1.75183760494112,1.73808005978892,1.75700771878198
G17661,-2.3704747589329,-2.37123062084042,-2.36867820280141
G16095,-10.9511005185563,-10.9638696614709,-10.9581238350447
G14890,3.40666322062495,3.40650753695129,3.40902194363797
G15752,-1.97208663525505,-2.01224391094037,-1.98965082468093
G16290,3.31211249079109,3.31165066695598,3.31492473806887
G18292,-1.4104162692672,-1.41074447194301,-1.40848596311857
G15341,-2.86961259624216,-2.8715389118228,-2.86766166498588
G14843,2.00645990587897,2.00636290809239,2.00872592447679
G16856,-1.54036057139735,-1.54063965231012,-1.53836023609586
G17195,-1.61745139440122,-1.61765040737227,-1.61538823141286
G16664,-1.31951306300645,-1.32237099837879,-1.31694347912522
G15680,-3.04888578431497,-3.05364566332661,-3.04790785525688
G16791,2.52487414501785,2.52466279922279,2.52704305567822
G16756,-5.26901740695143,-5.27333481597676,-5.26766302261799
G16096,1.66451240191526,1.66432148589364,1.6668299272804
G16951,-3.36437978023678,-3.37789425148522,-3.36529674635131
G15249,3.00268812777031,3.00127788756433,3.00662537623064
G17130,1.48765086199653,1.48743929497049,1.49052461104624
G17294,2.82279982551527,2.82297503746385,2.8258263261011
G17762,2.28539730276197,2.28510045063677,2.2876218032433
G16273,-2.47752131651988,-2.49493375929387,-2.52814039122394
G14897,1.73211862884725,1.72599797622188,1.73895772557362
G16376,-1.69535442706531,-1.69724715407466,-1.69300044316125
G16638,-2.37319581136392,-2.37374697664529,-2.37104865762803
G17708,-3.63787498358005,-3.64420688909039,-3.64508909354035
G17732,-3.30302881798372,-3.32050961441533,-3.32813118724535
G18331,-1.87327108213908,-1.90655400814944,-1.89104983511929
G18035,-3.09085078481448,-3.11229951972492,-3.10490604669404
G15512,-1.75354800655256,-1.75361764405082,-1.75151226508271
G16877,-2.34379174824643,-2.34472770947174,-2.34184426010759
G16471,-3.46642751272352,-3.51075208890083,-3.51193397108412
G17267,-1.62743125181952,-1.62898625055273,-1.62497749191506
G17305,1.69326120945257,1.69318580305167,1.69541852372935
G17499,-1.9749810035701,-1.975374152652,-1.97305956648903
G16427,-2.74889425739584,-2.76701263781991,-2.75392216645211
G15244,1.89576524865858,1.89577082361688,1.89782634668684
G17258,-2.46193175600082,-2.46348154354067,-2.46048552724613
G16152,-2.33443490016314,-2.33557319140585,-2.33249598970269
G17467,-1.76407375902613,-1.77955696162049,-1.77303856131737
G17500,1.49245074711202,1.49229831761425,1.49462704423914
G17315,-3.95390848057295,-3.96293037834422,-3.96563447671191
G18243,2.96670736239552,2.96618107873604,2.96986631386707
G17802,-1.76056159563178,-1.76965548880138,-1.76209941124739
G16810,-3.14044112253603,-3.1455920485858,-3.1393944491243
G15878,1.41374773782681,1.41332641473866,1.41697304606916
G18241,2.21594721201506,2.21608596625029,2.21820844481286
G14921,2.01928528751525,2.01922797093028,2.02140174350283
G18079,4.00662018927228,4.00621953987427,4.00893055829312
G15690,1.53471800400033,1.53480048859023,1.53711601516439
G17310,1.50963439388473,1.50967801014303,1.51171090425853
G17730,1.39290993120389,1.39210018781223,1.39568705766138
G15992,-2.25436741099845,-2.26241366035032,-2.25432712969981
G16498,-1.49513050633944,-1.49608591456513,-1.49302865438383
G16766,-3.9676413829076,-3.97172251748294,-3.96630072067298
G16960,2.56480926480145,2.56460733971813,2.56740982160575
G17398,2.32868512593648,2.32865815157207,2.33063837815573
G17284,-3.68977046604185,-3.69062101528042,-3.68802196441057
G15283,3.37782374352086,3.37741607523045,3.38069720129538
G16610,1.87130871814927,1.8701448498946,1.87409844049175
G15293,1.98764096141932,1.98763263625679,1.9896129098958
G17327,-1.66041665176972,-1.66103251754757,-1.65836410372614
G15698,3.69216053281132,3.69210105212266,3.69472687395063
G16428,2.90851508780292,2.90813917279445,2.91119163231745
G14981,2.41249873131792,2.41064715885015,2.41519859102032
G15924,2.05118675809131,2.05089419495082,2.05367985153181
G15526,2.03997427990281,2.03751746548516,2.04364075677229
G17854,3.66955802213512,3.66987594351519,3.67231580190989
G16658,-1.54728802713093,-1.56562784405934,-1.55199579094123
G17128,-1.47028441441289,-1.49682444294332,-1.48173868121397
G17582,3.45573086291548,3.45570797839082,3.45803621786572
G15916,1.44618418279595,1.44614545337615,1.44838184608525
G18143,2.10363883742384,2.10366995423491,2.10592826534591
G18176,2.41582414749109,2.41568319632927,2.41941917085921
G18286,-2.41878705354403,-2.4219036596126,-2.41743741680742
G15937,2.3550606135124,2.35501235616328,2.35724156904923
G17056,-2.88793127316552,-2.88907297010195,-2.88769420495851
G17569,3.44138206549652,3.44132124518513,3.44343549492495
G15135,-1.53247934416078,-1.53348997200618,-1.53038779691539
G17739,1.64816603700909,1.64020483811422,1.65229784665628
G17103,1.43735791030955,1.43160580342503,1.44214440815374
