,edgerlrt,edger,deseq2
ENSG00000241684,-3.38816906125749,-3.39119339425101,-3.45022679196437
ENSG00000154734,-2.33607249209842,-2.33592968543011,-2.38624426698925
ENSG00000157150,-4.43441179396726,-4.42230280801282,-4.49351281013806
ENSG00000151967,-1.42932052899051,-1.43112686992792,-1.48506315623852
ENSG00000119866,-1.75746081386875,-1.74996771299684,-1.81003578376043
ENSG00000146477,-2.89815064551131,-2.88140086650184,-2.95402408254436
ENSG00000173467,2.08323798673141,2.06314368290389,2.03284511806947
ENSG00000019102,-2.4200634791658,-2.39699996697623,-2.47370365704405
ENSG00000237943,-1.5280536534362,-1.52042128986097,-1.58424935187081
ENSG00000158856,-1.50724087927022,-1.50599195321298,-1.55896401364344
ENSG00000169783,1.51660598810292,1.51875370771167,1.4693775174883
ENSG00000186204,-2.43365995650946,-2.40238374348438,-2.49203809179159
ENSG00000165966,-1.53348082584344,-1.51481261158826,-1.5860581385695
ENSG00000188536,-4.08224508672504,-4.0473259260383,-4.13086027767151
ENSG00000042286,-1.53299956290684,-1.53298492441494,-1.58599332713396
ENSG00000180871,-1.59709169710211,-1.59519693974542,-1.65386087754828
ENSG00000220563,-1.453989066233,-1.46993134794431,-1.50955737014268
ENSG00000240498,1.64855928330704,1.64652778318578,1.60515045878374
ENSG00000062282,-2.78972102018342,-2.78942762881039,-2.84631092093342
ENSG00000260296,-1.24698790093032,-1.25482929049541,-1.30038786263023
ENSG00000226808,-1.3506588960463,-1.34087272445795,-1.41280474588869
ENSG00000162004,2.54061166767571,2.53265201334334,2.49349855628552
ENSG00000175984,-1.16712731302647,-1.16998419770158,-1.21828981083509
ENSG00000260578,-1.79016316787519,-1.78896762778807,-1.85095786120144
ENSG00000077274,-3.44778403024966,-3.39417572032614,-3.49892109607644
ENSG00000152969,2.39218271111277,2.38829457791094,2.35664290018896
ENSG00000273802,2.85745561633126,2.83168262889235,2.81199772262902
ENSG00000143412,1.43468823443707,1.43488673420014,1.38319647740173
ENSG00000127423,1.95364190154533,1.95290695822292,1.90371687355316
ENSG00000169991,-1.61547241181775,-1.61546438474683,-1.6665839291762
ENSG00000224259,-1.81564265779901,-1.73735208941108,-1.88359518651651
ENSG00000111452,-2.21980630394631,-2.21873357629948,-2.27312759038872
ENSG00000085741,-2.46563746493261,-2.45091472986245,-2.52222265410562
ENSG00000281392,-1.50676935453542,-1.51554071178087,-1.5679157481663
ENSG00000262179,-2.92751288858187,-2.89698146134382,-2.99599306751319
ENSG00000152784,-1.38638475472004,-1.39319157037168,-1.43893145578436
ENSG00000183682,2.3931400640931,2.39509662272291,2.35492268594412
ENSG00000120949,-1.65864480831945,-1.65392466541658,-1.71322861906291
ENSG00000145934,-2.2040967612669,-2.1942798785252,-2.25428816797171
ENSG00000215548,-1.35294324539454,-1.34757172594653,-1.41135248830912
ENSG00000259884,-1.95090858965856,-1.93829983767407,-2.01057805267213
ENSG00000182463,-2.53007509681583,-2.52957882944177,-2.58126496419878
ENSG00000273650,-1.83242140763049,-1.78726617391351,-1.89914001953483
ENSG00000145777,-4.08062519334216,-4.04830262032301,-4.15051744130295
ENSG00000171310,1.29297910622413,1.2929467239905,1.24217127851535
ENSG00000185070,-1.71341390312896,-1.71263020509285,-1.76580916794418
ENSG00000167553,1.45769402665957,1.45766923020211,1.4054604602182
ENSG00000165359,-1.23306119352795,-1.23362642827716,-1.28507683115527
ENSG00000187987,-1.74728305712508,-1.71898200939083,-1.81068093257895
ENSG00000111057,1.74414620913169,1.74394051048556,1.69276404290863
ENSG00000260219,1.35310484649747,1.35229202243239,1.30318604024929
ENSG00000174326,-2.16182191220493,-2.1553827290169,-2.22209940578492
ENSG00000007968,2.42022967399117,2.41970322587276,2.3704339334496
ENSG00000111404,-4.11832708363815,-4.07805925823851,-4.17921813543259
ENSG00000134986,1.30438569557311,1.30438514293041,1.25403586749324
ENSG00000135835,-1.19996006117857,-1.20234587983465,-1.25226540543587
ENSG00000144366,-1.28204051140536,-1.281922054253,-1.33224803138156
ENSG00000008735,2.20350602502972,2.20360395711957,2.15696729094954
ENSG00000105409,2.43745014645167,2.44969194647098,2.3983597088331
ENSG00000196218,-1.43221503467619,-1.42668422016292,-1.48291775041689
ENSG00000107105,2.18960813035605,2.19318652858014,2.1450189843816
ENSG00000151632,-4.16114535743946,-4.14600183741881,-4.21343361550812
ENSG00000150347,-1.30904089159895,-1.30911007692954,-1.36030069157036
ENSG00000213904,-1.32542301614858,-1.32553423077554,-1.37803957088634
ENSG00000152766,2.24555693369758,2.23846537010048,2.19642128956608
ENSG00000162814,1.65640210376405,1.6567502619034,1.60635941934059
ENSG00000158445,-3.51126748213897,-3.49192179814826,-3.56419310143642
ENSG00000186105,-1.69249479079875,-1.69496548495805,-1.74954118705472
ENSG00000165424,-1.36663697622609,-1.36644441883417,-1.41770050684497
ENSG00000163239,-2.51015957832422,-2.51568654549425,-2.56866078398478
ENSG00000120471,-3.03985465837112,-3.027404778799,-3.10402209470218
ENSG00000197859,1.58983668004785,1.58982721914865,1.53902909655432
ENSG00000069431,-1.43175889159446,-1.43206609940932,-1.48373904765253
ENSG00000166510,-1.39912760633106,-1.39514479012477,-1.45244165239121
ENSG00000187824,-2.29320558165421,-2.29496735654712,-2.34564505420853
ENSG00000152104,-1.5432739597535,-1.54328198117612,-1.59540960345589
ENSG00000139318,-1.53532741936407,-1.5352888850286,-1.58725484295705
ENSG00000259171,-1.56388526784927,-1.55693616786313,-1.62566866988889
ENSG00000196972,-1.98735930896556,-1.99516424033428,-2.04177921265712
ENSG00000184384,-1.82876328038187,-1.82866198735978,-1.88062932571722
ENSG00000131386,-2.6272535271134,-2.62490313354546,-2.67925481578652
ENSG00000105784,-1.59785578940695,-1.60145374295863,-1.65094692928734
ENSG00000175445,-4.36419192895489,-4.36321957389792,-4.41704483766865
ENSG00000048740,-1.6230111688902,-1.62287503837899,-1.67347616906906
ENSG00000007174,-2.20454708605317,-2.18269269826195,-2.26285844654138
ENSG00000072657,-3.64120481151303,-3.58358128478056,-3.69769897689093
ENSG00000161798,-3.05332192106669,-2.95419908932046,-3.11179754530982
ENSG00000259728,-1.60580531459185,-1.62030496916423,-1.66070320320207
ENSG00000127561,2.32364653839566,2.32383627938878,2.28341113964141
ENSG00000177822,-1.63891194608203,-1.61941904413518,-1.70004370294168
ENSG00000254510,-1.86379764213917,-1.84431878288679,-1.92821285633762
ENSG00000232653,-1.57030065511795,-1.58116434513778,-1.62484479560166
ENSG00000123219,1.98780965223157,1.98855555799392,1.93801183386227
ENSG00000106852,-1.84898602219998,-1.84795351856951,-1.9017320122596
ENSG00000147676,1.70489965844533,1.7049018444144,1.65280578578318
ENSG00000165300,-1.67758631099628,-1.66068942982648,-1.73531341277592
ENSG00000135144,-2.20477517826141,-2.20302285562815,-2.2574494277553
ENSG00000111275,-1.69665838731849,-1.6966137913635,-1.74822582511975
ENSG00000164736,-2.03067201036896,-2.02978247656646,-2.08298792469975
ENSG00000075035,-2.69449585813266,-2.67435153458765,-2.749777241446
ENSG00000265399,-1.3248118726925,-1.33064878612799,-1.37845963511286
ENSG00000174059,-1.79730806061593,-1.79723689380538,-1.84988071502385
ENSG00000173269,-1.69417514320937,-1.69391353740863,-1.74670688986681
ENSG00000163689,1.77614590373107,1.7759677213076,1.7269782953583
