,edgerlrt,edger,deseq2
ENSG00000163032,2.46830409792572,2.46723859202099,2.42288774722799
ENSG00000154734,-1.49772622800231,-1.49837769105334,-1.54187844168951
ENSG00000124203,-1.79734220835171,-1.77573156029598,-1.8504574180307
ENSG00000224373,-3.07733491528908,-3.06328262873448,-3.12495423256079
ENSG00000104756,-1.5224476743934,-1.52083617575443,-1.57043514360861
ENSG00000119919,-2.70152487025758,-2.6983707695323,-2.74917395576042
ENSG00000211662,-1.92369965305016,-1.91371346858693,-1.97139709294918
ENSG00000224650,-3.58352622918011,-3.5633874037812,-3.63400840344215
ENSG00000163295,-4.61683698361676,-4.54600749930726,-4.66960440785824
ENSG00000029153,2.24090728676649,2.2409041145187,2.19534350526042
ENSG00000146477,1.92904845066412,1.92768231207527,1.88269957365492
ENSG00000173467,-2.26846121808458,-2.25063429168709,-2.30991445499913
ENSG00000140511,1.79418712379048,1.79416336695605,1.75007662623011
ENSG00000146039,-3.79975917513323,-3.74504471477449,-3.85334340939324
ENSG00000197128,-1.80915371757179,-1.8301487504214,-1.85490903301879
ENSG00000019102,-3.78685304666649,-3.77000684204618,-3.83020278206068
ENSG00000186204,-1.40838277002019,-1.40790727062118,-1.45494339302817
ENSG00000211632,-2.90328595979732,-2.80807877857904,-2.9594094296362
ENSG00000165966,-3.72630718158699,-3.706529214827,-3.78987553446587
ENSG00000188536,-2.49960244037308,-2.48647376541041,-2.55375884962436
ENSG00000116106,-1.49745513316604,-1.49539571329248,-1.54241776694901
ENSG00000166126,-1.72621297145117,-1.72545053094192,-1.77315665535702
ENSG00000255026,3.42588641267432,3.41688351825173,3.39467571984825
ENSG00000204614,-2.63024375115844,-2.62111417807629,-2.68312731949487
ENSG00000062282,2.07350094843605,2.07314171052178,2.02685425687445
ENSG00000240498,-5.46718703446792,-5.3045118300568,-5.52576106955738
ENSG00000241316,-1.38035014843256,-1.43232361369217,-1.43248920541533
ENSG00000162004,3.49048130122859,3.48897127737628,3.45859445581187
ENSG00000211592,-2.62604201824948,-2.62592385251587,-2.67450635572224
ENSG00000181541,-2.25813210973692,-2.26120737270309,-2.30381143878264
ENSG00000099194,2.56896447150475,2.56876477279982,2.52434892226799
ENSG00000126860,-1.6267879769977,-1.62161915901236,-1.67432714847202
ENSG00000182199,1.46725480912344,1.4671800368115,1.42137441004767
ENSG00000187961,1.82730786229459,1.82723958469882,1.78064599635869
ENSG00000127423,1.95074347695914,1.9494739240528,1.90785996155742
ENSG00000152217,-1.87276621142683,-1.87345778865904,-1.91998137264928
ENSG00000174946,-1.76328203819074,-1.72536310828993,-1.81715266843727
ENSG00000224259,-1.70308090281627,-1.70159843239334,-1.74915438014982
ENSG00000110090,-1.25777448334187,-1.25780459811912,-1.30366985291866
ENSG00000178573,-1.53995894381572,-1.53880178536983,-1.58474015123798
ENSG00000128059,1.42264794524137,1.42071060856458,1.3772899069468
ENSG00000273179,1.63082183343114,1.63171205317415,1.59819524892885
ENSG00000139117,-2.32896294336485,-2.32668157315429,-2.37732935845762
ENSG00000169764,-2.32037504399234,-2.31997287019156,-2.36923247158888
ENSG00000224321,-2.78641261119787,-2.79854279892339,-2.84618751188305
ENSG00000137747,2.88396114072015,2.891761560127,2.83946894117467
ENSG00000138028,3.76960153328354,3.76251392854472,3.72795251394196
ENSG00000263470,-1.70351364793728,-1.72003058379552,-1.75055448455716
ENSG00000136052,-1.93025428506674,-1.92751862003561,-1.97742466677289
ENSG00000125895,2.84400083172638,2.84457477993409,2.80525409085425
ENSG00000203688,1.90074981146106,1.90056914489636,1.8584290079737
ENSG00000114270,2.90878722562709,2.90770203331832,2.86497387636746
ENSG00000137203,2.68699881694507,2.7004619336115,2.6490132211914
ENSG00000196263,-2.28434773410989,-2.26569251805041,-2.33389305622365
ENSG00000237643,2.36409888572686,2.46987138372428,2.319779866848
ENSG00000253696,-1.51692478394825,-1.53719883942993,-1.57234128230914
ENSG00000183199,2.02706284643965,2.02656429932898,1.98610811370291
ENSG00000118407,-2.00284455311257,-2.00411077529705,-2.04992463703299
ENSG00000116649,1.56412540269024,1.56418157491396,1.51605800303372
ENSG00000058668,-1.56919983952386,-1.5678866953145,-1.61572556663042
ENSG00000151834,-1.88593660221392,-1.84303052530788,-1.94048776013422
ENSG00000235092,-1.67585802791134,-1.69678506688655,-1.72988524728316
ENSG00000211673,-2.92271744985869,-2.90209476316622,-2.97414771357801
ENSG00000151632,-2.34395391255539,-2.34189858810675,-2.39145649812544
ENSG00000234062,1.47562935675934,1.4712809663157,1.43338376284205
ENSG00000135898,-2.06412266948478,-2.05954852162598,-2.11858660595047
ENSG00000211644,-2.88617012494412,-2.87451939304274,-2.93547533204756
ENSG00000198417,-3.08687346343187,-3.08469738909673,-3.13346068768404
ENSG00000158445,-3.48771306880818,-3.48012516506145,-3.55500650467874
ENSG00000165821,-2.1214191150748,-2.11923876319188,-2.16786115437185
ENSG00000163239,-1.81614228500731,-1.84222718892115,-1.87941276019448
ENSG00000135253,1.86721238010157,1.86708708523851,1.82759779001702
ENSG00000187824,-2.68555151434981,-2.68327768066459,-2.73381398531391
ENSG00000166510,-2.5421965762587,-2.52978289629862,-2.59105821884505
ENSG00000119782,-1.76285116811389,-1.76583256144529,-1.81224354672248
ENSG00000183091,2.06395663857935,2.07344467460652,2.02686370831781
ENSG00000236144,1.93287133170721,1.93325101597178,1.88801421142588
ENSG00000060140,-1.82991232836305,-1.82620129189329,-1.87695939626186
ENSG00000196972,-1.5397771494899,-1.54343957913572,-1.59278488257096
ENSG00000131386,-2.04653441177598,-2.0383750239444,-2.09110995655432
