,edgerlrt,edger,deseq2
ENSG00000140839,1.43101736317816,1.39856469462516,1.40236864456778
ENSG00000197016,-0.460220248889213,-0.490311750476745,-0.491006089265996
ENSG00000213722,-0.302199438140848,-0.331935138533117,-0.333509218567941
ENSG00000241684,-0.352456577676874,-0.384148297913937,-0.383356394244749
ENSG00000213397,1.3907681009728,1.36176323510728,1.36006136192948
ENSG00000124203,2.46731386361005,2.42240092228655,2.44133356239758
ENSG00000140030,2.14125619929471,2.10890701263624,2.10962051350811
ENSG00000150867,0.759406172280566,0.729137953812821,0.728402818423782
ENSG00000082213,-0.234066622326001,-0.264263405917632,-0.265119848085525
ENSG00000119707,-0.177652391789483,-0.207864622083223,-0.208652784744794
ENSG00000185324,0.436666056623574,0.406886610675343,0.405668253358025
ENSG00000162402,-0.595715336885374,-0.625828883940772,-0.626606816378338
ENSG00000197385,-0.323422403865607,-0.358283245745815,-0.354473507324649
ENSG00000272841,-0.289608203770052,-0.323691489816827,-0.321838911039196
ENSG00000082258,0.146207669196948,0.115718048913785,0.115117101491502
ENSG00000108344,0.342533213001388,0.312572223171945,0.311513642636489
ENSG00000164037,-0.448347495537747,-0.481777848684463,-0.480308894059148
ENSG00000234506,-0.647771220612911,-0.67881558976156,-0.681444005363374
ENSG00000051128,0.357153559608237,0.327286249455419,0.325576539400383
ENSG00000166153,-0.869672626838786,-0.906523578957083,-0.902589518555306
ENSG00000100664,-0.325747105998755,-0.355798044772311,-0.356508129924962
ENSG00000137331,-0.86795439903143,-0.898788898368167,-0.898803185167462
ENSG00000181163,0.913580912512431,0.883187815237575,0.882919963356312
ENSG00000124201,0.257672491691471,0.227747903075808,0.226898398811721
ENSG00000146039,3.68684823976637,3.61492218626664,3.66084907519937
ENSG00000272078,-0.544030416376496,-0.577977636149826,-0.579181423546863
ENSG00000273733,-0.526862801274772,-0.565998654146004,-0.561853656283324
ENSG00000108179,-0.847296600489734,-0.877900737675535,-0.877999183084519
ENSG00000019102,-1.89297429933557,-1.92037425186898,-1.9296780757203
ENSG00000260778,-0.676841375528887,-0.720298073873733,-0.711925918829265
ENSG00000253549,-0.336666051260639,-0.37051483276033,-0.368922845344493
ENSG00000244405,0.433212524238135,0.403256318434117,0.402549028670253
ENSG00000143727,0.163171382383146,0.132972979268316,0.132311287375441
ENSG00000169740,-0.214283482683168,-0.244318640257249,-0.245194083095996
ENSG00000144579,0.231256773954783,0.201290906721099,0.199504171764528
ENSG00000163464,1.11221092829309,1.06182837153548,1.08984003053226
ENSG00000042286,0.359854868832126,0.329009196397153,0.328780308431699
ENSG00000226210,0.330836968835388,0.299196138875938,0.29936941085323
ENSG00000227963,0.206608324226101,0.183440726228901,0.175510573009966
ENSG00000237172,0.736978982449327,0.707055867157297,0.706491815787519
ENSG00000117410,-0.837782368996454,-0.86806881055889,-0.868917929860329
ENSG00000127838,-0.970007682499626,-0.999767468403731,-1.0014362336518
ENSG00000157349,0.283467017302461,0.252781197972397,0.252931178059685
ENSG00000139668,-1.08167707466695,-1.11235737721998,-1.11269886498286
ENSG00000253741,1.10802985721529,1.08492573676905,1.08213751118283
ENSG00000272068,2.896642533853,2.84711885425988,2.8775421727497
ENSG00000205133,0.285090249612519,0.254913081795255,0.253976067165976
ENSG00000156395,1.60214767175658,1.62022112375748,1.57358577954014
