,edgerlrt,edger,deseq2
ENSG00000197016,0.26972038760477,0.235808504502295,0.25262805158377
ENSG00000059588,0.731786535539037,0.697160982147455,0.714377593299995
ENSG00000241684,-1.33260180301444,-1.36805384194266,-1.3518828776187
ENSG00000135299,-0.225069403224782,-0.259948953324473,-0.242039715773662
ENSG00000131051,0.158768011085405,0.124818704644555,0.141836276657642
ENSG00000082213,0.21226224105566,0.177787083486563,0.195263687857831
ENSG00000272841,0.353545690115724,0.319610155302905,0.336805291522165
ENSG00000108344,0.26538124665225,0.23116323255922,0.248453122691216
ENSG00000052126,-0.172859873635753,-0.206868880698801,-0.189849965171621
ENSG00000051128,0.309967181469281,0.275227309957066,0.292974796736802
ENSG00000173467,1.19809450277463,1.14169678034302,1.1855091962964
ENSG00000100664,-0.283837598767684,-0.317834672352065,-0.300935214657714
ENSG00000166153,0.325855322738942,0.288571724920543,0.309423770568231
ENSG00000137331,-1.39444435350703,-1.43043911494236,-1.41149471363463
ENSG00000181163,0.495780846175068,0.461571641254379,0.478842768193097
ENSG00000273733,-0.839101943185727,-0.873614512679716,-0.859425858052765
ENSG00000183783,-0.890244920991795,-0.911275864544607,-0.912635123581144
ENSG00000244405,-1.14779809377575,-1.18303343875388,-1.16441810771448
ENSG00000182858,0.224564692392,0.189953491097364,0.207628920288402
ENSG00000143727,0.211551699252736,0.177534624327451,0.194613682920824
ENSG00000165752,0.628090437793499,0.593401046611503,0.610754997292214
ENSG00000042286,-1.02465992137599,-1.05863284432312,-1.04198335590315
ENSG00000226210,-0.191540257998668,-0.23126604105677,-0.208613070210157
ENSG00000227963,0.505324014805358,0.476862401205513,0.491337978877851
ENSG00000237172,-1.18818649806463,-1.22264648154376,-1.20551796164582
ENSG00000117410,0.332019010921479,0.298157590425278,0.314851638182065
ENSG00000134909,1.02546426219207,0.990840001055221,1.00786567705746
ENSG00000166925,0.268910533020506,0.234630462602656,0.251777505954737
ENSG00000127838,0.530461345582701,0.496761670715774,0.513189869020548
ENSG00000157349,-0.307456875773546,-0.341728781421822,-0.324550246794427
ENSG00000139668,-0.431443509676426,-0.465498756526783,-0.448296195768864
ENSG00000162004,1.35642512436934,1.3180264167765,1.34360490449498
ENSG00000205133,0.482595912132763,0.448736017526852,0.465587244348035
ENSG00000253741,-0.383952652312848,-0.424170914593227,-0.406054908608717
ENSG00000160208,0.224851207925222,0.190531501273988,0.207817764809491
ENSG00000207770,-0.25960710465693,-0.302059566901527,-0.277048247137758
ENSG00000152969,-0.843972811011323,-0.885946730693867,-0.86042706335988
ENSG00000273802,1.28813262991379,1.2445021846389,1.27241965910148
ENSG00000078699,0.482669808949057,0.448380149790141,0.465239157479481
ENSG00000143412,-0.465501038125828,-0.501272741867576,-0.482708606558581
ENSG00000240356,-0.283178819187404,-0.319358187222498,-0.300424490524847
ENSG00000152217,-0.281446316433954,-0.316136556248381,-0.29901591603786
ENSG00000162976,-0.432139559816443,-0.466246823468266,-0.44885348092076
ENSG00000103241,-0.95071699201484,-0.984346932088937,-0.967832410905062
ENSG00000075651,-0.877434252073743,-0.912573434816029,-0.894790336076263
ENSG00000120910,-0.200317056715682,-0.233970481757863,-0.217203415755461
ENSG00000204314,-0.688683529069046,-0.723947075497797,-0.706190344299719
ENSG00000178573,-0.368298981865348,-0.402051724315394,-0.384708763059227
ENSG00000123297,0.163451638902164,0.129058248706205,0.146469894525008
ENSG00000130768,2.08343062741912,2.04576234880973,2.06619665417925
ENSG00000059378,0.389728265315704,0.355726992334814,0.372711660224668
ENSG00000167363,0.246326539337284,0.212094361066725,0.229211981787809
