"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000236200",-0.0545026197938661,0.216059173711261,0.130871291920784,0.717530358722645,0.826238820161283
"ENSG00000124019",0.0608693523394575,0.799608067181187,0.130706722812306,0.71770040702939,0.826382312170837
"ENSG00000139508",-0.0636146032450537,4.62202293075321,0.130579495408952,0.717831953348118,0.826481456447146
"ENSG00000171954",-0.176956838248905,2.45350783118801,0.130499586999633,0.717914611409381,0.826524303855794
"ENSG00000116962",-0.0573389973782377,7.05160146894429,0.130323230759814,0.718097137374032,0.826682114979359
"ENSG00000198399",0.0407480420498224,5.64728166106296,0.130050991415501,0.718379175132113,0.826954458057144
"ENSG00000168743",0.0800829954870072,7.35747946995888,0.129814674355231,0.718624268286051,0.827167887172492
"ENSG00000153066",0.0321790835001648,6.24226715733773,0.129784540305224,0.718655539537042,0.827167887172492
"ENSG00000104824",0.0249447155850033,7.3414242337897,0.129404453371151,0.719050322831079,0.827569908982577
"ENSG00000104805",-0.0334761305685781,7.71902218008054,0.129186470405173,0.719277029800627,0.827778449633878
"ENSG00000131931",-0.0359117855288073,3.42137777386854,0.129052458843404,0.719416511926028,0.827858961073399
"ENSG00000119314",-0.0386862893604412,7.59444064149461,0.12900981809608,0.719460910482965,0.827858961073399
"ENSG00000168246",-0.0328987654123004,5.71091859677477,0.128988089047539,0.719483538469717,0.827858961073399
"ENSG00000108578",-0.0668465938239496,5.77343364944728,0.128779189727751,0.719701189891427,0.828034188239141
"ENSG00000234465",0.0476150688502659,0.273448666156373,0.128754545877698,0.719726879364008,0.828034188239141
"ENSG00000179094",0.0520668785990739,4.49093496395337,0.128590419939442,0.719898039883689,0.82813693963499
"ENSG00000214654",0.0594356840661818,2.11717011787519,0.128581586981809,0.719907254924611,0.82813693963499
"ENSG00000253683",0.0637928637338027,0.200602611348848,0.128422353278523,0.720073437828203,0.828275720163127
"ENSG00000171121",0.0697710655634891,1.48705378672925,0.128288299074299,0.720213432519953,0.828375016485663
"ENSG00000019995",0.0429493557712257,4.27994928322939,0.128252480052581,0.720250852798783,0.828375016485663
"ENSG00000234742",-0.0673724739183669,0.957682935558016,0.12805440139374,0.720457892907254,0.828553346746931
"ENSG00000113272",0.0403882504375638,3.69826701012496,0.12799747950443,0.720517423459047,0.828553346746931
"ENSG00000250899",-0.0756936846496026,1.89225622574796,0.127973438013299,0.720542571228074,0.828553346746931
