"","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"MUC5B",3.35884598233821,3.35929111755161,6.12786035563001,9.38091035884322e-13,1.95063998252074e-10
"ALDH1A3",2.11119583061932,2.11163824909511,4.79857217607211,9.40974424756749e-13,1.95063998252074e-10
"ADGRF4",2.29948571134392,2.31972260917556,-0.42551141694289,1.10956113202937e-12,2.27484418024966e-10
"PDLIM4",2.0627439268475,2.06295875616601,5.77787639325147,1.18655428241963e-12,2.40625470077207e-10
"SULF1",1.89259753433715,1.89288526239646,5.18757155411321,1.29413561428835e-12,2.59620302750298e-10
"UGT1A8",3.90965974075001,4.57433708240123,-2.51611800927631,1.33959756936413e-12,2.65881615442836e-10
"TRIM49C",3.45992066428376,4.94697586234092,-2.86394827371291,1.40778743585056e-12,2.76474633585935e-10
"BTNL8",-2.00248245068674,-2.00451842963515,2.44655437235494,1.92517756825963e-12,3.74146228031458e-10
"SSU72P7",2.82504565740799,6.00128734236591,-3.45903371046142,3.14945222350965e-12,6.05766290041438e-10
"TFAP2A",2.55751492136143,2.5651802150544,1.19867699601111,3.34343730893092e-12,6.36515406864533e-10
"COL22A1",2.02140181882276,2.03444961687897,-0.115174917239375,4.57814218480366e-12,8.62419623590363e-10
"PRX",-2.21359443201091,-2.21380835181353,5.92892147228627,4.62249892046076e-12,8.62419623590363e-10
"POSTN",2.171474574101,2.1715273774961,7.93047420025832,4.86121199471926e-12,8.97976556291854e-10
"KIF26B",2.03374677341493,2.03934708435021,1.0889535477569,5.12987072734184e-12,9.38313707451144e-10
"MMP11",2.35237306962979,2.35981117276213,1.04719221363503,5.31682305050108e-12,9.63067647118433e-10
"PGLYRP3",2.82880475255945,3.18072806469071,-2.99239878930151,6.32352548983013e-12,1.13216807112985e-09
"SLC2A5",2.03647289107649,2.03976169056822,1.80549551854749,6.371745053794e-12,1.13216807112985e-09
"MEOX1",2.62159762940748,2.62646533454648,1.94605569539863,6.60112546774419e-12,1.16186035709154e-09
"PRAMEF14",2.24968811855683,6.27902116108844,-3.69928423131436,7.03201520041844e-12,1.21982554753564e-09
"IGSF9",2.07535092745489,2.08131583693217,1.0127880501273,7.06121879904858e-12,1.21982554753564e-09
"TUBB3",2.18384201043804,2.18700418275512,2.07478095963218,7.30928072538279e-12,1.25109404122447e-09
"CT45A2",-2.84988651282491,-5.32577009202806,-3.45560743762156,7.70696770029637e-12,1.30717178531299e-09
"MYRF",-2.09773323906873,-2.09816320947845,4.7955278116299,8.8609836474349e-12,1.48936371090264e-09
"NGB",2.69310851485948,3.27466859798301,-3.33363124717954,9.69918953996755e-12,1.61569445756406e-09
"APOA5",-2.77251225765784,-2.91769750232496,-2.21450649785932,1.22685777936827e-11,2.02561819377644e-09
"UGT1A3",3.30149076654716,3.79103672921814,-2.85782756864087,1.60323911718386e-11,2.62382738678064e-09
"IL13RA2",2.73089310965733,2.73387270928562,2.86983879516313,1.6353636903001e-11,2.65312872781991e-09
"MOGAT2",2.93406454532412,3.21840973982812,-2.62535485948568,1.67657816397688e-11,2.69654472459626e-09
"CT45A9",-3.74742770143527,-5.19694162969792,-2.73964636788071,1.70637963764446e-11,2.69795973724853e-09
"CT45A8",-3.74742770143527,-5.19694162969792,-2.73964636788071,1.70637963764446e-11,2.69795973724853e-09
"TMEM59L",2.51522896923526,2.52719247187221,0.544498545422202,2.57812471731309e-11,4.04202292864793e-09
"ADAMTS16",2.39124166895609,2.39832687944474,1.33879130617699,2.66862509707649e-11,4.14904486967967e-09
"CYP24A1",3.41576495636284,3.42097132139792,3.17394280156122,2.73849888498247e-11,4.22249369397669e-09
"SERPINB4",3.59306353361003,3.60710269530411,1.55146208415495,3.31523226320006e-11,5.05792210976897e-09
"BDKRB2",2.07139768882182,2.07232987527369,3.65031476628524,3.33453620357819e-11,5.05792210976897e-09
"DEFA1",-3.8833193063835,-3.88441217337233,5.57416496984325,3.37262289412091e-11,5.07443752706563e-09
