"","logFC","logCPM","LR","PValue","FDR"
"PDZD2",-1.1784934238179,3.64230757027606,156.791528415861,5.68465241433171e-36,7.28486273341366e-34
"CHRDL2",1.51814478294889,3.79447942716113,156.406795403145,6.89881516868812e-36,8.78107298295587e-34
"ERN2",2.91181608653479,3.78814380422195,156.035846062319,8.31446587296173e-36,1.05119401419365e-33
"LGALS7B",4.03787181203779,4.12968849067979,155.934612874669,8.74895207832817e-36,1.09875172834364e-33
"ZFYVE9",-0.712431220585392,3.83201638604948,155.669809659747,9.99589760886825e-36,1.24703787520437e-33
"EIF4E3",-0.591023969952456,4.51083162155822,155.57662881482,1.047572674497e-35,1.29830092382727e-33
"FOXO4",-0.649594394500292,4.53417489333766,155.425351157198,1.13042643139951e-35,1.39182830815058e-33
"GPM6A",-1.41727465893605,4.39011653797216,155.393847014631,1.14848892471405e-35,1.40488534829631e-33
"SEL1L3",0.844621259523131,6.51948376704558,154.723525020278,1.60920873548804e-35,1.95575962316927e-33
"SCAMP5",1.54958244041096,1.967532295937,154.200545314596,2.09363985444879e-35,2.52820433192989e-33
"TNS4",2.84974517081487,2.37973879233545,153.722725901764,2.66271434158749e-35,3.19491801062581e-33
"TSHR",2.43923129012935,0.333832952753059,153.637455905635,2.77945525867048e-35,3.31388469385029e-33
"TTPA",-1.4209140387782,-0.443612277254445,153.224856598167,3.42082655996611e-35,4.052926461424e-33
"RAB26",1.50691093424617,1.41982050599301,152.651390153969,4.5652191038623e-35,5.37497484240988e-33
"CP",2.01841780050107,5.78875381309288,152.435048864971,5.09030251650672e-35,5.95597011217102e-33
"ANKRD29",-1.41821898997415,5.24954443179271,151.15410864543,9.69851588395809e-35,1.12778174211113e-32
"AATK",-1.43771816547131,4.51145265600092,151.081546886763,1.00592313754626e-34,1.16255092423904e-32
"SAMD11",1.71523948404005,4.05591856176449,150.996444971198,1.04994179734611e-34,1.20602460843939e-32
"DENND3",-1.04795796651187,6.73671745443429,150.758283086104,1.18364042973473e-34,1.35135869183896e-32
"MVB12B",-1.20706437712679,2.54060844084182,150.526455402294,1.33011873497189e-34,1.50944438128918e-32
"LAMA3",-1.14818065395706,5.65068432647912,150.382038395229,1.43039477875076e-34,1.61351957138365e-32
"WFDC12",-1.83724558323726,1.45056926702497,150.306455159699,1.48585478938951e-34,1.66610312634046e-32
"MAP2",-1.14796186500031,4.21764678570096,150.070336060549,1.67334683373356e-34,1.86523713928241e-32
"PTPRM",-0.740288869575214,6.62690695554258,150.044113358637,1.69557736650653e-34,1.87889920177941e-32
"FUT2",1.94407326896427,2.64291562461373,149.794826828603,1.92223244068063e-34,2.11675561462924e-32
"ASIC1",1.68993479454924,1.60759261494798,149.784036765641,1.93269967998848e-34,2.11675561462924e-32
"FO681492.1",-1.58082633963474,3.76030154526459,149.680087696696,2.03650476107038e-34,2.21755356584069e-32
"MAGED4B",1.41181948075347,3.37327359721664,149.030296280291,2.82434878707235e-34,3.05776335924534e-32
"OCLN",-1.00011369455108,4.60357173781029,148.991815097556,2.87958404769139e-34,3.09974881659488e-32
"STX11",-1.22951056412207,5.1862657495762,148.758073068842,3.23908761532493e-34,3.46692798281199e-32
"SLC39A8",-1.37164081910186,5.04475342518512,148.398886654231,3.88094193921635e-34,4.13046238705975e-32
"NOTCH4",-1.17523706626772,6.06450774696913,147.979348863659,4.79341857335109e-34,5.07294489240382e-32
"ESR2",1.3148605693127,1.49391312583535,146.617613934626,9.51313025492206e-34,1.00116395386716e-31
"GJB5",2.70177425084687,1.59804522467059,146.340427597935,1.09375279847144e-33,1.14467306764472e-31
"PDE10A",2.62797966378784,1.55589927370744,146.015351956283,1.28820495157392e-33,1.33717519281998e-31
"FBXO32",1.2740294842661,4.21464290789277,146.009680141136,1.29188812556129e-33,1.33717519281998e-31
"EFNB2",-1.15065605133646,5.35062490704512,145.983057171977,1.30931783455093e-33,1.34781034793827e-31
"PLCH2",1.92948517407487,3.67782941877867,145.863080348822,1.39082948615825e-33,1.42393727501354e-31
"DOCK4",-0.794195030296022,5.25650345338478,145.813167237064,1.42621735403238e-33,1.4522747305547e-31
"PITPNM2",-0.797519426244096,4.29658758328425,145.791187113937,1.44208527028451e-33,1.46053775922686e-31
"MMP11",2.35334552677288,1.04719221363503,145.535389262472,1.6402611708848e-33,1.65236577203892e-31
"43718",-0.633293021769385,6.09034847395642,145.331247267874,1.81778546345321e-33,1.82145971066657e-31
"UPB1",-1.44011356853181,1.52726754734894,145.164150417099,1.97730530346808e-33,1.97081890511808e-31
"KRT14",3.69660905817715,0.273791934235597,145.153646858596,1.98778794801285e-33,1.97083944024558e-31
"IGF1",1.89769491164949,4.72567854352785,144.449285651739,2.83375508621315e-33,2.79488368136562e-31
"MME",-1.74818381117265,5.43579159578485,144.259220238164,3.11829049715167e-33,3.05949772840329e-31
"DOK5",2.07719295943645,1.91212828397612,143.882299164073,3.76985305533691e-33,3.67961097701744e-31
"UNC13B",-0.92855130432922,5.80749616822503,143.768585284168,3.99196250970844e-33,3.87631905968493e-31
"AKR1D1",2.18659747271694,-1.35575919423275,143.709295581053,4.11291196473866e-33,3.97328387649984e-31
"SCAI",-0.815237890829274,2.44166024419042,143.550471260214,4.45527548349571e-33,4.28206528357613e-31
"PTPRB",-1.35613376126071,5.69952948622308,143.475431521914,4.62680553797987e-33,4.42435343779009e-31
"TNS1",-0.737282350829859,7.61663476755356,143.43789298275,4.71507594576936e-33,4.48598993264663e-31
"ARL9",1.22017157849642,-0.0696761341478746,143.374149783495,4.86884076793522e-33,4.60900615006853e-31
"CHPT1",-0.703289835953523,4.42671007078367,142.77665897175,6.57754182444512e-33,6.19538664444486e-31
"KCNN3",2.1313703102524,1.21560589916104,142.765649052918,6.61410234098833e-33,6.19882885072329e-31
"JSRP1",1.79125631099869,2.8486657967744,142.747205948621,6.67580209792373e-33,6.22568118419243e-31
"FIBIN",-1.64479243652279,5.70116944096142,142.607776454702,7.16126116145088e-33,6.6455092492321e-31
"LRRN3",-1.77293737643076,3.02975681757838,142.484379121178,7.62026948846943e-33,7.03679591293074e-31
"PAK4",-0.87715074695528,5.90810889879477,142.387099284663,8.00277618972907e-33,7.35396574937152e-31
"B3GALNT1",-1.27703768847727,3.50009486787414,142.353505649336,8.13927980982994e-33,7.44309480862021e-31
"WNT7A",-1.61503172177007,1.63152673656967,141.905425076768,1.01990732711149e-32,9.2816493855682e-31
"GGTLC1",-2.11174729569766,5.65211957705071,141.42828832183,1.29685380345177e-32,1.17452557449156e-30
"CDH13",-1.44625282172041,3.63689989762345,141.298266213916,1.38459244499219e-32,1.2479881568786e-30
"ACKR4",-1.23497090959534,3.24495242962906,141.272324242708,1.40279597438178e-32,1.25837478882876e-30
"HR",1.35530318134493,2.25152595759636,140.800721677204,1.7787620778471e-32,1.58807203898027e-30
"TSPAN12",-1.14793376506427,5.99821146839317,140.745790299659,1.8286459534015e-32,1.6249071919895e-30
"CAPN13",1.9074613279811,5.32321141912113,140.090206062501,2.54382836862252e-32,2.24979524920709e-30
"PLEKHN1",1.24258571898688,1.60011462702506,139.900200928495,2.79922331851213e-32,2.46410134925848e-30
"CLDN2",2.78922752215957,2.60469832975044,139.689775181858,3.11209796959554e-32,2.7160673105221e-30
"PODNL1",0.980128938728826,2.91123978888519,139.688374840738,3.1142931259835e-32,2.7160673105221e-30
"PAPSS2",-1.1372968430357,6.1906240977947,139.593057539152,3.26740935390079e-32,2.83647269164899e-30
"TXNDC5",1.02052948701796,8.04402855313158,139.430581052833,3.54596347714128e-32,3.06416788910034e-30
"FBXO16",1.22009204483824,2.35845451032098,139.362680484715,3.66929801919791e-32,3.15626648792923e-30
"FKBP11",1.23771443912324,6.31663051475423,138.858984317357,4.72862152488488e-32,4.0489896493537e-30
"CCK",-2.80863987620604,1.26482708581891,138.602405519247,5.38078884555022e-32,4.58657467296267e-30
"PLEKHA1",-0.705133533716474,5.39441616293149,138.20942898355,6.5582454129451e-32,5.56505527428197e-30
"THBS4",1.64443293525371,3.2865116796488,138.174077486731,6.67603980321393e-32,5.63960707681363e-30
"GPRIN2",-1.4334483963719,4.40136322995156,137.900325980458,7.66280752852229e-32,6.44428429563852e-30
"HYAL1",-1.2174348868401,4.40390584102741,137.827020740055,7.95096410359705e-32,6.65690052371383e-30
"KLK6",3.982218183868,-1.81071000776997,137.586172830495,8.97622469132295e-32,7.482040740493e-30
"RALGPS2",1.12080470138017,2.76309744043685,137.318034487369,1.02739363719473e-31,8.49193924931929e-30
"KCND3",1.1746506563994,2.30917682740407,137.317256909187,1.02779602338082e-31,8.49193924931929e-30
"BRSK1",1.10258456517455,2.43161128680278,137.296386114693,1.03865546600577e-31,8.54418850157936e-30
"TMEM132E",1.85330539798509,-0.896677858818971,137.234267657069,1.07166056252348e-31,8.77736594644233e-30
"ADIRF",-1.0546016397928,9.28592334107967,137.08884456752,1.15308801233285e-31,9.40340778195944e-30
"MYLIP",-0.755365479735686,5.05810074917961,137.020334708064,1.19356534605517e-31,9.69154482283937e-30
"PAQR7",0.63890893290821,3.6405798690997,137.006322376708,1.20201762245964e-31,9.71828668321664e-30
"LTBP1",1.10053490453137,6.09636387447506,136.796697212692,1.33585146216188e-31,1.07541751470963e-29
"GRK5",-0.906670827994614,6.46450742951783,136.562369085388,1.50317278050417e-31,1.20496888677181e-29
"CD79B",1.51728739452217,4.31923265263497,136.296450092892,1.71857994133287e-31,1.3718054633402e-29
"SHISA8",2.91165369997748,-0.857948622213716,136.206154299938,1.79853580794258e-31,1.42957036076043e-29
"RAB3C",2.12700168897043,1.27460994533076,135.840045675222,2.16269227490297e-31,1.7117981964127e-29
"RADIL",-0.985261399089173,3.05517461183421,135.827913879587,2.17594660183249e-31,1.71508293244019e-29
"GRHL3",1.95308303185416,-0.214486536578635,135.784099191002,2.22449551318781e-31,1.74604360322633e-29
"KIAA0408",-1.56838700148833,3.04026650700985,135.770802823943,2.23944172655842e-31,1.7504814624443e-29
"NDRG4",-1.72625695274353,5.36440357876602,135.387857523547,2.71581314192038e-31,2.11406975072298e-29
"AOC1",1.43648205284965,0.689001998821593,135.376713508857,2.73109871119438e-31,2.1172196510897e-29
"NCR1",-1.71629844375102,1.1249740579005,134.986887450734,3.32356596238785e-31,2.56595637702714e-29
"TMIE",-1.37163800833762,1.02861285017731,134.899536284257,3.47304907976022e-31,2.67042034957237e-29
"THY1",2.223119810333,7.00058686639763,134.728401581678,3.78568133132806e-31,2.89897011868122e-29
"PCDH12",-1.36241414728319,4.17074475421751,134.421250586051,4.41905647208776e-31,3.37029092393478e-29
"N4BP2L1",-0.599949322179118,5.47957571202222,134.363369046346,4.54978158767125e-31,3.45599941728028e-29
"MAOA",-1.04550708747085,6.86624949232246,134.335922926852,4.61311330471504e-31,3.49003327045068e-29
"CNTN6",-1.6142014493574,2.10613914280648,134.286836574814,4.72858616972017e-31,3.56308425060755e-29
"CECR2",-1.21565863883166,1.52270545263316,134.046110885958,5.33811882329133e-31,4.00635388020566e-29
"KLHL13",1.48825038238359,2.33429133478333,133.894390604776,5.7620397963827e-31,4.30735340016894e-29
"SMOC1",1.48265288522166,1.40650752747305,133.840678060234,5.9200538359985e-31,4.40798316847983e-29
"SRRM3",1.3897548495447,1.25374898380066,133.451394085231,7.20246197726477e-31,5.34082714194808e-29
"ADAM12",1.8726904481056,2.02478094064624,133.443929268072,7.2295940184561e-31,5.34082714194808e-29
"MACF1",-0.703823952208382,8.28971053211741,133.24513731109,7.9909806379317e-31,5.88023801786553e-29
"BOC",1.34014082311839,4.36756506775827,133.019914131741,8.95094113509747e-31,6.56100502346172e-29
"LIFR",-1.32182786193052,5.34229270368048,132.714601300693,1.04389850392203e-30,7.62207752592375e-29
"OTUD1",-0.860564574672918,4.83819975035342,132.696808615835,1.05329639743106e-30,7.66100290919163e-29
"ADAM28",1.44741577369732,4.31053784209766,132.633476871005,1.08743940772734e-30,7.87891675491065e-29
"GCOM1",-1.79284033790759,2.45648054155427,132.569308488379,1.12316253417636e-30,8.10656544782158e-29
"PPFIBP1",-0.906829847597293,5.29986752175078,132.515792952872,1.15385107473363e-30,8.29627730756951e-29
"CST1",6.23824359670785,1.08046886232595,132.499232428558,1.16351657575361e-30,8.33396397492265e-29
"TFAP2A",2.55952151396452,1.19867699601111,132.192083179204,1.35820649085496e-30,9.67587208993905e-29
"RDX",-0.665832128957386,5.0370763346867,132.187807384706,1.36113499513422e-30,9.67587208993905e-29
