"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000047249",-0.208142171597178,5.68240649702918,7.87341450067138,0.00501668367855009,0.00848050680248085
"ENSG00000196418",0.378169552272379,2.50250263424628,7.8707504678974,0.00502407979705423,0.00849222238591805
"ENSG00000171503",-0.221968515376879,4.02323230260581,7.86890332973801,0.00502921450419399,0.00850011367911553
"ENSG00000213315",0.53328504983492,-0.80777405050362,7.86315797700335,0.00504521974772957,0.0085263746153706
"ENSG00000213015",-0.290790048223486,3.84414429313303,7.85937273199301,0.00505579293284258,0.00854345140676345
"ENSG00000227155",-0.664305770067427,-0.321211809881543,7.85723575294033,0.00506177204711282,0.00855276253512809
"ENSG00000204540",-0.516922863932483,1.55760718604677,7.85112649955629,0.0050789050783325,0.0085806710551356
"ENSG00000141579",0.843691208184733,3.95697682461934,7.8510107585218,0.00507923023685954,0.0085806710551356
"ENSG00000117569",0.354564364715299,3.65926921721288,7.8492481529206,0.00508418465740805,0.00858824522721963
"ENSG00000268104",-0.975684783198656,6.66272289500672,7.83852787710933,0.00511442400168535,0.00863852553452504
"ENSG00000280138",-0.510010532880636,3.08787790504671,7.83803030086552,0.00511583198875086,0.00864010339120791
"ENSG00000163389",0.256562461831885,4.30379558933122,7.8378509791462,0.00511633951065467,0.00864016030531467
"ENSG00000196313",0.280922697068117,5.2865417166342,7.83636100609206,0.00512055846367845,0.0086464842656891
"ENSG00000197479",0.600461727050592,2.1974846490405,7.83125648667494,0.0051350391331958,0.00867013320313199
"ENSG00000104626",0.323947242070899,4.29744007232941,7.82735866374423,0.0051461247036336,0.00868804591896665
"ENSG00000182899",0.360261846090226,8.84570075962587,7.8270473780911,0.0051470110640067,0.00868873789596021
"ENSG00000152969",0.611470491400175,0.707626532555002,7.82194624285691,0.00516155831571241,0.00871248874266553
"ENSG00000099381",0.289729775551214,5.21006081151821,7.82087425649044,0.00516462069617572,0.00871685101765681
"ENSG00000272888",-0.345709071968715,5.89075202558504,7.81189386560342,0.00519034813795772,0.00875946305373985
"ENSG00000146535",0.284045831635377,6.50038745165569,7.80850973876598,0.00520007699597106,0.00877506977804297
"ENSG00000253731",-0.492372314464434,1.73799212605137,7.80657134002028,0.0052056579725172,0.00878357771841946
"ENSG00000270659",0.52847734558246,-1.1217337612116,7.80642410072674,0.00520608214865246,0.00878357771841946
"ENSG00000088833",0.243138142946962,6.24931943984465,7.79826438378811,0.00522964432886962,0.00882251497242459
"ENSG00000170745",-0.372950365850421,5.68527786739136,7.79386457199277,0.00524239440203774,0.00884281203585336
"ENSG00000277287",0.747637997202427,0.594241128026092,7.79377802804999,0.00524264551245466,0.00884281203585336
"ENSG00000148950",0.286074361785337,2.83585317129455,7.79332532214348,0.00524395925503035,0.00884420986084706
"ENSG00000148291",0.32377885326117,3.48705048310503,7.7888151426483,0.00525706603616974,0.00886549516041387
"ENSG00000090104",0.539210775924078,6.4489091403694,7.78565139992531,0.00526627993570311,0.00888021219045184
"ENSG00000174606",0.230361282773711,4.80331855515996,7.78515005757765,0.00526774152611056,0.00888185545340972
"ENSG00000198691",1.03238894716419,3.59696813815385,7.78246007757491,0.00527559083445711,0.0088942676466647
"ENSG00000070423",0.297322233962308,4.65954376963936,7.77828364592544,0.00528780121183332,0.00891402931476201
"ENSG00000116544",0.594612024730111,-0.167087075380352,7.77795535544098,0.00528876223502057,0.00891482523161399
"ENSG00000147475",0.293713862414817,6.1636394356634,7.77603210339974,0.0052943958567663,0.00892349648286658
"ENSG00000147180",0.626702925833359,2.42560002503689,7.77550839182607,0.00529593098080906,0.00892525891266665
"ENSG00000170919",-0.318901132441958,2.65813962522148,7.7719203158544,0.00530646070168125,0.00894217825479693
"ENSG00000254901",-0.288926318262423,3.74055676750312,7.76647726953906,0.00532247485829824,0.00896833570884018
"ENSG00000175198",-0.316750499681738,4.15868833604586,7.76380980865834,0.00533034085803978,0.00898076000613096
"ENSG00000006016",0.964590584988834,4.77257856640684,7.7595435018164,0.00534294629245157,0.00900116644889638
"ENSG00000263874",-0.41235857546279,0.119650151801493,7.75523144986215,0.0053557177696093,0.00902184882483377
"ENSG00000012223",1.17087381605306,6.69011901431082,7.7545608891289,0.00535770663726987,0.00902436546560282
"ENSG00000148288",-0.329198625433781,3.51637907668029,7.7465936427371,0.00538139500822883,0.00906323709069223
"ENSG00000175093",-0.592321444276112,0.0123820541451375,7.7464649500613,0.00538177851483496,0.00906323709069223
"ENSG00000146411",-0.756775649686162,3.05151275100282,7.74625526464456,0.005382403441027,0.00906345246533635
"ENSG00000260276",0.332629612467746,0.567455922962594,7.74479682472084,0.00538675208199609,0.0090699376006647
"ENSG00000186567",0.611607359613716,2.98989156441737,7.7434950002763,0.00539063676706111,0.00907564042538634
"ENSG00000167914",0.578152852249643,0.434852416782223,7.74127069659936,0.00539728076944499,0.00908598733667184
"ENSG00000138101",0.32456777621891,4.24130944344039,7.74002469322954,0.00540100623327255,0.00909141961263961
"ENSG00000172586",0.298795187816471,4.62403211097796,7.73904629743728,0.00540393340647429,0.0090955072611278
"ENSG00000245910",0.338143072522477,5.45256242080712,7.73639723588849,0.0054118670132061,0.00910801984179172
"ENSG00000234160",-0.433221020421665,0.144536189828205,7.7343113286999,0.00541812239940394,0.00911770597574113
"ENSG00000059915",0.359339921532302,1.97591811987834,7.7329995319093,0.00542206009637616,0.00912349043622952
"ENSG00000278058",-0.526849595042303,-1.42739887549088,7.73184843787526,0.00542551780595356,0.00912846624760686
"ENSG00000238113",-0.515596165180705,0.739988842857741,7.72475856086567,0.00544686433154051,0.00916353640424774
"ENSG00000117859",-0.210247563184062,6.64038328647845,7.7244520566383,0.0054477890971183,0.00916405578177599
"ENSG00000125850",0.47859424340943,2.70213823715328,7.724323121838,0.00544817815904763,0.00916405578177599
"ENSG00000176225",0.292426547308168,3.35481476857525,7.71216693378125,0.00548498711146085,0.00922511897966138
"ENSG00000074047",0.548881985419134,3.02153461987221,7.7066308677325,0.00550183426565746,0.00925260055651239
"ENSG00000160345",-0.603094316858647,2.54100340586902,7.70611834678729,0.00550339661678061,0.00925437452111715
"ENSG00000171385",-0.442481199396321,3.27958858541547,7.70565645025619,0.00550480503375552,0.00925588933061613
"ENSG00000234444",0.369406206366748,3.59506393115026,7.70369545680528,0.00551078859743454,0.0092650958947279
"ENSG00000184669",0.448230402699522,0.899382537062764,7.70170102913253,0.00551688098141068,0.00927448370019579
"ENSG00000253598",-0.440633157056115,-0.424765213874759,7.70099760824534,0.00551903136115878,0.0092772434430983
"ENSG00000277715",0.441990035173716,-0.906841870622767,7.69975560623681,0.00552283028734811,0.00928277355422553
"ENSG00000145416",-0.42348244125977,4.48386256365959,7.69389236561184,0.00554080028901053,0.00931179882559393
"ENSG00000155545",0.239618462225669,4.59775438274361,7.69378812155165,0.00554112032116917,0.00931179882559393
"ENSG00000101966",0.209353000516039,6.26488384187846,7.68547202814159,0.0055667117866522,0.00935394299941052
"ENSG00000169733",0.268438666457216,5.02834151886495,7.68357365344433,0.00557257061316356,0.00936292500977033
"ENSG00000122970",0.339041978269132,3.95719073867494,7.68198451840632,0.00557747988895042,0.00937031009535755
"ENSG00000133935",-0.269923480440558,5.8717692083495,7.68083303408983,0.00558103989667079,0.00937542722393291
"ENSG00000174276",0.371150423767332,3.27519610452783,7.68042916014545,0.00558228908983206,0.00937666189693143
"ENSG00000088538",0.67685128800727,1.34770568274491,7.67987371243559,0.00558400757054361,0.0093786845398234
"ENSG00000118514",-0.604530266458057,-0.750547781957514,7.67873183035891,0.00558754209527737,0.00938375668699418
"ENSG00000160271",-0.280308657178293,6.44430359317224,7.67708223786479,0.00559265219058798,0.00939147368039155
"ENSG00000113971",-0.312636331804383,3.12239922651601,7.67100824106043,0.00561150929108409,0.00942227181610667
"ENSG00000223350",1.10649816221719,5.01265122953945,7.66864708686028,0.00561885713175785,0.00943290509089369
"ENSG00000133275",0.224297108326458,5.67737334079232,7.66864082990355,0.00561887661624827,0.00943290509089369
"ENSG00000130545",-0.382486365868891,4.36952627031259,7.66702473675316,0.00562391152287864,0.00944048850406811
"ENSG00000156603",0.241141715908053,3.50797199172607,7.6646863308681,0.00563120492736145,0.0094518613632581
"ENSG00000124102",1.2656642184669,5.99108118549047,7.65880884549867,0.00564957921699268,0.00948161948638923
"ENSG00000170584",0.225562308579668,4.60860648365084,7.65868275274035,0.00564997407946835,0.00948161948638923
"ENSG00000168434",0.206995630515631,4.65103344429819,7.65766050314569,0.00565317631765177,0.00948612037842828
"ENSG00000170571",0.432975074923749,5.83989598285855,7.65695650091496,0.00565538270936355,0.00948894954961762
"ENSG00000100731",-0.268468164615839,6.02702936494986,7.653074054593,0.0056675663515886,0.00950851710564156
"ENSG00000260912",-0.315625106888686,2.2238632651032,7.64951833954264,0.00567874815170518,0.00952640041824692
"ENSG00000187185",-0.822245301933356,0.748451079242361,7.64906296372575,0.00568018181474288,0.00952792892943026
"ENSG00000228223",-0.362281674526486,3.32168938292039,7.64887560783,0.00568077177586787,0.00952804206520885
"ENSG00000153487",0.205168214672708,4.16052845882583,7.64396868114511,0.00569624536891182,0.00955311637102061
"ENSG00000110931",-0.220978559430372,6.01013679551197,7.64229484001368,0.00570153351775796,0.00956098949560276
"ENSG00000106397",0.312890413946181,6.26186544440174,7.64215089179523,0.00570198852561996,0.00956098949560276
"ENSG00000188710",-0.461250166205508,-1.15500271247495,7.64023920166161,0.00570803472579545,0.00957024763009195
"ENSG00000166181",0.207741244102995,6.59080005601846,7.63858572480293,0.00571326953533114,0.00957814378751157
"ENSG00000278318",0.795267097466205,2.13908094728468,7.6374517992916,0.00571686230634972,0.00958328591251031
"ENSG00000145700",0.463365199694818,-1.18197423779269,7.63689642477301,0.00571862281589652,0.00958535591946622
"ENSG00000254858",0.299143218798827,3.49744402738185,7.63404027530817,0.00572768540560906,0.00959966391280159
"ENSG00000151612",0.275850795364842,4.25785312475537,7.63378634615621,0.00572849183398962,0.0096001331304844
"ENSG00000141699",0.182232156778127,6.39003137380059,7.6307079561886,0.00573827740410918,0.00961564863664132
"ENSG00000129158",-0.232206767171698,3.59414451420652,7.6269051191881,0.00575038938760544,0.00963505931112608
"ENSG00000259891",-0.38350382667351,1.15802461780712,7.62445320770799,0.00575821251555466,0.00964728089132114
"ENSG00000113739",0.629321953345255,4.22451611378158,7.61810004025316,0.00577853363152079,0.00968043736984672
"ENSG00000145723",-0.265133991431679,2.41233939406078,7.60292226171677,0.00582737763296939,0.00976136607911049
"ENSG00000156508",-0.325883936828078,12.3014596723722,7.59784979238577,0.0058437952063999,0.00978796781378728
"ENSG00000013563",-0.250479478210087,4.65205465512483,7.59670259647951,0.00584751476273047,0.009793298282365
"ENSG00000064607",0.294040002534457,5.14837321035014,7.59595193590985,0.00584994993860544,0.00979647691527874
"ENSG00000168701",0.350378204550649,5.0959641455573,7.59472049867561,0.00585394701593567,0.00980227032466363
"ENSG00000240445",0.41009925436855,-0.498970861834542,7.59261448650538,0.0058607893021328,0.00981282645527422
"ENSG00000136521",0.329959300745942,6.24414288462008,7.59229592005804,0.00586182501239678,0.00981365948412186
"ENSG00000125633",-0.214866274294264,5.17585066594073,7.59115414665248,0.00586553863371912,0.00981897521214249
"ENSG00000100439",0.33736286182243,5.6453243460741,7.58958044318154,0.00587066104295048,0.00982664807400423
"ENSG00000011566",0.245888364483756,5.3447948833568,7.58583603021916,0.00588286747306598,0.00984601352899393
"ENSG00000110955",0.295802423616435,8.82931966107891,7.58570033726616,0.00588331030501332,0.00984601352899393
"ENSG00000135924",-0.254754712709074,6.37126695941264,7.58393165265885,0.00588908549252278,0.00985477415400136
"ENSG00000066422",0.244699207526853,4.89749145740499,7.57903654925897,0.00590509937397748,0.00988066499215263
"ENSG00000150782",-0.427057803682119,4.69735478881002,7.57793833332566,0.00590869818388342,0.00988577955620828
"ENSG00000212907",-0.36508870697641,8.63896306452065,7.57630379825498,0.00591405863423591,0.00989384029314604
"ENSG00000083812",-0.269626907769778,3.11005867249523,7.57148538967097,0.00592988947152625,0.00991941422927081
"ENSG00000088930",0.226089472484542,6.67220434729882,7.56995106654895,0.0059349395461207,0.00992695125880674
"ENSG00000175581",0.26856149150989,4.24946329763959,7.56606410463682,0.00594775274876845,0.0099474705469864
"ENSG00000115112",-0.510589122931529,5.44588626536601,7.56545715451511,0.00594975607983608,0.00994990848457547
"ENSG00000120942",0.215704730009104,4.50718474093293,7.56110440509815,0.00596414317708123,0.00997305372160259
"ENSG00000180626",0.373587303073511,2.06753265241174,7.55666674113969,0.00597884748413496,0.00999672509382001
"ENSG00000142676",-0.258821153871988,9.40338334093044,7.5539149205193,0.00598798428332044,0.0100110840200191
"ENSG00000160445",-0.253525990208539,6.09191733395403,7.55021280924683,0.00600029878824516,0.0100307525122525
"ENSG00000214182",0.369780454602505,1.29032608254494,7.54929598662441,0.00600335244797922,0.0100349373809608
"ENSG00000223756",-0.473404697356022,0.58185241793942,7.5471031174862,0.00601066266746303,0.0100462359066167
"ENSG00000131845",-0.241924204131996,3.8188454704651,7.5443774878385,0.00601976157684643,0.010060521707799
"ENSG00000049089",0.641782027838122,3.70034005474386,7.54301281143188,0.0060243225247015,0.0100672215210715
"ENSG00000139908",-0.447480385015231,0.560726973265935,7.54183016509291,0.00602827795331172,0.0100729083183945
"ENSG00000187122",-0.633316136156298,0.594533653309493,7.53510306839365,0.00605082757558226,0.0101096610629231
"ENSG00000067715",0.929180279503878,3.35033143907104,7.53241524533253,0.00605986136377098,0.0101238270241286
"ENSG00000147592",0.33782323699266,4.5988310064767,7.52275844577287,0.00609243162466501,0.0101773076837455
"ENSG00000240449",0.399315355776479,-0.908483499554914,7.52172228518899,0.00609593696181178,0.0101822305119207
"ENSG00000163346",-0.376489836909645,7.54448672011117,7.51225196972536,0.00612807061696767,0.0102349668163039
"ENSG00000198042",0.24473026232005,4.22844889210363,7.51004491085971,0.00613558417558434,0.0102465772911238
"ENSG00000075399",0.265465831915711,3.98321926674673,7.50858566423114,0.00614055709602771,0.0102539430994565
"ENSG00000180957",0.266499835723806,6.07690156391584,7.50834394178371,0.00614138125133292,0.0102543802873414
"ENSG00000211895",0.94153046931618,11.0458211867068,7.50419866057706,0.0061555322123438,0.0102770673770453
"ENSG00000106733",-0.284146190895935,4.68036894978355,7.50402723134201,0.00615611814519789,0.0102771046761589
"ENSG00000279759",-0.54325486867251,1.50671203546723,7.5025013396225,0.00616133604261116,0.010284873923198
"ENSG00000068697",-0.246394596485809,8.50979301803361,7.49877027993763,0.00617411369103508,0.0103052597854485
"ENSG00000185453",-0.406669815055799,2.92311038552691,7.49737416044656,0.00617890188972057,0.0103123078856905
"ENSG00000007866",0.288446510690014,5.29258637709188,7.49459514633261,0.00618844421318949,0.010327288389083
"ENSG00000247157",0.489840985643024,-0.773346535600337,7.49307939144769,0.00619365521039171,0.010335038686081
"ENSG00000260916",-0.313495200404758,4.96148469583471,7.49190472687247,0.00619769665677651,0.0103408361731466
"ENSG00000100949",-0.261128604546816,4.9853512321665,7.49021551397025,0.00620351313082245,0.0103495939561342
"ENSG00000183044",-0.470872289419846,4.02568564702701,7.48895051914727,0.00620787254082285,0.0103559194750622
"ENSG00000177425",0.294071331853045,5.89563277389211,7.48722781261205,0.00621381434013047,0.0103648833234796
"ENSG00000099251",-0.43916564897119,0.864421946555522,7.48332575711581,0.00622729441998689,0.0103864185263387
"ENSG00000156482",0.283607358867831,9.07007103127316,7.47762465384824,0.00624704318862658,0.0104184042934521
"ENSG00000143437",-0.221106795420287,6.30242488939009,7.47739488422982,0.00624784045520553,0.0104187810425855
"ENSG00000162881",-0.486760623836372,0.548886733912598,7.47478182114518,0.00625691470707761,0.0104329590054462
"ENSG00000142794",0.284533672923081,2.89732641268246,7.47288662151114,0.00626350448593245,0.0104429920728699
"ENSG00000160959",0.276160719396139,4.56183323148533,7.47241916200217,0.00626513097333096,0.0104447488845027
"ENSG00000130714",-0.191366619705522,4.76377960280655,7.4720587707669,0.00626638521965099,0.0104458848597071
"ENSG00000262246",-0.2661921670069,3.72964429642094,7.46909668197677,0.00627670370032113,0.010462129065389
"ENSG00000170004",-0.309360426490985,7.28032049688956,7.46512975310741,0.00629054972725189,0.0104842495454198
"ENSG00000166130",0.288292684510226,4.47942951899057,7.45849750190925,0.00631376837138529,0.0105219855832764
"ENSG00000132561",-0.648647266693837,5.10087738089082,7.45820782295965,0.00631478449101964,0.0105227172798815
"ENSG00000267317",-0.313761657991954,2.0473768938066,7.45748891580547,0.00631730695459082,0.0105259587277927
"ENSG00000212993",-0.560242957370887,-0.697683583167172,7.4567809052088,0.00631979219012885,0.0105291375593421
"ENSG00000100583",0.5082367965677,0.602929493769349,7.45537313131441,0.00632473667713062,0.01053641269025
"ENSG00000122203",-0.190809492078933,6.86798248870652,7.4550427348496,0.00632589769189993,0.0105373841611213
