"","logFC","logCPM","F","PValue","FDR"
"ENSG00000173083",2.49567697708758,4.43324525457947,89.5562642884229,5.27293451381733e-15,1.74519935615256e-14
"ENSG00000267855",-0.526593636539288,4.45551445849666,89.5553586045202,5.27412096228254e-15,1.74522205305543e-14
"ENSG00000148843",-0.454768611875373,4.98688415477456,89.5082813231018,5.33617000533983e-15,1.76538008313976e-14
"ENSG00000159409",-2.31827608425535,-0.768444770667807,89.4920670629389,5.35771334341539e-15,1.77213179486019e-14
"ENSG00000205560",1.52949889241535,4.46432077375619,89.4712127484368,5.3855526831445e-15,1.78096268776217e-14
"ENSG00000160932",-1.13457908393529,7.9766144685426,89.4097498065107,5.4684664696971e-15,1.80799869811332e-14
"ENSG00000139083",-0.611330837978865,4.51495053430232,89.4039590244932,5.47634529323384e-15,1.81022025657351e-14
"ENSG00000198720",1.34122213534468,1.29803965055188,89.3099730096256,5.60585763437535e-15,1.8526386407254e-14
"ENSG00000164776",2.39172574761101,-0.720364886826817,89.3072447624799,5.60966361491575e-15,1.85350409219185e-14
"ENSG00000140153",0.363510019720348,4.39609454370386,89.2988964223043,5.62132621485115e-15,1.85696455493559e-14
"ENSG00000166484",0.512163272216122,4.28682586259941,89.2963760936219,5.62485197840896e-15,1.85773617700277e-14
"ENSG00000066629",0.847268872682063,4.98165470556997,89.2549922948381,5.68306976484512e-15,1.87656694519378e-14
"ENSG00000124574",-0.624909519170089,4.97368133814088,89.2245138393092,5.72634017353059e-15,1.89025020343664e-14
"ENSG00000111199",-0.879289548782782,4.92081982876859,89.2240998566563,5.72693022178791e-15,1.89025020343664e-14
"ENSG00000041357",-0.717948139368783,5.96955638056503,89.2182123432841,5.73532841478264e-15,1.89262200827704e-14
"ENSG00000135446",-0.426211354750298,5.89599715313903,89.1246156347948,5.8705443818597e-15,1.93683302809792e-14
"ENSG00000184840",0.58832013494163,8.01958893072869,89.1129914923115,5.88756361525728e-15,1.94203767507705e-14
"ENSG00000033011",-0.477606979904902,3.98007199599222,89.1109898708494,5.89049933724224e-15,1.94259559892323e-14
"ENSG00000127603",0.595607686441254,7.52513825222892,89.1010120137681,5.90515594116958e-15,1.94701783639999e-14
"ENSG00000149084",-0.949016405266317,4.74957839706512,89.0661402092138,5.95667336801813e-15,1.96358920231206e-14
"ENSG00000125124",-0.563900210630653,4.13739559990127,89.0513476356098,5.97866570936589e-15,1.97042282150349e-14
"ENSG00000111237",-0.740409887999188,4.59510273352486,88.9572152797724,6.12057408282305e-15,2.01676662264739e-14
"ENSG00000111725",0.428981715285329,5.06101889780866,88.9454286655304,6.13858409586971e-15,2.0222742119586e-14
"ENSG00000130772",-0.50183136869298,3.65423623971841,88.9297684327539,6.16259694805568e-15,2.02975661504315e-14
"ENSG00000124019",1.14316868993146,2.63970522754467,88.8469427484888,6.2912071076478e-15,2.07167950568651e-14
"ENSG00000112294",-0.742663503654872,4.01373357264703,88.815177858737,6.34125681594799e-15,2.08772040089793e-14
"ENSG00000278845",-0.422834873568917,4.76073082045606,88.7875026826999,6.38519473716957e-15,2.10174278382229e-14
"ENSG00000141644",0.528766791428553,6.25894617691794,88.7710216024501,6.41150847074113e-15,2.1099593222009e-14
"ENSG00000158528",-0.869088036043044,3.58263780628298,88.7613368862061,6.42702285053336e-15,2.11461919373081e-14
"ENSG00000141384",-0.821785282057983,4.54109771838811,88.7480618129423,6.44835122665823e-15,2.12118961969213e-14
"ENSG00000154493",2.07345450912701,0.836534189166503,88.7456084285584,6.45230087594891e-15,2.12204173741973e-14
"ENSG00000174500",-1.2538076054823,-0.649375180891013,88.7292411837732,6.47871356692535e-15,2.13027961682474e-14
"ENSG00000164181",1.81796101726838,2.35466889625,88.7113802159401,6.50766303675709e-15,2.13934797493897e-14
"ENSG00000104524",-0.84665627855965,2.41378193880353,88.6767782172773,6.56412398080874e-15,2.15745481238707e-14
"ENSG00000136630",1.27589284012209,3.47172439935005,88.6470109420226,6.61309701411418e-15,2.17309346630921e-14
"ENSG00000156515",-0.447559529128221,7.22024520675054,88.6423835082985,6.62074356618998e-15,2.17514832818514e-14
"ENSG00000161381",1.70521347872368,1.08223761209871,88.6275384846934,6.6453351890892e-15,2.18276820896404e-14
"ENSG00000125520",-0.767605410515469,4.95879903788781,88.6221175892116,6.65433849098823e-15,2.1852657240494e-14
"ENSG00000131467",-0.333547081668297,6.28069406952253,88.6170810029921,6.66271469872358e-15,2.18755629603517e-14
"ENSG00000003137",1.65099570613666,2.60717913558687,88.6118468858339,6.67143084784708e-15,2.18995749362045e-14
"ENSG00000129559",-0.366012854775473,6.09634134745748,88.5582592977682,6.76134207119639e-15,2.21900509597473e-14
"ENSG00000111145",1.06412054786274,4.2485446926443,88.5453591134342,6.78317105821375e-15,2.22570127282121e-14
"ENSG00000175348",0.520056194452116,5.59958203604226,88.538355126004,6.79505301732927e-15,2.22913149204758e-14
"ENSG00000148950",-0.996754357921828,1.60993917612343,88.4792682513913,6.89614297409504e-15,2.26181899394058e-14
"ENSG00000134758",-1.26544117529658,3.55723100689211,88.473802688676,6.9055712669696e-15,2.26443559378133e-14
"ENSG00000266709",1.34037623438674,1.49763961093715,88.4692219080356,6.91348343903732e-15,2.26655404137444e-14
"ENSG00000173193",0.561092538808007,6.04044088968202,88.4547645963852,6.93851578632994e-15,2.27428319244558e-14
"ENSG00000198087",-1.14634300991226,5.60695023776453,88.4452395252758,6.95505879258553e-15,2.2792270753536e-14
