"","logCPM","logFC","lfcSE","stat","pvalue","FDR"
"ENSG00000000003",3007.02833526607,-0.00541775719657847,0.174531876231018,0,1,1
"ENSG00000000419",2500.7021594766,-0.581448244725822,0.0988274927321696,0,1,1
"ENSG00000000457",1908.49495167035,-0.117174725646202,0.103737498098078,0,1,1
"ENSG00000000460",691.041561313769,-0.383033095524347,0.115165502967196,0,1,1
"ENSG00000000938",558.708549503549,0.0392940580395892,0.127599662187498,0,1,1
"ENSG00000000971",3599.43924143957,0.115069745321968,0.151575191210776,0,1,1
"ENSG00000001036",2958.00773268988,-0.76353990924126,0.12725776929788,0,1,1
"ENSG00000001084",2092.36610077837,-0.0816502132076194,0.130927569062075,0,1,1
"ENSG00000001167",3101.54959647512,-0.28212030993107,0.0924455064320443,0,1,1
"ENSG00000001460",649.585751778483,-0.0121274323272938,0.0908033379103076,0,1,1
"ENSG00000001461",2503.18397056281,0.350853501478865,0.114634934229016,0,1,1
"ENSG00000001497",3449.97616868023,-0.413447635341945,0.0869303409822964,0,1,1
"ENSG00000001561",1677.32866248517,0.552821165110521,0.187377998332188,0,1,1
"ENSG00000001617",6210.41002186745,0.464316870428356,0.120499185959894,0,1,1
"ENSG00000001629",4958.59429689329,-0.155050602775946,0.10418606905144,0,1,1
"ENSG00000001630",128.903864510707,-0.167202690244888,0.184297685511773,0,1,1
"ENSG00000001631",339.206198807567,0.188004602381114,0.0742532166397311,0,1,1
"ENSG00000002016",468.654895904494,0.211605038666741,0.0975946282400207,0,1,1
"ENSG00000002330",487.350063088477,-0.0506070940734429,0.162210714841398,0,1,1
"ENSG00000002549",7272.6449299738,-0.0903541701124994,0.0988159446249248,0,1,1
"ENSG00000002586",14061.3667237517,-0.358458969264358,0.135880441807956,0,1,1
"ENSG00000002587",285.698126805173,-0.278106906568188,0.146769208000365,0,1,1
"ENSG00000002726",243.883035818611,-1.84913567616574,0.404968578761139,-2.09679397538292,0.0360118171451868,0.988108859668319
"ENSG00000002746",41.9944803877159,-0.0134624241802085,0.269935983413278,0,1,1
"ENSG00000002822",19.3091496450855,0.083651200466463,0.155087797423125,0,1,NA
"ENSG00000002834",30985.5579006686,-1.20975431300956,0.199337847870409,-1.05225533058791,0.292682419977865,1
"ENSG00000002919",2096.37425378966,-0.740170224191323,0.160660349830221,0,1,1
"ENSG00000002933",2293.50402011298,0.691611085627395,0.188833861746721,0,1,1
"ENSG00000003056",4290.94415414258,-0.109763053095508,0.0993257525150207,0,1,1
"ENSG00000003096",470.9264377679,-0.0288201581399487,0.273750609603961,0,1,1
"ENSG00000003137",276.82078322654,0.100049971301524,0.207966911755876,0,1,1
"ENSG00000003147",3392.75764538307,-0.114985425790222,0.106735453405028,0,1,1
"ENSG00000003249",2771.50679241743,-1.24157632836329,0.152911447972852,-1.57984461965321,0.114142454434773,1
"ENSG00000003393",1983.95386270256,-0.182863339791042,0.0847070831577283,0,1,1
"ENSG00000003400",943.530928217812,-0.919119538753172,0.150856940877982,0,1,1
"ENSG00000003402",5132.48640027261,-0.232035023339092,0.080427101856606,0,1,1
"ENSG00000003436",1473.69960900858,-0.726791371130617,0.214682012878554,0,1,1
"ENSG00000003509",660.090034059598,-0.0827516187714901,0.0639218256437006,0,1,1
"ENSG00000003756",3632.39442102589,0.461729137898316,0.0767328621547979,0,1,1
