"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000132879",0.206428974362436,3.91291955888985,2.49965045261449,0.113871569514273,0.182090390920134
"ENSG00000178163",-0.285794418801404,4.91820051348949,2.49913279510294,0.113909006376285,0.182134242459066
"ENSG00000250326",0.233025933719627,-0.894921808766227,2.49834811103283,0.113965780408402,0.182209002643109
"ENSG00000119227",0.22247490498214,2.49566481801179,2.49758404742789,0.114021092473663,0.182281412491077
"ENSG00000129197",0.17624728340026,3.95474733172746,2.49659671163018,0.114092611491598,0.182379716805166
"ENSG00000223485",0.353964704371285,0.0997009405377245,2.49582041927707,0.114148878022907,0.182453624525937
"ENSG00000140749",-0.239777102946118,4.00856643963015,2.49480933291154,0.114222208567762,0.182534757910291
"ENSG00000287721",-0.339114393072773,-1.3456914224108,2.49474573842706,0.114226822588541,0.182534757910291
"ENSG00000239474",0.262897410025205,-0.791781995659347,2.49470545119925,0.114229745685888,0.182534757910291
"ENSG00000162813",-0.136400488183259,5.81363090918152,2.49417673995114,0.114268114730958,0.182580029054438
"ENSG00000136379",-0.239712145861439,5.13528907261457,2.49378995172066,0.114296193298036,0.182608851344403
"ENSG00000113318",0.145013888886429,4.84494880093636,2.49346351854958,0.114319896360587,0.182630678524932
"ENSG00000197961",-0.179861182377104,5.21969258121214,2.49209286238803,0.114419482038345,0.182773716784948
"ENSG00000254999",-0.134287376342169,7.52760372273344,2.49161590338326,0.114454158157506,0.182813052478152
"ENSG00000128829",-0.142024019656185,6.39507771904666,2.48762011024728,0.114745118090554,0.183261697210309
"ENSG00000273058",0.241418256469006,0.325438371959476,2.48745233654988,0.114757352629486,0.183265144404697
"ENSG00000171051",0.267626379916926,2.66492587584845,2.48673044667791,0.114810011327155,0.183333141880447
"ENSG00000104872",-0.169959424704387,5.72208453720728,2.4851662848243,0.114924201544784,0.183484284363441
"ENSG00000178776",-0.454315324533155,1.81909729268993,2.48515756107304,0.114924838765577,0.183484284363441
"ENSG00000164251",-0.260264836917904,3.81578562113498,2.48429470886998,0.114987884512902,0.183568826781415
"ENSG00000074935",-0.192895012268835,3.46689487786772,2.48372238308863,0.115029723506942,0.183619502470095
"ENSG00000105810",-0.285225919664576,4.88097537206345,2.48197877933626,0.115157290537617,0.183807003097689
"ENSG00000243660",0.15448673190505,2.24080746566424,2.48063310498307,0.115255850643848,0.183948175808205
"ENSG00000273230",-0.325024618935579,0.942203031624407,2.47996323539644,0.115304948042246,0.184010388259399
"ENSG00000281501",0.241865992065992,0.774286269362626,2.47793748285079,0.115453563969585,0.184231393356625
"ENSG00000279759",0.313851285323041,1.16602553204593,2.47679651475104,0.115537362229185,0.184341581669565
"ENSG00000072864",-0.173755278316123,5.19797852370308,2.47672132177473,0.115542887125194,0.184341581669565
"ENSG00000187534",-0.164369276391726,0.80825230689181,2.4756399489021,0.115622374580555,0.184452219004573
"ENSG00000156603",-0.17015057763534,4.04020105650396,2.47519701257596,0.115654950505765,0.184488005595409
"ENSG00000119048",0.124694141621193,5.96237152494364,2.47504490460138,0.115666139682883,0.184489673643101
"ENSG00000100814",-0.18044581960455,4.75348965736559,2.47011390008122,0.116029516152008,0.185053037510762
"ENSG00000163013",0.253496598322002,3.95603761189509,2.46993871354761,0.116042449191347,0.185057436728822
"ENSG00000114062",0.163316393561386,6.83759375642932,2.46973686985392,0.116057352152639,0.18506497641173
"ENSG00000152133",-0.125574401114137,4.01736553364579,2.46836431133659,0.116158749930313,0.185210427258046
"ENSG00000167535",-0.231111122230574,5.52648343679158,2.46670289076529,0.11628161828055,0.185390083562994
"ENSG00000233452",-0.326863392950137,-0.100574338471196,2.46532879061327,0.116383346631903,0.185536007410032
"ENSG00000173567",0.290507142405154,-0.817532822353857,2.46488325736898,0.116416351759032,0.185572358088806
"ENSG00000133466",0.245067951480683,5.61843251299872,2.46438310589525,0.116453415323199,0.185615171141735
"ENSG00000135976",0.252209164570641,1.8143198017514,2.46220502802704,0.116614973103169,0.18585639071157
"ENSG00000162999",0.204666722502945,1.7814445231944,2.46190318302845,0.116637381820511,0.18587581709905
"ENSG00000240204",0.323276374058636,1.26156572999967,2.46119245008713,0.116690164819344,0.185943640943949
"ENSG00000091844",0.237317841440003,0.780269181413487,2.4607039709864,0.116726457304223,0.185985177875533
"ENSG00000246985",0.468289405469909,1.59302505502713,2.45990367195606,0.116785943994443,0.186063660596613
"ENSG00000204334",0.382085311540802,1.17231754235139,2.45809253239651,0.116920690734363,0.186262023568065
