"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000175416",0.142537484074692,5.5908768393465,1.7160477781236,0.190202578600986,0.2457583557805
"ENSG00000157693",-0.174100482005661,2.98177258942887,1.71587506393964,0.19022488184435,0.24576683195168
"ENSG00000146376",0.164669703547264,2.85373062224407,1.71548061614548,0.190275829830201,0.245812312105202
"ENSG00000133794",-0.226199829590039,3.51202328671119,1.7132204390247,0.190568067579218,0.246169474801752
"ENSG00000255529",-0.101606200909989,3.37215865364599,1.7129239476168,0.190606442319241,0.246186035027513
"ENSG00000244005",-0.113744709511369,4.94935110219886,1.71287771127199,0.190612427479185,0.246186035027513
"ENSG00000198270",-0.124064364990155,2.69722077276758,1.71178730098521,0.190753641459046,0.246348039114591
"ENSG00000146833",0.106938448921907,4.55045287198881,1.71133313531817,0.190812494336078,0.246403660276326
"ENSG00000159173",-0.431348827130621,1.86395435757291,1.70823608765475,0.191214389130207,0.246882683652794
"ENSG00000259877",-0.187219494175353,0.810445106736247,1.70823081259045,0.191215074501693,0.246882683652794
"ENSG00000163001",0.140469726136387,3.15526718939843,1.70693512673597,0.191383505479384,0.247079714194399
"ENSG00000107281",-0.24345507772911,3.84957123710748,1.70645681245801,0.191445727056053,0.247139605149429
"ENSG00000132405",0.243758760400628,3.12904622076717,1.70628703291193,0.191467818526849,0.247147686044538
"ENSG00000227199",0.236103300662867,-0.798918117999887,1.70472039909457,0.191671807098514,0.247390539943356
"ENSG00000269399",0.229920264032644,-0.496172009691959,1.70360891371343,0.191816685420912,0.247557066477006
"ENSG00000108518",-0.111165527578429,8.44871311892051,1.70318699166001,0.191871714984463,0.247607616981273
"ENSG00000132383",0.115880823387874,4.99374547244865,1.70258177866886,0.191950682611078,0.247689048292408
"ENSG00000120616",-0.0964134037785085,3.92421570771864,1.7009781606854,0.192160104702379,0.247938787875762
"ENSG00000174791",0.266846389457016,1.18494637656165,1.70075036908718,0.192189874436613,0.247950603780378
"ENSG00000159714",-0.297639525316661,2.08575532586062,1.70066503099184,0.192201028527728,0.247950603780378
"ENSG00000134072",-0.119088007967208,2.80446293772107,1.70028873026919,0.192250221820299,0.247993572371235
"ENSG00000119632",0.298235024442242,2.42911660646965,1.69721793642119,0.19265221261167,0.248491588125323
"ENSG00000037757",-0.148169188460304,3.46215064759542,1.69585643354639,0.192830757982686,0.248701335332759
"ENSG00000275832",-0.203604186795292,2.98634563758967,1.69505997848535,0.192935293466953,0.248815602338919
"ENSG00000197046",-0.4304037247368,0.0598751304924069,1.69370905762492,0.193112754534567,0.249023889892543
"ENSG00000149792",0.102734502770957,5.38152754306274,1.69264071978949,0.193253229691785,0.249184452690051
"ENSG00000112249",0.147551289176084,4.80626211561192,1.6886060284149,0.193784827262951,0.249842015818324
"ENSG00000184900",0.110065149663724,5.56497500569298,1.68852738100662,0.193795206555895,0.249842015818324
"ENSG00000273015",0.153077473359807,2.21564454549035,1.68712800099477,0.19397999490294,0.250059595411214
"ENSG00000131495",0.143330984260422,6.14570692504032,1.68427796550925,0.194356979991951,0.250524879419895
"ENSG00000275066",-0.0980694939130394,4.41785116887093,1.68238162748593,0.194608290614154,0.250828106405017
"ENSG00000168906",-0.1675789285987,5.85057170953136,1.68199639243504,0.194659390009937,0.250873254969465
"ENSG00000204253",0.134072512548209,2.35664813353885,1.68152132193601,0.194722427218591,0.250933780032146
"ENSG00000119862",0.144128452716792,3.33181871622641,1.68137981135668,0.194741208904425,0.250937268857366
"ENSG00000141560",0.107328593419624,4.73588277882792,1.68064734992512,0.194838457147313,0.251041858247499
"ENSG00000107959",-0.138912903830004,5.57216982976493,1.68034738308494,0.19487829987203,0.251072471676344
"ENSG00000269293",0.177517299312888,3.464209163949,1.67931194874168,0.195015903424661,0.251229020330284
"ENSG00000204856",0.162961192649325,1.70742902666128,1.67848051096768,0.195126479256831,0.251350727591253
"ENSG00000114735",0.100956391254299,4.01255167132419,1.67784240073308,0.195211393546532,0.251439361770207
"ENSG00000089327",-0.225423512104013,4.29953309056441,1.67652141264968,0.195387316895343,0.251645194625295
"ENSG00000049769",0.255333975073506,1.94812812450977,1.67610141899894,0.195443288665644,0.251696517023541
"ENSG00000272655",0.15272548912139,1.1588126061763,1.67596996576713,0.195460811048936,0.251698319003954
"ENSG00000176946",-0.0972844370525811,5.06071547721181,1.67371909447657,0.195761132037008,0.25205997142861
"ENSG00000113119",-0.180257172341963,4.06076138965023,1.67362310563789,0.195773951288956,0.25205997142861
"ENSG00000151461",0.114063663779303,4.44194598490116,1.67302195094916,0.195854257495347,0.252142570819715
"ENSG00000197467",-0.288619876496375,-0.529257011639492,1.67261609797804,0.195908495822043,0.252191599594122
"ENSG00000183648",-0.160567422381509,5.58589085553199,1.67234630047366,0.195944561383278,0.25221722854175
"ENSG00000104427",0.258231852844154,0.691770985011264,1.67099159391778,0.196125771269738,0.252428012620868
