"","logCPM","logFC","lfcSE","stat","pvalue","FDR"
"ENSG00000000003",3846.82715095685,-0.479907483415974,0.1713398844921,-2.80090934366248,0.00509588324276021,0.0128799227931243
"ENSG00000000419",2834.80751951474,0.121706861433173,0.106505568647379,1.14272768061661,0.253151673299857,0.348126616813685
"ENSG00000000457",1647.93110445394,0.541600065674192,0.127726193846483,4.24032102863061,2.23200337267669e-05,0.000107112605124654
"ENSG00000000460",1045.82267567067,-0.698264714978373,0.145379709931546,-4.80304105233914,1.56273829610079e-06,9.71397270317194e-06
"ENSG00000000938",646.848497468156,-0.452171670116838,0.154808784957161,-2.92083986216909,0.00349089211178638,0.0092621948547295
"ENSG00000000971",2938.19281206405,0.508716684815347,0.16193309048553,3.14152396702888,0.00168071052264526,0.00490434188767399
"ENSG00000001036",3533.49135346402,0.152411132988808,0.143380846038846,1.06298112474183,0.287790511217117,0.386207664266944
"ENSG00000001084",2114.65656105495,0.0736397541731154,0.118097812367275,0.623548842243594,0.532923916476147,0.628424545699439
"ENSG00000001167",4404.51869294932,-0.539108517446348,0.154586226716605,-3.48742917721039,0.000487688068910099,0.00165332163976456
"ENSG00000001460",716.702850761015,-0.19096707431165,0.11899341462011,-1.60485414189783,0.108525907606319,0.173924505026322
"ENSG00000001461",2813.65562973262,-0.583964454318855,0.143010300189,-4.08337339021804,4.43866170418466e-05,0.00019685535009927
"ENSG00000001497",3951.45652742096,0.0148691953749763,0.104447527545861,0.142360434223275,0.886795312940187,0.91858761421036
"ENSG00000001561",1288.2102431986,0.0873164524932168,0.186530671546958,0.46810774747699,0.639707539153292,0.723389748950515
"ENSG00000001617",3914.36486958331,0.795044724288932,0.152927819270301,5.19882339317013,2.00553959444756e-07,1.49372457591369e-06
"ENSG00000001629",5213.13711027076,-0.0567078793777215,0.113647320229266,-0.498981227743179,0.617792608837613,0.704228730587803
"ENSG00000001630",118.228935928744,0.455808067763128,0.217632927230002,2.09438927079915,0.0362253177530779,0.0692449899414588
"ENSG00000001631",367.791034324188,-0.39833727281846,0.0963982340849422,-4.13220508238212,3.5929961867077e-05,0.000163782994094836
"ENSG00000002016",535.589812716711,-0.478940593384592,0.142648869773001,-3.35747906132545,0.000786567007308825,0.00252579108914776
"ENSG00000002330",467.925535769104,0.319280206417593,0.173970716296287,1.83525258281878,0.0664682732633866,0.115484175627032
"ENSG00000002549",8376.24058853067,-0.375641035649135,0.124164380620265,-3.02535263150844,0.00248343395249453,0.00687203981069974
"ENSG00000002586",13296.6593932886,0.608190416001349,0.156005601596747,3.89851652617858,9.67837964956302e-05,0.000392049819746664
"ENSG00000002587",457.803725065903,-0.852890476199923,0.178661919669528,-4.77376755929589,1.8081105759848e-06,1.10913710475587e-05
"ENSG00000002726",458.123701968102,0.794053758536471,0.468598844854802,1.69452777627421,0.090165038156749,0.148867257987922
"ENSG00000002746",52.5037015350621,-0.543095286872905,0.29977204204018,-1.8116942566649,0.0700334515584797,0.12048509430057
"ENSG00000002822",30.8072223295019,-1.36890670013422,0.22492243286304,-6.0861279273454,1.15674028681773e-09,1.3443317786991e-08
"ENSG00000002834",27251.0179822015,1.88858173133925,0.214333688627129,8.81140871244357,1.23582898454046e-18,5.83824871969401e-17
"ENSG00000002919",2029.60407952203,0.900434761788424,0.174117420958923,5.17142257695657,2.32318527285043e-07,1.7113849227462e-06
"ENSG00000002933",2312.60692754748,-0.740180843459078,0.183090009439762,-4.04271563327765,5.28356844216416e-05,0.000229568903072341
"ENSG00000003056",4626.11696275153,-0.16506575182645,0.133361833112181,-1.23772857626814,0.215816719551835,0.305563949494689
"ENSG00000003096",759.878691758321,-1.04481363045919,0.323127981020332,-3.23343595054819,0.00122310758967303,0.00371756030096474
"ENSG00000003137",502.725155122878,-1.41562206148595,0.247130248404789,-5.7282427813823,1.01476269822383e-08,9.91219331648493e-08
"ENSG00000003147",2687.35653207181,0.938557025694229,0.13131867572883,7.14717096014831,8.85845275498871e-13,1.80220960523193e-11
"ENSG00000003249",4041.12836422007,-0.103431271292818,0.210479385864881,-0.491408081925975,0.623137849212597,0.708706303244041
