"","logCPM","logFC","lfcSE","stat","pvalue","FDR"
"YDR007W",380.414295275562,0.0829717098201902,0.0256706992857853,0,1,1
"YDR008C",17.5716729121418,0.256485990000996,0.0939413880923203,0,1,1
"YDR009W",143.591048835231,0.694766345616486,0.0469793239751738,0,1,1
"YDR010C",46.6582375660652,2.19329863520935,0.0792551927822921,15.0564094706986,3.13349173306054e-51,1.72169559534858e-49
"YDR011W",1836.18795076919,-1.28293822972114,0.0221921213887268,-12.7494899998549,3.13791347859828e-37,1.55313750605992e-35
"YDR012W",13447.1218519811,-0.273074660533934,0.0430206638603837,0,1,1
"YDR013W",248.867246004243,0.319506177381439,0.0341386319960662,0,1,1
"YDR014W",125.095670006167,-0.0019663592881819,0.0444284622092926,0,1,1
"YDR016C",313.127575948829,0.368459289911269,0.045295937242192,0,1,1
"YDR017C",1039.31288099371,-0.292053869314736,0.0391813843461784,0,1,1
"YDR018C",123.103331576274,1.29801062103364,0.0650291515848976,4.58272349816193,4.58958744065812e-06,0.000116966124179155
"YDR019C",556.115573983363,-2.35407732064791,0.13051882674468,-10.3745747216741,3.23650211989258e-25,1.31859940109093e-23
"YDR020C",147.455253927601,-0.579993953679534,0.0466722041353221,0,1,1
"YDR021W",89.7857553976446,-0.993381016790268,0.0954358937292328,0,1,1
"YDR022C",194.99590575113,0.763378724577012,0.0621432541138567,0,1,1
"YDR023W",4045.21875492206,-0.28226836638294,0.0424802289857454,0,1,1
"YDR025W",12487.9479918655,-0.405258082279029,0.0725525111946422,0,1,1
"YDR026C",642.621273176864,0.170357614506286,0.0316027855263322,0,1,1
"YDR027C",769.998367928143,0.036725638260459,0.0239661631400336,0,1,1
"YDR028C",2570.49542110799,0.00320067984924956,0.0303977700087242,0,1,1
"YDR029W",33.839947279089,-0.467970485992929,0.106362335067789,0,1,1
"YDR030C",107.803916507247,-0.0689452013155508,0.0460740160479785,0,1,1
"YDR031W",145.393587663467,0.269393567170603,0.0485691956597436,0,1,1
"YDR032C",3293.87072338699,0.426079028055834,0.0512079642569499,0,1,1
"YDR033W",4247.31207357825,-3.76819015786573,0.0330004720825332,-83.8833502424624,0,0
"YDR034C",467.714396064688,-0.154855445387302,0.0373950123323063,0,1,1
"YDR034C-D",720.531897713092,-1.36455688026078,0.0269772328249175,-13.5135016488442,1.30179196913695e-41,6.7210621578976e-40
"YDR034W-B",50.4056584174658,0.139239115977699,0.136992720999707,0,1,1
"YDR035W",2881.90182810141,-0.10988351839072,0.0480959220713836,0,1,1
"YDR036C",529.69774261171,-0.433757903617398,0.0247369408067292,0,1,1
"YDR037W",7091.70821986137,-0.524973651343284,0.0295823740259581,0,1,1
"YDR038C",941.328131614581,-0.487547150119351,0.0381318621689741,0,1,1
"YDR039C",1174.30981728871,-0.60654166486868,0.0421455904722519,0,1,1
"YDR040C",1106.28397845618,-0.565340380153173,0.0453617067802819,0,1,1
"YDR041W",700.866433516162,0.129908376221663,0.0382266421695535,0,1,1
"YDR042C",26.1563347139682,0.659062722038741,0.120356860683302,0,1,1
"YDR043C",233.596731435903,-0.303471044175402,0.0676665721884701,0,1,1
"YDR044W",2111.34084771602,-1.72402360557532,0.0605250612080562,-11.9623770901524,5.59373539145508e-33,2.63786466609642e-31
"YDR045C",352.419998622824,0.00496321567574708,0.0436666085986478,0,1,1
"YDR046C",2327.42206860769,-0.502621933539232,0.0309906988482545,0,1,1
"YDR047W",1414.16308979356,0.0909974112284906,0.0251489139442388,0,1,1
"YDR049W",436.116148401712,0.286423267373511,0.0375005548966025,0,1,1
"YDR050C",51624.5477212339,-0.22861767052016,0.0448317042870539,0,1,1
"YDR051C",635.893444720501,0.336575607128101,0.025375614298193,0,1,1
"YDR052C",740.514226612369,0.440976617626508,0.0450904853910645,0,1,1
"YDR054C",1904.71347739993,0.338284516317432,0.0260093661228355,0,1,1
"YDR055W",1644.82314467971,-2.13622074435763,0.0552923362284705,-20.5493350771563,7.80245543079775e-94,5.31010290625543e-92
"YDR056C",1287.52572265632,0.137131341361121,0.0206947048905762,0,1,1
"YDR057W",588.21810460247,0.240654221185539,0.018301892325405,0,1,1
"YDR058C",181.48126383875,0.668235928922215,0.0364730947711004,0,1,1
"YDR059C",417.565967476709,0.975078763285043,0.0460568197195823,0,1,1
"YDR060W",1135.94401219055,-0.82670605433501,0.0923400842746223,0,1,1
"YDR061W",593.407352856217,-0.00796004483648262,0.0188985858368326,0,1,1
"YDR062W",2018.53989809359,-0.35706084957508,0.0366594706469225,0,1,1
"YDR063W",543.981319023219,0.176569249788193,0.0459142281120644,0,1,1
"YDR064W",13763.0756174584,-0.429661953760229,0.0381288904359932,0,1,1
"YDR065W",111.083719667107,-0.159841871698607,0.0551518900588154,0,1,1
"YDR066C",119.529495044781,-0.0920994347898375,0.0394159609551833,0,1,1
"YDR067C",365.055325860318,-0.129490111882979,0.0495910001421832,0,1,1
"YDR068W",799.768444881616,0.112682193814621,0.0321798683548628,0,1,1
"YDR069C",326.737857576409,-0.0510015051844092,0.0286870420292567,0,1,1
"YDR070C",93.0256375647581,-0.591019829556077,0.0908431740987881,0,1,1
"YDR071C",1501.48282169991,0.132746770837521,0.0286794422248785,0,1,1
"YDR072C",1937.62584014457,-0.642960691844844,0.0321570059520471,0,1,1
"YDR073W",860.424730523984,-0.481751763031149,0.0469834959092921,0,1,1
"YDR074W",5766.92932724276,-0.783132723667317,0.0435731411090481,0,1,1
"YDR075W",202.985684247581,0.155290576267458,0.0601110434499148,0,1,1
"YDR076W",177.563473679224,0.842484697164209,0.0379787860145569,0,1,1
"YDR077W",26313.7454897585,-3.44890260763905,0.068140879091458,-35.9388173485721,7.56780482316831e-283,1.22496170502581e-280
"YDR078C",168.546701458016,1.01534800116969,0.0447611473994701,0.342886678768957,0.731683713735997,1
"YDR079C-A",141.029909387788,0.411867352593165,0.0450202864635659,0,1,1
"YDR079W",162.367252654029,0.496169700527472,0.0824776255134334,0,1,1
"YDR080W",292.38440993943,-0.0854154500957135,0.0500553973213532,0,1,1
"YDR081C",545.083448882719,-0.0380896884758125,0.0440412419898486,0,1,1
"YDR082W",177.032827162379,0.0523480650341621,0.0328285331322898,0,1,1
"YDR083W",320.806904759866,-0.834130831020727,0.121578486741981,0,1,1
"YDR084C",645.064077497207,0.306774193411837,0.0377322777734236,0,1,1
"YDR085C",745.766631822915,-0.764591947346451,0.0538547520382808,0,1,1
"YDR086C",1710.57020224723,0.339835159385925,0.0302486739202444,0,1,1
"YDR087C",595.152061540819,-0.490885874159674,0.0596254747165176,0,1,1
"YDR088C",546.355847301913,0.567914587100325,0.0376897670895455,0,1,1
"YDR089W",428.974147326931,-1.6434036647472,0.068759284607328,-9.35733506277104,8.17731309477729e-21,3.08012126569945e-19
"YDR090C",501.72287565481,0.125527450152135,0.0226809454233484,0,1,1
"YDR091C",797.228479297761,-1.01391277772941,0.065476347680606,-0.212485549702332,0.83172825006697,1
"YDR092W",1030.0130650258,0.631998051522645,0.0378385452073033,0,1,1
"YDR093W",1887.85663753307,-0.0899120083768752,0.0367966158787192,0,1,1
"YDR096W",1705.03973028815,0.0520238568149447,0.0380387684391312,0,1,1
"YDR097C",438.504171201336,0.14225532523458,0.0315867091030664,0,1,1
"YDR098C",1062.03216268,0.337005445039691,0.0249712253480355,0,1,1
"YDR098C-B",1406.24997429068,-2.14211205413459,0.0306462836293281,-37.2675547857164,5.50642307749824e-304,9.99332357913242e-302
"YDR099W",3129.67003771738,0.0539227460736589,0.0261394456978751,0,1,1
"YDR100W",536.369673811389,0.557350916977256,0.0441034783016981,0,1,1
"YDR101C",421.037287759139,-1.25568177425137,0.0944311146123884,-2.70760093535771,0.00677714590667113,0.133514233010044
"YDR103W",525.277177387725,-0.0334144000238062,0.0255179822561832,0,1,1
"YDR104C",311.384485576897,0.558274456632827,0.0302042761010527,0,1,1
"YDR105C",660.29980383304,-0.00263300024283906,0.0224433551203235,0,1,1
"YDR106W",35.6752917716879,-0.108313659125121,0.0685619063275273,0,1,1
"YDR107C",399.685571781824,0.162274410844107,0.0262472860530835,0,1,1
"YDR108W",331.917017163854,-0.0290597814222374,0.0269375040448753,0,1,1
"YDR109C",307.491232946321,0.02534490321916,0.0231783919658685,0,1,1
"YDR110W",268.71319191123,-0.178861927788986,0.0430259553124908,0,1,1
"YDR111C",837.89809655516,0.968079043084953,0.0457101283505949,0,1,1
"YDR112W",22.1638319001317,0.360007276842154,0.100685254951213,0,1,1
"YDR113C",380.188558980585,0.375542379205302,0.0271739644011331,0,1,1
"YDR115W",325.620952655825,-0.0838935170544285,0.0529663393734257,0,1,1
"YDR116C",543.512274170507,-0.29898964374653,0.0288732847740807,0,1,1
"YDR117C",600.841659171979,0.19451633839557,0.0214445682505562,0,1,1
"YDR118W",174.59924582935,0.0830480485451316,0.0337895620209234,0,1,1
"YDR119W",749.891438996803,-0.356882588937813,0.0411758180460883,0,1,1
"YDR119W-A",111.686915740953,-2.35626970911499,0.0959034283298008,-14.1420357200468,2.09145501187862e-45,1.10847115629567e-43
"YDR120C",605.495476875715,-0.741740414931717,0.0715187563872965,0,1,1
"YDR121W",447.842335913392,-0.135017074619763,0.0435939516438092,0,1,1
"YDR122W",1895.00420084955,0.10984772260874,0.0309656297335252,0,1,1
"YDR123C",224.387466164713,0.591886864044204,0.0646632497331783,0,1,1
"YDR124W",153.854755354615,0.129933914706985,0.0435044580809558,0,1,1
"YDR125C",109.259763841409,-0.139726002770166,0.0449106893439825,0,1,1
"YDR126W",209.492333286529,-0.0077189926481966,0.052534201781636,0,1,1
"YDR127W",2448.65034190955,-0.345478132874868,0.0284161397974982,0,1,1
"YDR128W",882.037512258191,0.368373505667743,0.0304942748567384,0,1,1
"YDR129C",4250.0608926485,-0.111187801574883,0.036973260416478,0,1,1
"YDR130C",219.28677278844,-0.18058748877266,0.029608163467619,0,1,1
"YDR131C",157.754303837117,0.00922329552503015,0.0443962658331992,0,1,1
"YDR132C",266.391668479689,0.648228345572653,0.0435696417241285,0,1,1
"YDR133C",452.037693306458,-1.10143561991422,0.160803530536163,-0.630804681812675,0.528168241800101,1
"YDR134C",2440.50557941981,-1.42983225650078,0.0711713044045605,-6.03940394372251,1.54684563322449e-09,4.1729993231448e-08
"YDR135C",2289.46600391836,-0.0129624448423211,0.0327582387475855,0,1,1
"YDR137W",497.187311192434,0.0847301273694361,0.0284618396979535,0,1,1
"YDR138W",340.023039145443,-0.140490183752611,0.0567870024815335,0,1,1
"YDR139C",463.561689309463,0.215694079706582,0.0379379412075784,0,1,1
"YDR140W",259.219455947499,0.0293854525973776,0.0297022071316128,0,1,1
"YDR141C",843.653412573582,-0.00898492408936,0.0343177690563435,0,1,1
"YDR142C",344.839258927409,0.234340696492256,0.0279733076820539,0,1,1
"YDR143C",814.139888020655,-0.557751679134944,0.0472126557668377,0,1,1
"YDR144C",786.108230701161,-0.205204263846898,0.0404728149142743,0,1,1
"YDR145W",1320.96785075635,0.101990934003368,0.0270540982277547,0,1,1
"YDR146C",464.526169000056,-0.257122207487066,0.0364986835673301,0,1,1
"YDR147W",326.702693101949,0.333521663066175,0.0364371384318018,0,1,1
"YDR148C",1302.97983407311,-0.0650424451111711,0.0329631156453599,0,1,1
"YDR150W",1555.29545934759,0.148723487245667,0.0205803887310604,0,1,1
"YDR151C",684.538163681657,-0.0538178012469015,0.0330210876222332,0,1,1
"YDR152W",1179.30877924098,-0.299677239225055,0.0403201933000871,0,1,1
"YDR153C",936.716905742594,0.190601470784066,0.0244246293686325,0,1,1
"YDR154C",573.411230589039,-0.138070916869284,0.0752790392290626,0,1,1
"YDR155C",8100.07659402326,-0.459842198738781,0.0490356344686881,0,1,1
"YDR156W",359.398517537496,-0.0390575491688938,0.0464710625701788,0,1,1
"YDR157W",37.3014019918334,-0.287110582531708,0.0861383052194201,0,1,1
"YDR158W",5117.67212572888,0.211576854055104,0.0403855557484466,0,1,1
"YDR159W",576.488159065284,-0.045823607790741,0.0403610899564458,0,1,1
"YDR160W",558.014623849814,-0.0271349411655342,0.0181147667874357,0,1,1
"YDR161W",658.520258240542,-0.612578188072704,0.0681189397277597,0,1,1
"YDR162C",496.823549784713,0.136685251067106,0.0302408156540916,0,1,1
"YDR163W",337.444264946907,0.248798282992364,0.0376797157412866,0,1,1
"YDR164C",549.070603216571,0.0174119287672594,0.0411787442962992,0,1,1
"YDR165W",476.146160056304,-0.803847973697799,0.073785322795203,0,1,1
"YDR166C",409.438394458693,-0.216901437741294,0.0466553502169151,0,1,1
"YDR167W",685.644847019673,0.0604442782851056,0.0345319146173825,0,1,1
"YDR168W",915.772524295025,0.0127873190893475,0.0476667012261445,0,1,1
"YDR169C",872.601380086405,-0.00925296034122456,0.0274825005835581,0,1,1
"YDR170C",2240.88529808612,-0.125975867137136,0.026350923066099,0,1,1
"YDR170W-A",354.628161911367,0.0371388912472226,0.0384562343777384,0,1,1
"YDR171W",3953.75891462355,-0.624491975176331,0.0662088712449632,0,1,1
"YDR172W",2990.9095307086,-0.346489607545397,0.035465156961393,0,1,1
"YDR173C",237.823358510694,-0.0124999643569551,0.0406002161564387,0,1,1
"YDR174W",2532.32621938853,0.030969382731073,0.0189940748640168,0,1,1
"YDR175C",559.034035576562,-0.117381450592573,0.0240703807570111,0,1,1
"YDR176W",987.635422260288,0.282886092694487,0.0270210261869683,0,1,1
"YDR177W",1241.89157287651,0.0665046414901118,0.0221931686923192,0,1,1
"YDR178W",1152.55081713787,0.223407764337878,0.0553574605268218,0,1,1
"YDR179C",43.2399156510964,0.0671409694826206,0.0710466760006911,0,1,1
"YDR179W-A",92.7011109039267,-0.275388083360155,0.0505681543317801,0,1,1
"YDR180W",255.215375328707,-0.0909331810104272,0.0646977746265094,0,1,1
"YDR181C",419.407287770291,0.450017024749707,0.0330884580851409,0,1,1
"YDR182W",1009.37599310172,0.152234193145957,0.0240421057483597,0,1,1
"YDR182W-A",23.1257465120087,0.629857602685986,0.0815212525960977,0,1,1
"YDR183W",176.756989207327,0.118761937057151,0.0301519198179633,0,1,1
"YDR184C",161.486656936426,-1.29932867094165,0.109639725505732,-2.73011145878874,0.00633129157952281,0.125564237765234
"YDR185C",237.221057550577,-0.226810426180917,0.0395116460982157,0,1,1
"YDR186C",1407.42365801125,-0.403290811223978,0.0331448914750659,0,1,1
"YDR188W",3702.0818916762,-0.164164340972665,0.0442977915323124,0,1,1
"YDR189W",977.067531043104,-0.0493749738411438,0.0221239734410304,0,1,1
"YDR190C",2105.79678325846,-0.414033977427262,0.0385723148217998,0,1,1
"YDR191W",147.940855181869,0.763636483001012,0.0406753252523486,0,1,1
"YDR192C",257.380786389128,0.0262893789679866,0.0374977046091074,0,1,1
"YDR194C",911.151311860771,-0.632233970616898,0.056815042914194,0,1,1
"YDR195W",291.975248850583,0.078394493852677,0.0541271862435738,0,1,1
"YDR196C",706.328131892705,0.00243854611141414,0.031048682495172,0,1,1
"YDR197W",246.813710150151,-0.0552827898386931,0.0356389571489749,0,1,1
"YDR198C",202.346320282484,-0.0583830818339799,0.0348268861337869,0,1,1
"YDR199W",21.7485130859315,0.901433120479572,0.0966180224133596,0,1,1
"YDR200C",438.976445552077,0.319600718113427,0.0364555045928994,0,1,1
"YDR201W",305.035313719595,0.34336809355853,0.038861263652966,0,1,1
"YDR202C",312.025889430534,0.0808517398301306,0.030393042788826,0,1,1
"YDR204W",705.700024360042,0.128324170119259,0.0507671270458062,0,1,1
"YDR205W",432.035210602698,-0.0171793281824831,0.0256842364060018,0,1,1
"YDR206W",950.987974128578,-0.104361540274026,0.0286215174763913,0,1,1
"YDR207C",678.319051865985,0.00410678222896949,0.0331077681415253,0,1,1
"YDR208W",773.499847639991,0.188293831766194,0.0269730250916886,0,1,1
"YDR209C",261.419217521283,-0.322518994637261,0.0457708670512396,0,1,1
"YDR210C-D",1441.78226699466,-2.09226468671281,0.0315920405794993,-34.5740467116772,6.20410936478212e-262,8.64102581062329e-260
"YDR210W-B",652.707499319656,-1.23032453394768,0.0274670853923037,-8.38547412868993,5.05217064042948e-17,1.68096944252956e-15
"YDR211W",1265.53608507467,-0.0840711833276521,0.0373366828100782,0,1,1
"YDR212W",2160.97161416751,-0.121466098244422,0.029792180661028,0,1,1
"YDR213W",584.677129643908,-0.854501871896213,0.0490216242436396,0,1,1
"YDR214W",1175.50027231426,-0.322863868014441,0.0419965274420305,0,1,1
"YDR215C",25.2501367727208,0.205553518588323,0.0864404894396984,0,1,1
"YDR216W",753.887444842821,0.776979876916259,0.0607561617049609,0,1,1
"YDR217C",579.896049636929,0.273114209101294,0.042874523101783,0,1,1
"YDR218C",18.5057977045566,1.0051294359633,0.0992222252996031,0.0516964414758184,0.958770572741066,1
"YDR219C",410.225036930368,0.207014130312804,0.0492873231525752,0,1,1
"YDR221W",544.150813489603,0.0851680426843493,0.027172442972128,0,1,1
"YDR222W",148.514694427756,0.555533640805349,0.0428360646759565,0,1,1
"YDR223W",177.384093304483,-0.0459255195102496,0.039357199335367,0,1,1
"YDR224C",7216.95362969215,-0.224689126926448,0.0318160766165545,0,1,1
"YDR225W",7597.1698344306,-0.510828280136121,0.0352409843001109,0,1,1
"YDR226W",5685.95672751105,0.000631544062796813,0.0333471627288666,0,1,1
"YDR227W",400.6373353205,0.158823551482021,0.0452503459826909,0,1,1
"YDR228C",531.252724747315,-0.0366068647367936,0.0403318660679354,0,1,1
"YDR229W",820.394970750581,0.0760726848712443,0.0206031313577957,0,1,1
"YDR230W",23.8584101202755,0.361590991781097,0.0832557020560571,0,1,1
"YDR231C",235.531515834683,0.120952317241521,0.058240068995659,0,1,1
