"","logCPM","logFC","lfcSE","stat","pvalue","FDR"
"21S_rRNA",104.190873888809,-0.196246950850136,0.292898881208669,-0.670016047996866,0.50284756006042,0.538354314837657
"ICR1",142.476381989191,0.231969251032191,0.0356380119816373,6.50904015498157,7.56325053423059e-11,1.66775800624105e-10
"LSR1",197.176364213423,-0.204337644474688,0.166042432256678,-1.23063509548458,0.218459372996383,0.248878292728807
"NME1",26.2428842298837,0.0379280875227035,0.137586859828604,0.275666495840894,0.782804231289749,0.806782746720755
"RDN5-1",90.3525757502888,-0.035273542478981,0.242941992003442,-0.145193270986603,0.884558278612755,0.899731577889231
"RDN5-6",44.8476961130484,0.0770883021078491,0.312955051130584,0.246323878874488,0.8054315266378,0.827965913668689
"RNA170",15.5643013419428,0.506685046258018,0.0941025496855505,5.38439232466216,7.2689801763972e-08,1.36684214368737e-07
"RPR1",55.892259402638,-1.28834176272029,0.153934986787058,-8.36938885441609,5.79178280203493e-17,1.68629009243496e-16
"RUF20",125.921727980083,0.167474615199017,0.0923373844682218,1.81372491936518,0.069720086608101,0.0845421337711919
"RUF21",38.6513372642844,0.267480918607603,0.251162094937229,1.06497327422935,0.286888024106769,0.321093697696775
"RUF5-1",317.142609847841,-0.200758028188924,0.0904819444644453,-2.2187634160295,0.026502824124367,0.0336211424869379
"RUF5-2",206.503024625145,-0.209148354120762,0.0935027178801934,-2.23681577244362,0.0252983832603066,0.0321545028323379
"SCR1",479.45088978381,-0.260462218476449,0.299769692881543,-0.868874421469196,0.384915821483106,0.421283050961682
"SRG1",195.395531434771,-1.22684357529937,0.0762334285683089,-16.0932493571382,2.84505438233889e-58,2.8398384493046e-57
"TLC1",1517.66643732676,0.196882692455054,0.040050544915918,4.91585552377348,8.83955721585827e-07,1.56813116604784e-06
"YAL001C",561.118824297053,0.36432996208263,0.0382540293741275,9.52396304502863,1.66697795883947e-21,5.72778599855971e-21
"YAL002W",486.385942306935,-0.135108274361896,0.0377349942156758,-3.58045037955167,0.000343002478647445,0.00051113258139327
"YAL003W",8702.36200091194,-0.862159591948672,0.0435559052471878,-19.7943215060221,3.33208605702918e-87,5.39347659339129e-86
"YAL005C",11914.0699998679,-0.739555361317383,0.0583480610420747,-12.6748918148984,8.1471015736906e-37,4.67813914907315e-36
"YAL007C",1109.88546500266,0.250957938607752,0.0253106473645936,9.91511339053345,3.57849890082505e-23,1.31080305303004e-22
"YAL008W",456.715551416407,0.210555993087577,0.0464063797867995,4.53722083159502,5.70004106540712e-06,9.5945885162235e-06
"YAL009W",357.360283863525,0.239294172325887,0.0240014113323088,9.97000422236705,2.06220069683713e-23,7.60968575068242e-23
"YAL010C",340.886695677418,0.0917873916471375,0.0334783074740342,2.741697492274,0.00611226043947311,0.00822983987679957
"YAL011W",434.775578817444,0.332563248113045,0.0304281478209873,10.9294607765664,8.33421838759002e-28,3.57036008034883e-27
"YAL012W",6059.11876010139,0.276373675342595,0.0506026076298648,5.46164888110398,4.71732390733036e-08,8.97175385233455e-08
"YAL013W",1311.61270698264,0.318380920966149,0.0446277572433472,7.13414566701335,9.7390150918372e-13,2.3475875634957e-12
"YAL014C",1199.60355014503,0.249053887795526,0.0489391334565459,5.08905389623758,3.5985433666707e-07,6.52290442584468e-07
"YAL015C",506.500415761887,0.493156571815408,0.0331053645075052,14.8965758012906,3.46908171289446e-50,2.88961479534421e-49
"YAL016C-A",24.6503893832309,-0.597734973915389,0.127886274873627,-4.67395718974573,2.95450943096729e-06,5.05125805939569e-06
"YAL016C-B",52.4970675485544,0.765381036754491,0.0900197855358496,8.50236458794589,1.85767295530702e-17,5.52139123043859e-17
"YAL016W",1689.86010112064,-0.0200362675354789,0.0135891024274106,-1.47443642010261,0.140364124534465,0.164444589561212
"YAL017W",1187.33126809711,0.0330567356481414,0.0396394377771527,0.833935532435693,0.404317312971569,0.44058522332364
"YAL019W",644.297542149897,-0.545005576732715,0.0665041233875568,-8.19506444069134,2.50458947117607e-16,7.06546695377932e-16
