,Data,N,Out,DEA,FDR,logFC,median_deg,median_deg_adj,median_mcc,median_mcc0,median_mcc0_adj,median_mcc_adj,median_prec,median_prec0,median_prec0_adj,median_prec_adj,median_rec,median_rec_adj,median_rep,median_rep_adj,id
546,LUAD,8,None,edgeR LRT,0.05,1,1317.5,1317.5,0.6831478487505673,0.6831478487505673,0.6831478487505673,0.6831478487505673,0.9193861253630787,0.9193861253630787,0.9193861253630787,0.9193861253630787,0.5343478260869565,0.5343478260869565,0.47856509659355034,0.47856509659355034,45
547,LUAD,8,None,edgeR LRT,0.1,1,1615.5,1615.5,0.7112233395100095,0.7112233395100095,0.7112233395100095,0.7112233395100095,0.8942713306473524,0.8942713306473524,0.8942713306473524,0.8942713306473524,0.605036855036855,0.605036855036855,0.49306866655691883,0.49306866655691883,45
548,LUAD,8,None,edgerqlf,0.001,1,4.0,4.0,0.10419362662888365,0.046210779296771184,0.046210779296771184,0.10419362662888365,1.0,0.9913379331033448,0.9913379331033448,1.0,0.002354326074161271,0.002354326074161271,0.0,0.0,45
549,LUAD,8,None,edgerqlf,0.01,1,287.0,287.0,0.3533722306482451,0.3533722306482451,0.3533722306482451,0.3533722306482451,0.9883266715116279,0.9883266715116279,0.9883266715116279,0.9883266715116279,0.14010853478046376,0.14010853478046376,0.16481981705445392,0.16481981705445392,45
550,LUAD,8,None,edgerqlf,0.05,1,867.5,867.5,0.5581694504999133,0.5581694504999133,0.5581694504999133,0.5581694504999133,0.958492264934844,0.958492264934844,0.958492264934844,0.958492264934844,0.36043478260869566,0.36043478260869566,0.37370087355510456,0.37370087355510456,45
551,LUAD,8,None,edgerqlf,0.1,1,1204.0,1204.0,0.6309041142914602,0.6309041142914602,0.6309041142914602,0.6309041142914602,0.9288726466255484,0.9288726466255484,0.9288726466255484,0.9288726466255484,0.46703521703521705,0.46703521703521705,0.4318124628265544,0.4318124628265544,45
552,LUAD,9,None,DESeq2,0.001,1,600.0,600.0,0.5581138738285958,0.5581138738285958,0.5581138738285958,0.5581138738285958,0.9711341470452446,0.9711341470452446,0.9711341470452446,0.9711341470452446,0.34255444379046496,0.34255444379046496,0.4299682546426826,0.4299682546426826,46
553,LUAD,9,None,DESeq2,0.01,1,838.5,838.5,0.6011517487455744,0.6011517487455744,0.6011517487455744,0.6011517487455744,0.965739121989122,0.965739121989122,0.965739121989122,0.965739121989122,0.4013320177602368,0.4013320177602368,0.4682519900634011,0.4682519900634011,46
554,LUAD,9,None,DESeq2,0.05,1,1086.5,1086.5,0.6413597120902393,0.6413597120902393,0.6413597120902393,0.6413597120902393,0.961817301679387,0.961817301679387,0.961817301679387,0.961817301679387,0.4578260869565217,0.4578260869565217,0.4944170532468689,0.4944170532468689,46
555,LUAD,9,None,DESeq2,0.1,1,1244.0,1244.0,0.6612628558456523,0.6612628558456523,0.6612628558456523,0.6612628558456523,0.9544991369808888,0.9544991369808888,0.9544991369808888,0.9544991369808888,0.4916052416052416,0.4916052416052416,0.504940713606556,0.504940713606556,46
