,Data,N,Out,DEA,FDR,logFC,median_deg,median_deg_adj,median_mcc,median_mcc0,median_mcc0_adj,median_mcc_adj,median_prec,median_prec0,median_prec0_adj,median_prec_adj,median_rec,median_rec_adj,median_rep,median_rep_adj,id
66,BRCA,3,rPCA,DESeq2,0.01,0,1208.0,1348.5,0.1415310979163231,0.1415310979163231,0.15310156924333246,0.15310156924333246,0.9457222311810107,0.9457222311810107,0.9468504659182626,0.9468504659182626,0.08944177623809149,0.09814187859223683,0.21482804823581955,0.23367097450227034,0
67,BRCA,3,rPCA,DESeq2,0.01,1,1208.0,1348.5,0.4138212658329759,0.4138212658329759,0.4335560611750414,0.4335560611750414,0.8512259440620242,0.8512259440620242,0.8434740915494152,0.8434740915494152,0.2774049217002237,0.2961409395973154,0.21482804823581955,0.23389618511569732,0
68,BRCA,3,rPCA,DESeq2,0.05,0,1985.0,2303.5,0.15626893974138728,0.15626893974138728,0.1643882495818823,0.1643882495818823,0.946073482559967,0.946073482559967,0.948809224541773,0.948809224541773,0.13599079004173262,0.15513023456612463,0.2443837917279026,0.2615989515072084,0
69,BRCA,3,rPCA,DESeq2,0.05,1,1985.0,2295.5,0.4754281187869669,0.4754281187869669,0.4877054276162115,0.4877054276162115,0.7749576369247592,0.7749576369247592,0.7353981486126566,0.7353981486126566,0.40391061452513966,0.4386871508379888,0.2443837917279026,0.26300681736634374,0
70,BRCA,3,rPCA,DESeq2,0.1,0,2572.0,3030.5,0.1575940633493581,0.1575940633493581,0.16902059803272412,0.16902059803272412,0.9485754521901116,0.9485754521901116,0.9496036966528649,0.9496036966528649,0.1697834307322104,0.19621863183224475,0.2622739018087855,0.277212389380531,0
71,BRCA,3,rPCA,DESeq2,0.1,1,2572.0,3001.0,0.4880263904328117,0.4880263904328117,0.5070253924091619,0.5070253924091619,0.7278435303454642,0.7278435303454642,0.6750150875075438,0.6750150875075438,0.4808659217877095,0.5191340782122905,0.26284875183553597,0.2811004784688995,0
72,BRCA,3,rPCA,edgeR LRT,0.001,0,267.5,347.0,0.08196025686545205,0.08196025686545205,0.10080523183908838,0.10080523183908838,0.9483729051081475,0.9483729051081475,0.9578633549808211,0.9578633549808211,0.02267091746369111,0.029667020899752036,0.09202453987730061,0.10862619808306709,0
73,BRCA,3,rPCA,edgeR LRT,0.001,1,267.5,347.0,0.22057440236562365,0.22057440236562365,0.26252369013898025,0.26252369013898025,0.9288506272739925,0.9288506272739925,0.9322218819385959,0.9322218819385959,0.07062306174231744,0.09303636876233437,0.09202453987730061,0.10862619808306709,0
74,BRCA,3,rPCA,edgeR LRT,0.01,0,612.0,760.0,0.10894000262676835,0.10894000262676835,0.12359764467833359,0.12359764467833359,0.9587171249700455,0.9587171249700455,0.9637349850281609,0.9637349850281609,0.046925438941815605,0.05700338556019211,0.1345707656612529,0.15449556775010553,0
75,BRCA,3,rPCA,edgeR LRT,0.01,1,612.0,760.0,0.3288189271585882,0.3288189271585882,0.3533944259142195,0.3533944259142195,0.8900140646976089,0.8900140646976089,0.8971786429687769,0.8971786429687769,0.158417225950783,0.18624161073825501,0.1345707656612529,0.15468227424749165,0
76,BRCA,3,rPCA,edgeR LRT,0.05,0,1157.0,1548.0,0.1279278705212854,0.1279278705212854,0.14042327937887333,0.14042327937887333,0.9588776530353547,0.9588776530353547,0.9631421708631589,0.9631421708631589,0.08094689883436465,0.10800115124478342,0.1716101694915254,0.19136690647482013,0
77,BRCA,3,rPCA,edgeR LRT,0.05,1,1157.0,1548.0,0.3888467698646193,0.3888467698646193,0.4264756689435061,0.4264756689435061,0.8105220580505395,0.8105220580505395,0.8046224392746664,0.8046224392746664,0.28240223463687153,0.3149441340782123,0.17171974522292993,0.19216757741347906,0
78,BRCA,3,rPCA,edgeR LRT,0.1,0,1773.0,2119.5,0.1330941989640722,0.1330941989640722,0.14579490533083597,0.14579490533083597,0.9617155000081223,0.9617155000081223,0.965006102522376,0.965006102522376,0.11134410450326573,0.14004812650395326,0.19115676641357748,0.21206288097529677,0
79,BRCA,3,rPCA,edgeR LRT,0.1,1,1773.0,2119.5,0.42567725492795044,0.42567725492795044,0.45139789665827845,0.45139789665827845,0.7585831992639818,0.7585831992639818,0.7309518017985792,0.7309518017985792,0.367877094972067,0.4009776536312849,0.1925192519251925,0.21526351813826147,0
80,BRCA,3,rPCA,edgerqlf,0.001,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0
81,BRCA,3,rPCA,edgerqlf,0.001,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0
82,BRCA,3,rPCA,edgerqlf,0.01,0,0.0,0.0,0.016339227668107404,0.0,0.0,0.021402341432414658,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
83,BRCA,3,rPCA,edgerqlf,0.01,1,0.0,0.0,0.0487514383870718,0.0,0.0,0.06385827720107257,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
84,BRCA,3,rPCA,edgerqlf,0.05,0,0.0,0.0,0.06500901409218264,0.0,0.0,0.06776226239837939,0.9863945578231292,0.0,0.0,0.9863945578231292,0.0,0.0,0.0,0.0,0
85,BRCA,3,rPCA,edgerqlf,0.05,1,0.0,0.0,0.22105199034779804,0.0,0.0,0.22406812655192557,0.9510135135135135,0.0,0.0,0.9455782312925171,0.0,0.0,0.0,0.0,0
86,BRCA,3,rPCA,edgerqlf,0.1,0,1.5,13.0,0.08630772443415724,0.004743617351989665,0.014131008695205702,0.09781447343187383,0.9795081967213115,0.9494964517911018,0.945028420828879,0.9788832199546484,0.00010312822275696117,0.00089377793056033,0.0,0.0,0
87,BRCA,3,rPCA,edgerqlf,0.1,1,1.5,13.0,0.2998704901481704,0.018148324798368327,0.054062989592023665,0.30861714113076344,0.8765315739868049,0.6761348095954711,0.6045725107635531,0.8733509234828496,0.0004189944134078212,0.003631284916201117,0.0,0.0,0
88,BRCA,3,rPCA,Wilcoxon rank-sum,0.001,0,,,,,,,,,,,,,,,0
89,BRCA,3,rPCA,Wilcoxon rank-sum,0.001,1,,,,,,,,,,,,,,,0
90,BRCA,3,rPCA,Wilcoxon rank-sum,0.01,0,,,,,,,,,,,,,,,0
91,BRCA,3,rPCA,Wilcoxon rank-sum,0.01,1,,,,,,,,,,,,,,,0
92,BRCA,3,rPCA,Wilcoxon rank-sum,0.05,0,,,,,,,,,,,,,,,0
93,BRCA,3,rPCA,Wilcoxon rank-sum,0.05,1,,,,,,,,,,,,,,,0
94,BRCA,3,rPCA,Wilcoxon rank-sum,0.1,0,,,,,,,,,,,,,,,0
95,BRCA,3,rPCA,Wilcoxon rank-sum,0.1,1,,,,,,,,,,,,,,,0
96,BRCA,4,ReBoost,DESeq2,0.001,0,993.0,1230.0,0.16364163039941382,0.16364163039941382,0.18878348735454895,0.18878348735454895,0.95806248318887,0.95806248318887,0.9645632142628733,0.9645632142628733,0.08359900814736096,0.1044987601842012,0.22848837209302325,0.24116424116424118,1
97,BRCA,4,ReBoost,DESeq2,0.001,1,993.0,1230.0,0.4316321002295157,0.4316321002295157,0.44564431396467163,0.44564431396467163,0.883291666817601,0.883291666817601,0.8702834768055316,0.8702834768055316,0.25528615731604176,0.29151395545531433,0.22848837209302325,0.24116424116424118,1
98,BRCA,4,ReBoost,DESeq2,0.01,0,1739.0,2068.5,0.17932049840196662,0.17932049840196662,0.20733101586504996,0.20733101586504996,0.9599908031525396,0.9599908031525396,0.9612531679263133,0.9612531679263133,0.12727344303598143,0.1525076765609007,0.2652341244387428,0.27702948671277755,1
99,BRCA,4,ReBoost,DESeq2,0.01,1,1739.0,2065.5,0.47912338592440973,0.47912338592440973,0.528521983703814,0.528521983703814,0.808176540297738,0.808176540297738,0.77970561910425,0.77970561910425,0.39751118568232663,0.4380592841163311,0.26589912280701755,0.2792313035424867,1
100,BRCA,4,ReBoost,DESeq2,0.05,0,2836.0,3337.5,0.19060432765173163,0.19060432765173163,0.21387151324935724,0.21387151324935724,0.9542217509337112,0.9542217509337112,0.9549369159800984,0.9549369159800984,0.19423658080299325,0.22280184199165348,0.2944493915108341,0.3080082135523614,1
101,BRCA,4,ReBoost,DESeq2,0.05,1,2770.5,3248.0,0.5230325260531494,0.5230325260531494,0.5548680862481266,0.5548680862481266,0.7121036492230903,0.7121036492230903,0.6873291281140534,0.6873291281140534,0.5441340782122905,0.5818435754189943,0.3013522215067611,0.31608254176220113,1
102,BRCA,4,ReBoost,DESeq2,0.1,0,3658.0,4448.0,0.19627525374398866,0.19627525374398866,0.22049439209513177,0.22049439209513177,0.9548870247994902,0.9548870247994902,0.954863396131237,0.954863396131237,0.24269508422138192,0.27865245788930904,0.31116297160637885,0.32838283828382836,1
103,BRCA,4,ReBoost,DESeq2,0.1,1,3433.0,3876.5,0.5457730844219998,0.5457730844219998,0.5566939717136091,0.5566939717136091,0.6581612549475118,0.6581612549475118,0.6505169936239874,0.6505169936239874,0.6262569832402234,0.6680167597765363,0.32301419510721835,0.3414310115771494,1
104,BRCA,4,ReBoost,edgeR LRT,0.001,0,471.0,714.5,0.1219615913177162,0.1219615913177162,0.1457753185102938,0.1457753185102938,0.976241308793456,0.976241308793456,0.9770655270655271,0.9770655270655271,0.0405154091392136,0.06150371944739638,0.14709944751381215,0.15926892950391644,1
105,BRCA,4,ReBoost,edgeR LRT,0.001,1,471.0,714.5,0.3115837826586332,0.3115837826586332,0.35665339487946235,0.35665339487946235,0.9351543353249292,0.9351543353249292,0.9305321604591678,0.9305321604591678,0.12602199041443474,0.1808570623061742,0.14709944751381215,0.15926892950391644,1
106,BRCA,4,ReBoost,edgeR LRT,0.01,0,1028.0,1336.5,0.1421916968284369,0.1421916968284369,0.17382840718102163,0.17382840718102163,0.9747650222118307,0.9747650222118307,0.9758357485420458,0.9758357485420458,0.07649004015431857,0.10341705377529328,0.20049813200498132,0.2154796511627907,1
107,BRCA,4,ReBoost,edgeR LRT,0.01,1,1028.0,1336.5,0.40026493394307183,0.40026493394307183,0.4506663097304931,0.4506663097304931,0.8815995440729483,0.8815995440729483,0.8566154040683431,0.8566154040683431,0.23615771812080538,0.3190715883668904,0.20049813200498132,0.2156040268456376,1
108,BRCA,4,ReBoost,edgeR LRT,0.05,0,1973.5,2260.0,0.1587436764127046,0.1587436764127046,0.1923523719570932,0.1923523719570932,0.9680665107310908,0.9680665107310908,0.9702053416702483,0.9702053416702483,0.13059433011944166,0.15815225212260758,0.24415941365093907,0.2618094475580464,1
109,BRCA,4,ReBoost,edgeR LRT,0.05,1,1971.5,2182.0,0.47680234336069705,0.47680234336069705,0.5126357247010654,0.5126357247010654,0.7742231280332413,0.7742231280332413,0.7475061942339917,0.7475061942339917,0.4009776536312849,0.47262569832402235,0.2460881934566145,0.26420382165605094,1
110,BRCA,4,ReBoost,edgeR LRT,0.1,0,2768.0,3143.0,0.17206619572815546,0.17206619572815546,0.1968682676788938,0.1968682676788938,0.9667848089578297,0.9667848089578297,0.9654709466333704,0.9654709466333704,0.17497421794431078,0.2075971124097628,0.2669225401256106,0.2837665878931103,1
111,BRCA,4,ReBoost,edgeR LRT,0.1,1,2724.5,2967.5,0.5009349773198473,0.5009349773198473,0.5342426505852136,0.5342426505852136,0.7157322637743501,0.7157322637743501,0.68083358020822,0.68083358020822,0.49594972067039106,0.5667597765363128,0.27204585537918874,0.29081947011706716,1
112,BRCA,4,ReBoost,edgerqlf,0.001,0,0.0,0.0,0.03431265547956386,0.0,0.0,0.005937134244295241,0.9561752988047809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
113,BRCA,4,ReBoost,edgerqlf,0.001,1,0.0,0.0,0.11245486914688833,0.0,0.0,0.015120515570090854,0.9482071713147411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
114,BRCA,4,ReBoost,edgerqlf,0.01,0,0.0,0.0,0.04409526149347347,0.0,0.0,0.04874581163740259,0.9986149584487535,0.0,0.0,0.9991467576791808,0.0,0.0,0.0,0.0,1
115,BRCA,4,ReBoost,edgerqlf,0.01,1,0.0,0.0,0.13255493768471116,0.0,0.0,0.14351086115131978,0.9864269346025031,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,0.0,1
