,Data,N,Out,DEA,FDR,logFC,median_deg,median_deg_method,median_mcc,median_mcc0,median_mcc0_method,median_mcc_method,median_prec,median_prec0,median_prec0_method,median_prec_method,median_rec,median_rec_method,median_rep,median_rep_method,id,lfc_mode,isSynthetic
411,PRAD,12,None,edgeR LRT,0.05,1,2022.5,2022.5,0.705141822851847,0.705141822851847,0.7039227608789627,0.7039227608789627,0.748195603923923,0.748195603923923,0.7585151522177653,0.7585151522177653,0.7766497461928934,0.7648221343873518,0.4855337578943315,0.4855337578943315,68,post_hoc,False
412,PRAD,12,None,edgeR QLF,0.05,0,4020.5,4020.5,0.4434985075411769,0.4434985075411769,0.4229676382705322,0.4229676382705322,0.9765741067910344,0.9765741067910344,0.979161933206706,0.979161933206706,0.3742222647650043,0.3602037071022206,0.4050792636561218,0.4050792636561218,68,post_hoc,False
413,PRAD,12,None,edgeR QLF,0.05,1,1719.0,1719.0,0.6627845105705416,0.6627845105705416,0.6706965386373152,0.6706965386373152,0.7565329143173535,0.7565329143173535,0.784299068602246,0.784299068602246,0.6741116751269036,0.6616015436565363,0.4314031795624053,0.4314031795624053,68,post_hoc,False
414,PRAD,15,None,DESeq2 Wald,0.05,0,6762.0,6762.0,0.5851523966524897,0.5851523966524897,0.5355697054438426,0.5355697054438426,0.9460122921727614,0.9460122921727614,0.9670257981615104,0.9670257981615104,0.6176892887910405,0.5677330344054496,0.5534716270352746,0.5534716270352746,69,post_hoc,False
415,PRAD,15,None,DESeq2 Wald,0.05,1,2158.5,2158.5,0.7659261647158657,0.7659261647158657,0.7711104226063801,0.7711104226063801,0.7681539578368402,0.7681539578368402,0.7867324668624236,0.7867324668624236,0.8299492385786802,0.8160194174757281,0.5578824942181106,0.5578824942181106,69,post_hoc,False
416,PRAD,15,None,edgeR LRT,0.05,0,5660.0,5660.0,0.5402971161486965,0.5402971161486965,0.5055910569876091,0.5055910569876091,0.969123702112424,0.969123702112424,0.9773660354928646,0.9773660354928646,0.5283334928687662,0.4958515478633241,0.5362695700348428,0.5362695700348428,69,post_hoc,False
417,PRAD,15,None,edgeR LRT,0.05,1,2050.5,2050.5,0.7549083534722777,0.7549083534722777,0.7519631411487294,0.7519631411487294,0.7772185082532314,0.7772185082532314,0.7861474913286122,0.7861474913286122,0.8043147208121828,0.7966897233201581,0.5456039421875368,0.5456039421875368,69,post_hoc,False
418,PRAD,15,None,edgeR QLF,0.05,0,5151.5,5151.5,0.5149909144643369,0.5149909144643369,0.4946261724128186,0.4946261724128186,0.9742951558176176,0.9742951558176176,0.9776949569097936,0.9776949569097936,0.4806643055422609,0.4630207377500459,0.4991410577966299,0.4991410577966299,69,post_hoc,False
419,PRAD,15,None,edgeR QLF,0.05,1,1857.5,1857.5,0.7266898953548409,0.7266898953548409,0.7313559089838305,0.7313559089838305,0.7810219377636567,0.7810219377636567,0.8075731583496578,0.8075731583496578,0.7398477157360406,0.7221418234442836,0.520758698357525,0.520758698357525,69,post_hoc,False
420,THCA,3,None,DESeq2 Wald,0.05,0,2246.0,2246.0,0.2061763502155347,0.2061763502155347,0.1940804319408069,0.1940804319408069,0.960969846105773,0.960969846105773,0.9692696505750494,0.9692696505750494,0.162075787551362,0.1563042220936957,0.269926273943925,0.269926273943925,70,post_hoc,False
421,THCA,3,None,DESeq2 Wald,0.05,1,1971.0,1971.0,0.567775537320995,0.567775537320995,0.5635806212982639,0.5635806212982639,0.7009539194520578,0.7009539194520578,0.7080107210078703,0.7080107210078703,0.5480203841630733,0.5387404580152673,0.2951884361811759,0.2951884361811759,70,post_hoc,False
422,THCA,3,None,edgeR LRT,0.05,0,1656.0,1656.0,0.179540316342647,0.179540316342647,0.1715970217288439,0.1715970217288439,0.969841103256646,0.969841103256646,0.9738371188576984,0.9738371188576984,0.1215568406635215,0.1186779059449866,0.2070333846552706,0.2070333846552706,70,post_hoc,False
423,THCA,3,None,edgeR LRT,0.05,1,1617.0,1617.0,0.524398991294025,0.524398991294025,0.5233487310588829,0.5233487310588829,0.7435170284882421,0.7435170284882421,0.7487666974854383,0.7487666974854383,0.4629557036456291,0.4553981623277182,0.2177198339784739,0.2177198339784739,70,post_hoc,False
424,THCA,3,None,edgeR QLF,0.05,0,37.0,37.0,0.0859435268303353,0.0293417900782035,0.0284236477013488,0.0831892961095192,0.9923808787128712,0.9777848891417372,0.9777848891417372,0.9923808787128712,0.0028154010044133,0.0027622247107129,0.0,0.0,70,post_hoc,False
425,THCA,3,None,edgeR QLF,0.05,1,37.0,37.0,0.3054533756162718,0.1118884026674963,0.1106880550515281,0.3040921963754478,0.9189929927667267,0.799297233686374,0.8064050077624738,0.92135989010989,0.0145041160329282,0.0142362447095036,0.0,0.0,70,post_hoc,False
426,THCA,4,None,DESeq2 Wald,0.05,0,3245.5,3245.5,0.2674846197887078,0.2674846197887078,0.2470920128237926,0.2470920128237926,0.9625931086683526,0.9625931086683526,0.9715720614911664,0.9715720614911664,0.2380155227514838,0.2275882012724118,0.2958907337791562,0.2958907337791562,71,post_hoc,False
427,THCA,4,None,DESeq2 Wald,0.05,1,2404.5,2404.5,0.6181888117874383,0.6181888117874383,0.6198283007922734,0.6198283007922734,0.6947024263949282,0.6947024263949282,0.7052336774322037,0.7052336774322037,0.6526852214817719,0.6435114503816795,0.3408696339119427,0.3408696339119427,71,post_hoc,False
428,THCA,4,None,edgeR LRT,0.05,0,2141.5,2141.5,0.2198125735441714,0.2198125735441714,0.2106205017766251,0.2106205017766251,0.9733677934741108,0.9733677934741108,0.9776766196972536,0.9776766196972536,0.1589179729112768,0.1550946465542739,0.2499370038149035,0.2499370038149035,71,post_hoc,False
429,THCA,4,None,edgeR LRT,0.05,1,1902.0,1902.0,0.5867626143432563,0.5867626143432563,0.5845439443253874,0.5845439443253874,0.7205122391237911,0.7205122391237911,0.7270828508906565,0.7270828508906565,0.5548804390435123,0.5468989280245022,0.2749668165684321,0.2749668165684321,71,post_hoc,False
430,THCA,4,None,edgeR QLF,0.05,0,292.0,292.0,0.1453856356315357,0.080829090708098,0.0781963691231891,0.1405894320241441,0.9916288304597282,0.9871323818121622,0.9875924821405476,0.9916288304597282,0.0220286105615583,0.021612541993281,0.0018761792120751,0.0018761792120751,71,post_hoc,False
431,THCA,4,None,edgeR QLF,0.05,1,292.0,292.0,0.4262527764035251,0.2939026660097048,0.291940269861643,0.4248570605566093,0.8279944482095638,0.7561870207577011,0.766348529073497,0.8351523735691869,0.1072128577028616,0.105617545209696,0.0023183925811437,0.0023183925811437,71,post_hoc,False
432,THCA,5,None,DESeq2 Wald,0.05,0,3610.5,3610.5,0.2931851486182564,0.2931851486182564,0.2738009845095693,0.2738009845095693,0.9710095944785756,0.9710095944785756,0.9778691592599468,0.9778691592599468,0.2678816009739765,0.2559282822440717,0.3293271594480401,0.3293271594480401,72,post_hoc,False
433,THCA,5,None,DESeq2 Wald,0.05,1,2533.0,2533.0,0.6415596227494932,0.6415596227494932,0.6414099244276732,0.6414099244276732,0.7092087777369132,0.7092087777369132,0.7181672533669592,0.7181672533669592,0.7018816150529203,0.6944656488549619,0.3841397629545143,0.3841397629545143,72,post_hoc,False
434,THCA,5,None,edgeR LRT,0.05,0,2684.5,2684.5,0.2515804303377421,0.2515804303377421,0.240749071554614,0.240749071554614,0.9810141967009252,0.9810141967009252,0.983294940331256,0.983294940331256,0.1990184142444072,0.1937666370896184,0.2846595286804204,0.2846595286804204,72,post_hoc,False
435,THCA,5,None,edgeR LRT,0.05,1,2121.5,2121.5,0.6050791099120021,0.6050791099120021,0.6066723158641429,0.6066723158641429,0.7283810163772004,0.7283810163772004,0.7387631347043946,0.7387631347043946,0.6117208937671501,0.6060490045941807,0.3193403991183501,0.3193403991183501,72,post_hoc,False
436,THCA,5,None,edgeR QLF,0.05,0,860.0,860.0,0.163824989132816,0.1419207984010414,0.1373473583617658,0.1582805545914911,0.9933603393549904,0.9915117946333172,0.9915117946333172,0.9933603393549904,0.0650205448181403,0.0637924598730869,0.0491404550216229,0.0491404550216229,72,post_hoc,False
437,THCA,5,None,edgeR QLF,0.05,1,780.0,780.0,0.4532118555851342,0.4031664245552142,0.4029672205696696,0.4514959550564697,0.7991416210867255,0.7739130434782608,0.785436799225619,0.8114591194184062,0.2432379459035672,0.2410542516352443,0.0592829143011624,0.0592829143011624,72,post_hoc,False
438,THCA,6,None,DESeq2 Wald,0.05,0,4217.0,4217.0,0.3220613893102841,0.3220613893102841,0.298298684971769,0.298298684971769,0.9735033637319188,0.9735033637319188,0.9801678028316728,0.9801678028316728,0.3108735352305585,0.2985106998264893,0.3675510548075703,0.3675510548075703,73,post_hoc,False
439,THCA,6,None,DESeq2 Wald,0.05,1,2575.0,2575.0,0.6769918289345973,0.6769918289345973,0.6747343033122659,0.6747343033122659,0.7304780380062478,0.7304780380062478,0.7408505782216503,0.7408505782216503,0.7379459035672286,0.7297709923664122,0.4323658961768267,0.4323658961768267,73,post_hoc,False
440,THCA,6,None,edgeR LRT,0.05,0,3096.0,3096.0,0.2713686585256122,0.2713686585256122,0.2593104075159321,0.2593104075159321,0.9825947001961872,0.9825947001961872,0.9846543205015896,0.9846543205015896,0.2326129964997717,0.2265232179828453,0.3307229022069234,0.3307229022069234,73,post_hoc,False
441,THCA,6,None,edgeR LRT,0.05,1,2273.5,2273.5,0.6305142785551968,0.6305142785551968,0.6308921929055984,0.6308921929055984,0.745334549749765,0.745334549749765,0.7541792430775116,0.7541792430775116,0.6411211289690317,0.6330398162327718,0.375487022664221,0.375487022664221,73,post_hoc,False
442,THCA,6,None,edgeR QLF,0.05,0,1560.5,1560.5,0.2195113727108384,0.1940791599527446,0.187785875321929,0.2126078179535125,0.9918505481855364,0.9914548641912846,0.9914548641912846,0.9918505481855364,0.1177141987520925,0.1154908547965658,0.1312472940941387,0.1312472940941387,73,post_hoc,False
443,THCA,6,None,edgeR QLF,0.05,1,1170.0,1170.0,0.4926419757197663,0.4673777351024049,0.4682894662941822,0.4900828262212233,0.7785149917296463,0.7739269100996817,0.7845148200454077,0.7875897136669949,0.3575068600548804,0.3543670642554828,0.1614560473617025,0.1614560473617025,73,post_hoc,False
444,THCA,7,None,DESeq2 Wald,0.05,0,5108.5,5108.5,0.3698313585882203,0.3698313585882203,0.3410903581148841,0.3410903581148841,0.9765561563852584,0.9765561563852584,0.9811847764288044,0.9811847764288044,0.3792040785268604,0.3617698091382302,0.4113173064015734,0.4113173064015734,74,post_hoc,False
445,THCA,7,None,DESeq2 Wald,0.05,1,2667.5,2667.5,0.7052098468837005,0.7052098468837005,0.7066523670544492,0.7066523670544492,0.7497126352734718,0.7497126352734718,0.7583265168415544,0.7583265168415544,0.7857702861622893,0.775381679389313,0.4760919023399775,0.4760919023399775,74,post_hoc,False
446,THCA,7,None,edgeR LRT,0.05,0,3779.5,3779.5,0.3130539338032054,0.3130539338032054,0.299560804285201,0.299560804285201,0.9841929740714356,0.9841929740714356,0.98674563277459,0.98674563277459,0.2838228580124791,0.2763235729074238,0.3830968759739371,0.3830968759739371,74,post_hoc,False
447,THCA,7,None,edgeR LRT,0.05,1,2393.0,2393.0,0.6772155189079081,0.6772155189079081,0.6784197663269081,0.6784197663269081,0.7583368340539534,0.7583368340539534,0.769071111768966,0.769071111768966,0.7107016856134849,0.7015696784073506,0.4311124410105783,0.4311124410105783,74,post_hoc,False
448,THCA,7,None,edgeR QLF,0.05,0,2574.5,2574.5,0.2631124141605898,0.2561810225168834,0.2480303150068814,0.2548853559620488,0.9906194086473704,0.9894014474266344,0.9898194676127962,0.990834093061282,0.1936919799117333,0.19003359462486,0.2387814405353854,0.2387814405353854,74,post_hoc,False
449,THCA,7,None,edgeR QLF,0.05,1,1610.0,1610.0,0.5909792658187686,0.5758690301508335,0.5778864696242536,0.5910115571286998,0.7804729729729729,0.7721693711310572,0.7795739036258842,0.7894983818770227,0.4939239513916111,0.4880723355136591,0.2783591187219597,0.2783591187219597,74,post_hoc,False
450,THCA,8,None,DESeq2 Wald,0.05,0,5935.0,5935.0,0.4114438982595522,0.4114438982595522,0.3825178038379351,0.3825178038379351,0.9752967038461676,0.9752967038461676,0.9812819086231164,0.9812819086231164,0.4361208339674327,0.4183776749566223,0.4546234246053675,0.4546234246053675,75,post_hoc,False
451,THCA,8,None,DESeq2 Wald,0.05,1,2755.0,2755.0,0.7387419688598809,0.7387419688598809,0.740973751321338,0.740973751321338,0.7590737269603249,0.7590737269603249,0.7697911590128086,0.7697911590128086,0.8196785574284594,0.808587786259542,0.5170495590264474,0.5170495590264474,75,post_hoc,False
452,THCA,8,None,edgeR LRT,0.05,0,4690.5,4690.5,0.356950980142191,0.356950980142191,0.3416150112931951,0.3416150112931951,0.9860504377023952,0.9860504377023952,0.988316779139576,0.988316779139576,0.3511261604017653,0.3422064477965099,0.4270118419475365,0.4270118419475365,75,post_hoc,False
453,THCA,8,None,edgeR LRT,0.05,1,2557.0,2557.0,0.7099553357349793,0.7099553357349793,0.7114450295094785,0.7114450295094785,0.771169186348821,0.771169186348821,0.7788395294398626,0.7788395294398626,0.7604860838886711,0.7503828483920367,0.4773979827735383,0.4773979827735383,75,post_hoc,False
454,THCA,8,None,edgeR QLF,0.05,0,3651.0,3651.0,0.3187155235762217,0.317735365813668,0.3075456311055184,0.3086089257720311,0.9917798692466324,0.991721183800623,0.9920235343045516,0.9922051919359294,0.2762136661086593,0.2710339678984695,0.3129256181777767,0.3129256181777767,75,post_hoc,False
455,THCA,8,None,edgeR QLF,0.05,1,2053.5,2053.5,0.6586408249002116,0.6563514935377246,0.6558574455997717,0.6579772789678381,0.7873106784002164,0.786061328230003,0.796622052646149,0.7976052724254163,0.6191689533516268,0.6154290111581378,0.364912508844635,0.364912508844635,75,post_hoc,False
456,THCA,9,None,DESeq2 Wald,0.05,0,6676.0,6676.0,0.4441212578228057,0.4441212578228057,0.4126512213923526,0.4126512213923526,0.9724491122456028,0.9724491122456028,0.9796507270933348,0.9796507270933348,0.4901080505250342,0.4690934065934066,0.4921199655001169,0.4921199655001169,76,post_hoc,False
457,THCA,9,None,DESeq2 Wald,0.05,1,2824.0,2824.0,0.7543355535947748,0.7543355535947748,0.7562726896868934,0.7562726896868934,0.7560020514538589,0.7560020514538589,0.7676519114203335,0.7676519114203335,0.8357506860054881,0.8263358778625954,0.5449885333675957,0.5449885333675957,76,post_hoc,False
458,THCA,9,None,edgeR LRT,0.05,0,5489.0,5489.0,0.3949666926692321,0.3949666926692321,0.3785752239610663,0.3785752239610663,0.9836712033469066,0.9836712033469066,0.9862878503993636,0.9862878503993636,0.4076624562471466,0.3974785566400473,0.4657304759039355,0.4657304759039355,76,post_hoc,False
459,THCA,9,None,edgeR LRT,0.05,1,2651.5,2651.5,0.7373308523051605,0.7373308523051605,0.7388553183492114,0.7388553183492114,0.7693877597927963,0.7693877597927963,0.7799738565439415,0.7799738565439415,0.7959623676989416,0.7854134762633997,0.5159644681454305,0.5159644681454305,76,post_hoc,False
460,THCA,9,None,edgeR QLF,0.05,0,4492.0,4492.0,0.3642077903013259,0.3628068184511073,0.3513820887990241,0.3528033314779853,0.9898080075002866,0.989673503276187,0.9899905513561582,0.990302574513864,0.3395982346674783,0.3332586786114221,0.3816520755474331,0.3816520755474331,76,post_hoc,False
461,THCA,9,None,edgeR QLF,0.05,1,2249.0,2249.0,0.6922529273535631,0.6888404475632179,0.6920829561241397,0.694944252510159,0.780900102776271,0.7768180333825471,0.7861912693637048,0.79110633924414,0.6903175225401803,0.6856483262793382,0.4395734250977973,0.4395734250977973,76,post_hoc,False
462,THCA,10,None,DESeq2 Wald,0.05,0,7334.5,7334.5,0.4691620177638554,0.4691620177638554,0.4376236141372687,0.4376236141372687,0.9720404542813998,0.9720404542813998,0.9796564346895412,0.9796564346895412,0.5453888297062852,0.5217249855407751,0.5209032084094392,0.5209032084094392,77,post_hoc,False
463,THCA,10,None,DESeq2 Wald,0.05,1,2919.0,2919.0,0.7648248973848653,0.7648248973848653,0.762859841151882,0.762859841151882,0.7614188096945687,0.7614188096945687,0.7731154239019408,0.7731154239019408,0.859858878871031,0.8479007633587786,0.5661802115410363,0.5661802115410363,77,post_hoc,False
464,THCA,10,None,edgeR LRT,0.05,0,6074.5,6074.5,0.4268245426217487,0.4268245426217487,0.4106125464650111,0.4106125464650111,0.9836041995539851,0.9836041995539851,0.9864444251983504,0.9864444251983504,0.4544589864556384,0.4429532682638272,0.4927203186061841,0.4927203186061841,77,post_hoc,False
465,THCA,10,None,edgeR LRT,0.05,1,2708.0,2708.0,0.7467702473509767,0.7467702473509767,0.7494020436979829,0.7494020436979829,0.7757166990635549,0.7757166990635549,0.7853907819908326,0.7853907819908326,0.8216385731085849,0.8110643185298622,0.5396668229787684,0.5396668229787684,77,post_hoc,False
466,THCA,10,None,edgeR QLF,0.05,0,5530.0,5530.0,0.4095800051132312,0.4079683279101672,0.3949855314877025,0.3954894365416995,0.9882900224574912,0.9882644097697608,0.9885845877507524,0.9886320575975748,0.4153857860295236,0.4078387458006719,0.4275992822120082,0.4275992822120082,77,post_hoc,False
467,THCA,10,None,edgeR QLF,0.05,1,2348.5,2348.5,0.719060054527784,0.7166236530071636,0.7161709086254977,0.7169799944627803,0.7890660592255125,0.7874940534638325,0.7948323772495796,0.7990888382687927,0.7526460211681694,0.7450942670257792,0.4767473528628471,0.4767473528628471,77,post_hoc,False
468,THCA,12,None,DESeq2 Wald,0.05,0,7976.0,7976.0,0.5120299907814038,0.5120299907814038,0.476633320192102,0.476633320192102,0.9704377397921036,0.9704377397921036,0.9787669808769092,0.9787669808769092,0.5894460508294019,0.5649580682475419,0.5587907920419135,0.5587907920419135,78,post_hoc,False
469,THCA,12,None,DESeq2 Wald,0.05,1,2789.5,2789.5,0.7935118227014799,0.7935118227014799,0.7933339518628555,0.7933339518628555,0.7907328570868882,0.7907328570868882,0.8018527091626966,0.8018527091626966,0.8675029400235202,0.8580152671755725,0.5999346004121432,0.5999346004121432,78,post_hoc,False
470,THCA,12,None,edgeR LRT,0.05,0,6711.5,6711.5,0.4540148278985031,0.4540148278985031,0.4357468315933888,0.4357468315933888,0.983233271399984,0.983233271399984,0.9857846540633528,0.9857846540633528,0.4994293106072135,0.4866163856847086,0.5335083513845674,0.5335083513845674,78,post_hoc,False
471,THCA,12,None,edgeR LRT,0.05,1,2689.0,2689.0,0.7764954104018043,0.7764954104018043,0.7759159679651608,0.7759159679651608,0.7983772303203192,0.7983772303203192,0.8077640740909298,0.8077640740909298,0.8406507252058016,0.8313552833078102,0.5796862655879188,0.5796862655879188,78,post_hoc,False
472,THCA,12,None,edgeR QLF,0.05,0,6370.5,6370.5,0.433041570245929,0.433041570245929,0.4206356241303294,0.4206356241303294,0.9864222330830454,0.9864222330830454,0.987221726931268,0.987221726931268,0.4759549535839293,0.4673385591638671,0.4898874791402178,0.4898874791402178,78,post_hoc,False
473,THCA,12,None,edgeR QLF,0.05,1,2468.0,2468.0,0.7526282033318987,0.7526282033318987,0.7516861787110171,0.7516861787110171,0.8159394244221654,0.8159394244221654,0.8228294466989948,0.8228294466989948,0.7924343394747158,0.7845325125048095,0.5420839847566934,0.5420839847566934,78,post_hoc,False
474,THCA,15,None,DESeq2 Wald,0.05,0,8830.5,8830.5,0.5682209899574046,0.5682209899574046,0.5298613384719306,0.5298613384719306,0.9690932324629136,0.9690932324629136,0.9783528281919284,0.9783528281919284,0.6564069395830163,0.6280725853094274,0.6210812725191683,0.6210812725191683,79,post_hoc,False
475,THCA,15,None,DESeq2 Wald,0.05,1,2802.5,2802.5,0.8179349455213807,0.8179349455213807,0.8212786150014451,0.8212786150014451,0.8183680265363689,0.8183680265363689,0.8299445596078685,0.8299445596078685,0.8965111720893767,0.8870229007633588,0.646290126578855,0.646290126578855,79,post_hoc,False
476,THCA,15,None,edgeR LRT,0.05,0,7856.0,7856.0,0.5294823550702175,0.5294823550702175,0.5077462863631553,0.5077462863631553,0.9812831195255234,0.9812831195255234,0.984152489786284,0.984152489786284,0.5867828336630649,0.5716503992901508,0.599975900710929,0.599975900710929,79,post_hoc,False
477,THCA,15,None,edgeR LRT,0.05,1,2707.0,2707.0,0.8113209352370355,0.8113209352370355,0.8119087655430621,0.8119087655430621,0.82642568387614,0.82642568387614,0.8370719481297846,0.8370719481297846,0.8816150529204234,0.8717457886676876,0.6358773752997671,0.6358773752997671,79,post_hoc,False
478,THCA,15,None,edgeR QLF,0.05,0,7561.0,7561.0,0.5145030219689716,0.5145030219689716,0.4979273774214294,0.4979273774214294,0.9832240422589784,0.9832240422589784,0.9841968342575766,0.9841968342575766,0.5615964084614213,0.5515864128406122,0.5739380384946033,0.5739380384946033,79,post_hoc,False
479,THCA,15,None,edgeR QLF,0.05,1,2584.5,2584.5,0.7961199964965914,0.7961199964965914,0.7976864738318311,0.7976864738318311,0.8327050926204518,0.8327050926204518,0.8433292190305206,0.8433292190305206,0.8504508036064289,0.8426317814544055,0.6165325149267429,0.6165325149267429,79,post_hoc,False
0,BSHR,3,None,DESeq2 Wald,0.05,0,697.0,697.0,0.0906573557049443,0.09053485909234,0.0895144837537118,0.0901701333862169,0.6883005977796754,0.6878142107355678,0.714702224842482,0.7164816396242528,0.0593300306676102,0.0580903627865568,0.0928020768666403,0.0928020768666403,0,post_hoc,False
1,BSHR,3,None,DESeq2 Wald,0.05,1,697.0,697.0,0.2396560973186494,0.2377760099510492,0.2386986405347724,0.2391389815518617,0.5544959128065395,0.5544362853157366,0.5630063088934099,0.5633423180592992,0.163878932696137,0.1625290923196276,0.0928020768666403,0.0928020768666403,0,post_hoc,False
2,BSHR,3,None,edgeR LRT,0.05,0,341.0,341.0,0.0676780599594401,0.0676780599594401,0.0814537302885903,0.0814537302885903,0.7163159137806727,0.7163159137806727,0.7829028251308635,0.7829028251308635,0.0279547062986553,0.0291174817313097,0.061356664807585,0.061356664807585,0,post_hoc,False
3,BSHR,3,None,edgeR LRT,0.05,1,341.0,341.0,0.1815410756083223,0.1815410756083223,0.194616545628067,0.194616545628067,0.6013782057619679,0.6013782057619679,0.6573486844244967,0.6573486844244967,0.0814416567104739,0.0848299579671379,0.061356664807585,0.061356664807585,0,post_hoc,False
4,BSHR,3,None,edgeR QLF,0.05,0,0.0,0.0,0.01104464547961,0.0,0.0,0.0194118804244602,0.75,0.0,0.0,0.9553571428571428,0.0,0.0,0.0,0.0,0,post_hoc,False
5,BSHR,3,None,edgeR QLF,0.05,1,0.0,0.0,0.0308521432460469,0.0,0.0,0.0507521881285916,0.734375,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0,post_hoc,False
6,BSHR,4,None,DESeq2 Wald,0.05,0,793.5,793.5,0.1205272353428767,0.1205272353428767,0.1178915488137791,0.1178915488137791,0.757608457892818,0.757608457892818,0.7813203513811416,0.7813203513811416,0.0694149563576315,0.0677720899176496,0.1039905879738748,0.1039905879738748,1,post_hoc,False
7,BSHR,4,None,DESeq2 Wald,0.05,1,793.5,793.5,0.2808134897316416,0.2808134897316416,0.2791702686584917,0.2791702686584917,0.610784089993825,0.610784089993825,0.6155327945874836,0.6155327945874836,0.1899641577060932,0.1883242823894492,0.1039905879738748,0.1039905879738748,1,post_hoc,False
8,BSHR,4,None,edgeR LRT,0.05,0,391.5,391.5,0.1020422384439587,0.1020422384439587,0.112819423645907,0.112819423645907,0.7939119703825586,0.7939119703825586,0.8482786840116323,0.8482786840116323,0.0364472753007784,0.0371557054525014,0.0748815956936301,0.0748815956936301,1,post_hoc,False
9,BSHR,4,None,edgeR LRT,0.05,1,391.5,391.5,0.2300862973870993,0.2300862973870993,0.2449299415330944,0.2449299415330944,0.6616493534025863,0.6616493534025863,0.704547981763594,0.704547981763594,0.1105137395459976,0.1125334352311807,0.0748815956936301,0.0748815956936301,1,post_hoc,False
10,BSHR,4,None,edgeR QLF,0.05,0,1.0,1.0,0.0139003842994301,0.0079356476305548,0.0078606587777427,0.017578900609392,0.9047619047619048,0.7836257309941521,0.9465102974828374,1.0,0.0001179523472517,0.0001167678654834,0.0,0.0,1,post_hoc,False
11,BSHR,4,None,edgeR QLF,0.05,1,1.0,1.0,0.0412625540957211,0.0185279593585711,0.0181726405143781,0.0406397288630559,0.875,0.7747584541062802,0.9166666666666666,1.0,0.0003982477100756,0.0003852080123266,0.0,0.0,1,post_hoc,False
12,BSHR,5,None,DESeq2 Wald,0.05,0,1019.0,1019.0,0.155496146745473,0.155496146745473,0.1515818682398884,0.1515818682398884,0.7974426913966839,0.7974426913966839,0.8175354311794379,0.8175354311794379,0.0943618778013682,0.0912530603160471,0.1169628730697909,0.1169628730697909,2,post_hoc,False
13,BSHR,5,None,DESeq2 Wald,0.05,1,1019.0,1019.0,0.3117812898165318,0.3117812898165318,0.3113100016898994,0.3113100016898994,0.6000200900032144,0.6000200900032144,0.6060173760012946,0.6060173760012946,0.2341696535244922,0.2298293250581846,0.1173735132241356,0.1173735132241356,2,post_hoc,False
14,BSHR,5,None,edgeR LRT,0.05,0,638.5,638.5,0.1332827049663953,0.1332827049663953,0.139019228958334,0.139019228958334,0.8288588300537771,0.8288588300537771,0.8748276974787408,0.8748276974787408,0.0622198631752771,0.0620011242270938,0.0961388449664935,0.0961388449664935,2,post_hoc,False
15,BSHR,5,None,edgeR LRT,0.05,1,638.5,638.5,0.2699248934969857,0.2699248934969857,0.2842232927667592,0.2842232927667592,0.6680984187772077,0.6680984187772077,0.699780701754386,0.699780701754386,0.1600955794504181,0.1622086358425678,0.0961388449664935,0.0961388449664935,2,post_hoc,False
16,BSHR,5,None,edgeR QLF,0.05,0,21.0,21.0,0.0389519963862623,0.029460015977475,0.0324649943767635,0.0452415212596093,0.9166666666666666,0.8899889988998899,0.9555335968379448,0.9674775251189848,0.0022410945977824,0.00239374124241,0.0,0.0,2,post_hoc,False
17,BSHR,5,None,edgeR QLF,0.05,1,21.0,21.0,0.0933894303723617,0.0722476670867068,0.0784972658062241,0.1025876910964264,0.8642506142506143,0.8328343313373254,0.9068974560713348,0.9220647773279352,0.007168458781362,0.0075115562403697,0.0,0.0,2,post_hoc,False
18,BSHR,6,None,DESeq2 Wald,0.05,0,1149.5,1149.5,0.1834871491796447,0.1834871491796447,0.176151367992713,0.176151367992713,0.8256695980561557,0.8256695980561557,0.839724920684219,0.839724920684219,0.1072186836518046,0.1036056087246828,0.1375884523518363,0.1375884523518363,3,post_hoc,False
19,BSHR,6,None,DESeq2 Wald,0.05,1,1133.0,1133.0,0.3386967631499135,0.3386967631499135,0.3378294993229418,0.3378294993229418,0.5979256100862436,0.5979256100862436,0.6033351703600572,0.6033351703600572,0.2763839107925129,0.2711404189294026,0.1400941567131309,0.1400941567131309,3,post_hoc,False
20,BSHR,6,None,edgeR LRT,0.05,0,746.5,746.5,0.157035344080179,0.157035344080179,0.1657699985429903,0.1657699985429903,0.8540715993046502,0.8540715993046502,0.8956439446915239,0.8956439446915239,0.0749587166784619,0.0756042720629567,0.1225067336910916,0.1225067336910916,3,post_hoc,False
21,BSHR,6,None,edgeR LRT,0.05,1,746.5,746.5,0.3079675621489327,0.3079675621489327,0.316200940617534,0.316200940617534,0.6717461597859959,0.6717461597859959,0.7047930283224402,0.7047930283224402,0.2029072082835523,0.2061520825372564,0.1226809447862079,0.1226809447862079,3,post_hoc,False
22,BSHR,6,None,edgeR QLF,0.05,0,82.5,82.5,0.0618304947867654,0.0602194252346019,0.0641585529872275,0.0657107545552902,0.9124203821656052,0.9064455422253588,0.9581064662736803,0.959866220735786,0.0087874498702524,0.0091662774404483,0.0280986308441546,0.0280986308441546,3,post_hoc,False
