"","logFC","logCPM","F","PValue","FDR"
"ENSG00000112335",0.352195332238421,7.42877702480638,39.4533551453907,2.06766879425924e-08,5.3537380752933e-08
"ENSG00000132382",0.409264141900704,5.03000779380804,39.4409184535077,2.07627807635857e-08,5.37526634622168e-08
"ENSG00000057608",0.342717047005976,7.96482618601465,39.4268427131052,2.08606645804691e-08,5.39984063561739e-08
"ENSG00000204815",0.518891960137647,2.36775616982618,39.4225366496323,2.08907039541082e-08,5.40684871929793e-08
"ENSG00000182173",-0.401920497258913,4.21074111697662,39.4016356905923,2.10371434046954e-08,5.44397674110721e-08
"ENSG00000189046",0.557338964362337,3.26440849943927,39.3813100015215,2.11805645560977e-08,5.48031326174025e-08
"ENSG00000179862",0.910449673158942,3.86973210786853,39.3743988667617,2.12295592527822e-08,5.49221079519614e-08
"ENSG00000174516",0.452863849216332,3.57761810457944,39.3608202572785,2.13261609060273e-08,5.51641940235221e-08
"ENSG00000131013",-0.382091010094608,4.80102434360463,39.3584520563052,2.13430551092049e-08,5.52000620933344e-08
"ENSG00000179967",0.732080951611671,2.54606229239465,39.3541190229695,2.1374001601635e-08,5.52722586098451e-08
"ENSG00000073111",0.634104167496174,4.30936232366344,39.3370983000945,2.14960106553599e-08,5.55798851592492e-08
"ENSG00000229847",-1.06830708976277,6.84648322033583,39.3238206053082,2.15916856721227e-08,5.5819345077775e-08
"ENSG00000149531",-0.516478072993098,3.57874792085971,39.2932529402907,2.18136145571164e-08,5.63850853524443e-08
"ENSG00000244313",0.628526277771487,2.91827346809896,39.2854211144507,2.18708520497658e-08,5.6525021791789e-08
"ENSG00000211460",-0.228579211262584,6.38624776987102,39.2751963264307,2.19458105272747e-08,5.67107117962785e-08
"ENSG00000186104",0.345287046801606,2.84332031744969,39.2669623127199,2.20063664852897e-08,5.6859136535334e-08
"ENSG00000140859",-0.576306964999054,6.53354840008049,39.2459697922834,2.21615316611147e-08,5.72446380230141e-08
"ENSG00000181873",-0.505978067060108,4.01796279799709,39.245927117219,2.2161848234679e-08,5.72446380230141e-08
"ENSG00000180745",2.60168202072586,5.04797923173632,39.2431651500887,2.21823470404026e-08,5.72894700231732e-08
"ENSG00000109738",-2.23248490708151,2.75823528387813,39.2179924340331,2.23700750469128e-08,5.77661243881398e-08
"ENSG00000174373",-0.569248034352993,4.54070427725909,39.2074641380147,2.24490745327414e-08,5.79619144322913e-08
"ENSG00000164930",-0.56874832849741,5.59533741048772,39.1976214764486,2.25231887371321e-08,5.81450373642955e-08
"ENSG00000249776",2.11434837530744,1.33525397701603,39.1969270561464,2.25284271389877e-08,5.81503263727714e-08
"ENSG00000198618",0.353351861858782,4.48006657071189,39.1893595087386,2.25855946575313e-08,5.82896342301038e-08
"ENSG00000198818",-0.286812403967704,5.07941944888885,39.1857968060625,2.26125599917222e-08,5.83509669085757e-08
"ENSG00000163939",-0.481852201613207,5.35465533820909,39.178059065405,2.26712393564984e-08,5.84941076575604e-08
"ENSG00000214367",0.308126160463341,3.46298340944423,39.1732647515502,2.270767568881e-08,5.85798267274224e-08
"ENSG00000121851",0.362388743052364,4.66887940042573,39.169399173078,2.27370975549038e-08,5.86474286252761e-08
"ENSG00000138768",0.334600193490403,6.86079158948237,39.1666136975213,2.27583227850713e-08,5.8693872215962e-08
"ENSG00000164318",1.2474329789107,3.37599152975501,39.1658539339019,2.27641156932771e-08,5.8700508232551e-08
"ENSG00000179051",0.344648247902042,6.29567134943296,39.1620607690983,2.27930598145118e-08,5.87585634397755e-08
"ENSG00000188013",-1.16238992000285,-0.571146255123109,39.1620587061768,2.27930755661287e-08,5.87585634397755e-08
"ENSG00000112339",-0.32079180611983,5.39661133000559,39.1436906961272,2.29337707165769e-08,5.91129045573184e-08
"ENSG00000172687",-0.514058294102819,1.88789935261057,39.136736520495,2.29872709887131e-08,5.92424282436002e-08
"ENSG00000228451",0.590706395812159,2.1881271554015,39.131031814968,2.30312545538936e-08,5.93473924766125e-08
"ENSG00000105696",-1.73055542334125,-0.274600789217599,39.1119528447889,2.31789839304256e-08,5.97196235211405e-08
"ENSG00000237276",-0.806071481401679,0.196386881562211,39.1039064098992,2.32415795887406e-08,5.98724371177519e-08
"ENSG00000129534",0.469013402094087,3.80238293985619,39.0991283122398,2.32788320712664e-08,5.99599304169622e-08
"ENSG00000037474",0.266625398220548,5.53463240029685,39.0950475847375,2.33106960984512e-08,6.00335217644954e-08
"ENSG00000141505",1.14702609254059,0.0614385793914225,39.0881087128799,2.33649806950839e-08,6.01648252898409e-08
"ENSG00000092200",0.623354207457901,-0.781383772335637,39.0855633514743,2.33849262838702e-08,6.02042276724769e-08
"ENSG00000138744",-0.480103290518491,5.30770607362684,39.0853132303362,2.33868871908552e-08,6.02042276724769e-08
"ENSG00000214796",-1.71459496397391,1.54859887993182,39.0712530409432,2.3497388949005e-08,6.04801493617549e-08
"ENSG00000139343",0.425323222054245,4.44535359235947,39.0657202965388,2.35410188982719e-08,6.05838954735171e-08
"ENSG00000006652",0.576277649367192,4.68171602801645,39.0447608551107,2.37070569990985e-08,6.10025908469393e-08
"ENSG00000262050",-0.808174810909093,0.1701495137962,39.0277188204393,2.38429490864009e-08,6.13436077891864e-08
"ENSG00000188343",-0.54747015594235,4.23829448802829,39.0112109227459,2.39753456194751e-08,6.16755363325314e-08
"ENSG00000135249",0.3340785204826,4.18346297505923,39.008072689617,2.40006002324965e-08,6.17317921612082e-08
"ENSG00000175130",0.701896886400443,5.90195502172618,39.0060736797297,2.40167013189953e-08,6.17644917120331e-08
"ENSG00000107742",-0.741622763310099,7.69089273191098,38.9992431009392,2.40718022742568e-08,6.18974650581065e-08
"ENSG00000244716",0.716158903378703,-0.722805054438348,38.9897723988964,2.41484156926036e-08,6.20857095602674e-08
"ENSG00000113966",-0.45823109953038,3.0924363616282,38.9830027350349,2.42033326103797e-08,6.2218127019153e-08
"ENSG00000182771",1.02927602768914,1.26209982759575,38.9605144947615,2.4386685319238e-08,6.26806231573421e-08
"ENSG00000137106",-0.615022103462077,6.91136827373625,38.9559172370796,2.44243434667881e-08,6.27685657940534e-08
"ENSG00000214491",0.784417410872606,5.12617032663596,38.9518321932515,2.44578560089326e-08,6.28458312753842e-08
"ENSG00000135744",1.79831727947247,6.58250284180463,38.9353770597655,2.45933287095461e-08,6.31850303979333e-08
"ENSG00000182324",0.663655750522964,-0.100976314820995,38.9299536399892,2.46381477632778e-08,6.329125995101e-08
"ENSG00000162227",-0.391195858049887,3.33556939753056,38.9249973973735,2.46791795037837e-08,6.33877319714682e-08
"ENSG00000279348",-0.534484986845535,2.2474938777304,38.8877446010107,2.49898450833064e-08,6.41766256816114e-08
"ENSG00000198951",0.357621701137958,5.84665521277502,38.8696342599347,2.51423238417127e-08,6.45591135152486e-08
"ENSG00000185522",0.85279841214755,1.39012542090769,38.8682579234878,2.51539508467821e-08,6.45798729598203e-08
"ENSG00000183943",-0.811677398913698,5.73066830928757,38.8413475215808,2.53823983565309e-08,6.51572098617172e-08
"ENSG00000230383",0.75762031655409,-1.52605071033692,38.8228857442827,2.55403565747831e-08,6.55534620181432e-08
"ENSG00000135960",-2.00764624191086,0.903140475322739,38.7945035609271,2.57851670747547e-08,6.61724916863531e-08
"ENSG00000143761",0.315796696270114,8.69631404174723,38.7766281273177,2.59405885441942e-08,6.6561980260268e-08
"ENSG00000105323",0.24727291536962,7.66638084124768,38.7626639382181,2.60626727892181e-08,6.68658299493718e-08
"ENSG00000132388",-0.312471695766666,5.51998138896824,38.7399817356433,2.62622361505875e-08,6.73683449080289e-08
"ENSG00000268030",0.678666984237895,-0.615500533795141,38.7359910634866,2.62975092084921e-08,6.74493374198114e-08
"ENSG00000085117",-1.21582483984851,6.09558559425578,38.7342724588863,2.63127147427288e-08,6.74779887741662e-08
"ENSG00000125944",-0.274951833987255,6.84908845009183,38.7338919556476,2.63160825069564e-08,6.74779887741662e-08
"ENSG00000165526",0.369832955434351,4.22773302240688,38.7253315771796,2.63919660862961e-08,6.76630479143952e-08
"ENSG00000007866",-0.468219328714099,4.1903524795938,38.7199763824119,2.64395516227454e-08,6.77755154153924e-08
