"","logCPM","logFC","lfcSE","stat","pvalue","FDR"
"ENSG00000152705",35.661221438963,-0.117466064888045,0.0980104116241766,0,1,1
"ENSG00000152749",1012.40958085028,-0.322244653060987,0.0601840611248483,0,1,1
"ENSG00000152763",735.089017464399,-0.593851841211119,0.0559499167941886,0,1,1
"ENSG00000152766",106.386578919814,1.5108067388273,0.258987049696437,1.97232540942116,0.0485724707751158,0.542803088797624
"ENSG00000152767",8299.20743835306,0.335927302101572,0.0798165764255669,0,1,1
"ENSG00000152778",1846.53095673069,0.426163925515199,0.0961738725059172,0,1,1
"ENSG00000152779",712.624238857445,-1.17989874511734,0.253081589753277,-0.710832997740846,0.477187729929831,1
"ENSG00000152782",1032.3938979032,-0.8135931110433,0.131722359500146,0,1,1
"ENSG00000152784",73.3251436992278,-0.888971419990471,0.181756206380874,0,1,1
"ENSG00000152795",14977.7735128428,-0.0832586321117108,0.0400794690385271,0,1,1
"ENSG00000152804",10080.0560942042,-0.276740699909019,0.100628627802714,0,1,1
"ENSG00000152818",13804.3476081095,-0.209694047240973,0.0905413853666053,0,1,1
"ENSG00000152822",24.0254622424029,-1.20666196028172,0.13604489023946,-1.51907182929081,0.128744416707345,1
"ENSG00000152894",2852.35772270693,0.441694591461776,0.0718228633141024,0,1,1
"ENSG00000152904",2527.20725107483,0.0016031852273471,0.0327273368182259,0,1,1
"ENSG00000152926",1417.45676171195,0.613679043712948,0.0967202707340628,0,1,1
"ENSG00000152932",37.4693823549249,0.25012587534176,0.212946800980819,0,1,1
"ENSG00000152939",4082.23087628029,-0.382564384848731,0.0803848738692354,0,1,1
"ENSG00000152942",2058.15103129523,-0.141511490659734,0.0392072765448032,0,1,1
"ENSG00000152944",1873.24514631275,-0.317839316420063,0.0451905473558373,0,1,1
"ENSG00000152952",13351.0442235136,0.199461229451578,0.0735792654360947,0,1,1
"ENSG00000152953",95.8975554539684,-1.36917257865491,0.145115733349862,-2.5439872723164,0.01095950779081,0.140158941402983
"ENSG00000152969",87.6706268222106,-1.26703531880731,0.172650330400789,-1.54668292952242,0.121939721380594,1
"ENSG00000152990",4256.85726527899,-1.54677689715181,0.0942474965089663,-5.80150048972165,6.57241048413890e-09,1.88737721069522e-07
"ENSG00000153006",1845.59219537422,-0.0198292287581679,0.0617310539754414,0,1,1
"ENSG00000153012",257.359620833045,-0.973363428064432,0.165358655356685,0,1,1
"ENSG00000153015",1476.66363384292,-0.0667278148670827,0.0417566676978907,0,1,1
"ENSG00000153029",3789.83167029054,0.298745103834165,0.0608117791422915,0,1,1
"ENSG00000153037",1707.45357250786,0.0325244565463443,0.0656155672592326,0,1,1
"ENSG00000153044",231.132010745281,0.644271487588167,0.0921951981091019,0,1,1
"ENSG00000153046",1440.2692226157,0.27191248893542,0.0611095024247535,0,1,1
"ENSG00000153048",2543.3881962943,0.397122924421813,0.0700604152195858,0,1,1
"ENSG00000153064",1860.13097702873,-0.864933705760836,0.107580975294966,0,1,1
"ENSG00000153066",7142.70215420716,-0.130711530670788,0.0525192067720653,0,1,1
"ENSG00000153071",2436.36127255351,-0.404803580171307,0.0903756382607289,0,1,1
"ENSG00000153093",88.991669880977,-0.0113034110489681,0.130798226008998,0,1,1
