"","logFC","logCPM","F","PValue","FDR"
"ENSG00000174928",-0.632674037657541,3.57529624371772,85.7349822030776,3.45661795310349e-13,4.10977562404123e-12
"ENSG00000197070",0.711265792438476,5.45844248126149,85.7122765399752,3.47304204202515e-13,4.12671428090663e-12
"ENSG00000186577",1.03181288395213,5.13010843708301,85.7031846923307,3.47964120108628e-13,4.13186592897259e-12
"ENSG00000151692",1.07216322020613,4.34879711738232,85.7002995807278,3.48173801634087e-13,4.13186592897259e-12
"ENSG00000185332",1.97208738345667,0.532918062957444,85.6949765421785,3.48561007365145e-13,4.13387247283118e-12
"ENSG00000142530",0.912111283481833,2.07661680589462,85.6836803022,3.49384187538632e-13,4.14104385380372e-12
"ENSG00000204991",-1.31070948990904,4.30496080565774,85.6075902071673,3.54981628311415e-13,4.20475738734871e-12
"ENSG00000158850",0.429300530090097,5.47072059890138,85.60182424609,3.55409551170838e-13,4.20719663572125e-12
"ENSG00000275052",-0.363154484836841,6.53196589341906,85.5820597415183,3.56880430743651e-13,4.2219712381109e-12
"ENSG00000124216",-1.34532663547171,3.48268816145401,85.5527202958416,3.59075489867117e-13,4.24528926011329e-12
"ENSG00000011523",-0.548980888985745,5.01071851674066,85.5353323079776,3.603829691147e-13,4.25809104155972e-12
"ENSG00000167617",1.72099027959696,2.84054296140041,85.5186522947907,3.61641836415093e-13,4.27030285591206e-12
"ENSG00000136492",1.92505404136621,0.19638491035444,85.4964522767356,3.63324359949385e-13,4.28749892264057e-12
"ENSG00000166402",-1.32352940150028,5.0110527642463,85.4887252700277,3.63911880330201e-13,4.29016544854408e-12
"ENSG00000139793",-0.524129836710868,6.09111312283173,85.487527206864,3.64003062540042e-13,4.29016544854408e-12
"ENSG00000196141",0.81141253689162,6.84729514696478,85.4127629571534,3.69740186736535e-13,4.35507521381654e-12
"ENSG00000119684",-0.472244529228323,4.96326796657311,85.3871708034449,3.71725431647626e-13,4.37573936682348e-12
"ENSG00000148082",1.7680241785911,2.97647573507156,85.3710588590326,3.72980921409025e-13,4.3877929376436e-12
"ENSG00000168297",-0.721603437622457,6.19068782671558,85.35337124755,3.7436423868601e-13,4.40133439924148e-12
"ENSG00000160113",0.85424771198381,5.56631873304034,85.3479757284549,3.74787267323205e-13,4.40357612542429e-12
"ENSG00000077152",0.963687646008403,1.56417813950002,85.3354378423099,3.75772192699149e-13,4.40986189870242e-12
"ENSG00000106868",1.07708331129618,3.59531121004195,85.3352417316165,3.75787619586556e-13,4.40986189870242e-12
"ENSG00000278899",-1.08005544411709,-0.130415302659193,85.3193461887127,3.77040208457959e-13,4.42108346879308e-12
"ENSG00000112183",-2.49067864595365,0.477255362633538,85.3171903314252,3.77210424706543e-13,4.42108346879308e-12
"ENSG00000159239",1.21821100787538,3.74165728949698,85.3011994588749,3.78475469666572e-13,4.43086965045461e-12
"ENSG00000123836",-1.46726336198342,7.03501299059048,85.3007261728325,3.78512978265408e-13,4.43086965045461e-12
"ENSG00000120708",1.68393391545094,6.18593908652327,85.2434881629885,3.83077617442437e-13,4.48153518874633e-12
"ENSG00000138758",0.689480460463935,6.02700701501704,85.1620413146953,3.89671152977966e-13,4.55585915560667e-12
"ENSG00000143590",1.17344648652429,1.0783192768923,85.1237120255942,3.92814578736017e-13,4.58977922084155e-12
"ENSG00000129646",-1.00306685812156,2.8538519194169,85.1112436054737,3.93842766367463e-13,4.59895755280108e-12
"ENSG00000273403",1.7235258981097,-1.16280176458737,85.0870542298187,3.95845442519005e-13,4.6194968144213e-12
"ENSG00000137955",0.574535894962418,5.53134604338359,85.0643351794914,3.97735972356256e-13,4.63870286036663e-12
"ENSG00000160408",0.642617484063062,6.08525517691949,84.846427182763,4.16349840552097e-13,4.85280576761583e-12
"ENSG00000171617",1.3242553858638,3.81535285829433,84.8293799854628,4.17843480772043e-13,4.86722166416212e-12
"ENSG00000099284",0.642274203646355,4.70059299526503,84.7902604743231,4.21292022100067e-13,4.90437739732215e-12
"ENSG00000196159",-1.34333830949395,5.00515116329424,84.7753952085611,4.22610154638834e-13,4.9167020569154e-12
"ENSG00000130940",-1.15299270552283,2.7816426742517,84.7482011774254,4.25032544297618e-13,4.94185078498678e-12
"ENSG00000232453",-1.1179716465435,1.43583462494871,84.6527600159593,4.33648406985752e-13,5.03893599582708e-12
