"","logCPM","logFC","lfcSE","stat","pvalue","FDR"
"ENSG00000000003",3033.0421715002,1.02437579285537,0.125203207713297,0.19468984302051,0.845635763857246,1
"ENSG00000000419",2170.39192914069,0.617888925114786,0.0757704087273968,0,1,1
"ENSG00000000457",801.28861487511,0.166624830612739,0.0723471664657765,0,1,1
"ENSG00000000460",529.199522864741,2.21213003822037,0.112054871522036,10.8172899737073,2.85082525084798e-27,6.14241881293485e-26
"ENSG00000000938",3595.92657521989,-2.72467918152915,0.160361007442064,-10.7549784641522,5.61471337375978e-27,1.18700714814703e-25
"ENSG00000000971",7601.73950576699,-0.846275386579946,0.178214310313465,0,1,1
"ENSG00000001036",2648.76219522879,0.0136358824282251,0.0938424590781295,0,1,1
"ENSG00000001084",7244.84982929556,2.39101904479899,0.201779193887021,6.89376847038965,5.43334304819944e-12,5.54145548640341e-11
"ENSG00000001167",2070.55143639805,0.608314590520152,0.0848996989029694,0,1,1
"ENSG00000001460",966.587167340422,0.139988974874936,0.100940274927239,0,1,1
"ENSG00000001461",3465.33906323897,-0.6472214222265,0.0982746912428573,0,1,1
"ENSG00000001497",2733.33702963448,0.554314069850924,0.0721477735227607,0,1,1
"ENSG00000001561",2593.30377141985,-2.58253861916204,0.162181576095064,-9.75781995258468,1.70786914491827e-22,2.99476352692248e-21
"ENSG00000001617",4796.78697967666,1.04732539702229,0.135815271377644,0.348454165295602,0.727499130181318,1
"ENSG00000001626",1547.48733173203,-4.13711721244669,0.259922950058486,-12.0694121536432,1.53224921059981e-33,4.46785989431137e-32
"ENSG00000001629",4023.80715538126,0.644071054028362,0.0807547314339424,0,1,1
"ENSG00000001630",274.626715535977,-0.359077437083575,0.143717618129401,0,1,1
"ENSG00000001631",371.661176329837,0.319105081739753,0.0817138061133531,0,1,1
"ENSG00000002016",509.364809010836,0.454456851359608,0.098402737851432,0,1,1
"ENSG00000002330",576.594189181998,0.0170983590696361,0.0818224514613714,0,1,1
"ENSG00000002549",8757.99324594838,-0.715218406660367,0.0923333173094324,0,1,1
"ENSG00000002586",14588.7068488562,0.126306272747476,0.0987462669711128,0,1,1
"ENSG00000002587",939.352805301457,0.441704590055084,0.224354973786989,0,1,1
"ENSG00000002726",196.937979228251,0.701320942883282,0.248763222894933,0,1,1
"ENSG00000002746",97.0504319987736,2.25688835311298,0.190512345510387,6.59741157322769,4.18398082241435e-11,4.06227733276074e-10
"ENSG00000002822",52.8855466802847,-0.720341624670467,0.167308897736122,0,1,1
"ENSG00000002834",14406.6217805967,0.0610366932257025,0.0820734475801389,0,1,1
"ENSG00000002919",1883.78412128548,0.0343471283897574,0.0873811289900113,0,1,1
"ENSG00000002933",3110.82835793585,-0.321238147103879,0.160903432184279,0,1,1
"ENSG00000003056",6243.17668433557,0.199235203646817,0.0846402584740746,0,1,1
"ENSG00000003096",800.998226412082,2.15501367740221,0.207788727326027,5.55859642756247,2.71952698529775e-08,2.1612056277817e-07
"ENSG00000003137",708.960855480437,0.193247531691748,0.221623712162559,0,1,1
"ENSG00000003147",988.758273411594,-1.23249814567989,0.195050364164255,-1.19199031837799,0.233265041512692,0.898260137383315
"ENSG00000003249",829.244125301573,0.620195797779309,0.159146550176902,0,1,1
"ENSG00000003393",2055.21177011643,0.14526356973113,0.0779536594065858,0,1,1
"ENSG00000003400",2068.69602289398,-1.2475858230324,0.114157656883891,-2.1688061036871,0.0300974076592834,0.135812004313561
"ENSG00000003402",11672.4211482562,-1.47711450910339,0.103978659884667,-4.58858105723425,4.46269022817864e-06,2.96814269483038e-05
"ENSG00000003436",9632.87847208215,-2.56956710752418,0.185662010091335,-8.45389483153843,2.81743111262386e-17,3.83422111552314e-16
"ENSG00000003509",728.720521499064,0.517198506172381,0.0834086181132463,0,1,1
"ENSG00000003756",3045.49522521672,-0.669245268236222,0.0638857709732773,0,1,1
"ENSG00000003987",99.6162855012171,-0.89278605177414,0.163330433272225,0,1,1
"ENSG00000003989",3143.03672416745,-2.23444720799139,0.248750124911442,-4.96259934916964,6.95559672673922e-07,4.93446927092923e-06
"ENSG00000004059",5622.7963256784,0.706622379992341,0.0757440074930193,0,1,1
"ENSG00000004139",337.364172914152,-0.634640747842217,0.133065873608256,0,1,1
"ENSG00000004142",7015.85018840377,0.838748201706773,0.0778611285713958,0,1,1
"ENSG00000004399",12982.6900667427,-1.20919015510647,0.135322288528994,-1.54586622337271,0.122136879395513,0.498268616146184
"ENSG00000004455",7046.83229006494,0.20604556498787,0.0659652875210939,0,1,1
"ENSG00000004468",1627.39580290754,-1.43324658555737,0.18864004635447,-2.29668404949003,0.0216368000149602,0.0993536674500124
"ENSG00000004478",7088.01242195368,2.00456761569262,0.0939600666403589,10.6914314943784,1.11634494185987e-26,2.3272493451913e-25
"ENSG00000004487",6017.51876461425,1.07423904759701,0.0865178790359293,0.858077525989519,0.390849656213886,1
"ENSG00000004534",3720.75723178893,-0.437668170037398,0.0639072595092207,0,1,1
"ENSG00000004660",806.055301038246,-0.0675376299981943,0.10258654120293,0,1,1
"ENSG00000004700",1879.18452238629,0.567873856473585,0.103560220499859,0,1,1
"ENSG00000004766",1506.97000252768,0.0460462545812238,0.0754727934421194,0,1,1
"ENSG00000004776",364.174693456877,-3.86966782451746,0.177856006778841,-16.1347815937744,1.45320746617675e-58,1.04998616562193e-56
"ENSG00000004777",456.934064162872,0.71764140357361,0.152714420807111,0,1,1
"ENSG00000004779",2539.85143318742,0.628452380400378,0.0821766916876786,0,1,1
"ENSG00000004799",7485.54831307403,-4.56754494902093,0.201667617413526,-17.6902221327163,4.98784131062515e-70,5.71568490569791e-68
"ENSG00000004838",859.475911503498,-3.88722221886348,0.283988385860658,-10.1666911839139,2.79233463116281e-24,5.31607326447091e-23
"ENSG00000004864",1979.25986670676,1.11400724142655,0.102101915806012,1.11660237250748,0.264164376771537,1
"ENSG00000004866",2185.45285441419,-1.02194011930117,0.0840818070899965,-0.260937770731806,0.794140496730158,1
"ENSG00000004897",4146.03388780531,0.423075531952065,0.0762149996966861,0,1,1
"ENSG00000004961",1480.44529200387,0.443931604154172,0.0875177475410546,0,1,1
"ENSG00000004975",2373.71373586824,0.661794717887367,0.0846217913185859,0,1,1
