"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000173275",-0.116131070840982,2.53596264673294,1.66995871710893,0.19626406405591,0.22946365846308
"ENSG00000213015",-0.10937792322481,3.90363061381856,1.66762708832781,0.196576668074978,0.229814207247835
"ENSG00000167333",-0.125269417607852,3.95356330024869,1.66609529853035,0.196782354318229,0.230039722972011
"ENSG00000169246",-0.167686421053785,0.147779692060409,1.66368427627403,0.197106613590056,0.230403812949042
"ENSG00000161714",-0.2304710922471,4.84014049091635,1.66027653108266,0.197565991326786,0.230925789368517
"ENSG00000151882",-0.291354046992016,3.11404009504751,1.65767171042171,0.197917978255688,0.231322181952711
"ENSG00000166262",-0.145568631140716,1.58757365860875,1.65728234225114,0.197970656366649,0.231368720195685
"ENSG00000247572",-0.105113649976337,2.29215367941179,1.65406334021479,0.198406789840038,0.23186336836714
"ENSG00000096070",0.120730663278013,5.65376559909984,1.65369176210505,0.198457206441357,0.231907222725803
"ENSG00000142669",-0.157395172762019,7.47489380415643,1.6510067542387,0.198821961840221,0.232306724862417
"ENSG00000266173",0.150531686137718,1.83832691245417,1.65098507864867,0.198824909645461,0.232306724862417
"ENSG00000267365",0.258866831151419,0.440784534039961,1.65074564576577,0.198857475102307,0.232329685990364
"ENSG00000125458",0.212964893332609,3.33531836058188,1.64976005673726,0.198991591796874,0.232471281040101
"ENSG00000284308",-0.216117878567192,-0.697008949181343,1.64890956727478,0.199107409806495,0.232589157348599
"ENSG00000126803",-0.27285834188034,4.53749518315734,1.6488292734983,0.199118348145357,0.232589157348599
"ENSG00000100911",0.143594910525955,6.79972600949377,1.64833626034566,0.199185526288875,0.232652522460765
"ENSG00000163399",-0.147631688877658,8.32775389023515,1.64642856217938,0.19944572073659,0.232941311462737
"ENSG00000255561",0.125228787371974,0.965568151855086,1.64486844178821,0.199658805130935,0.233175044668007
"ENSG00000134871",-0.226813494486295,9.29917323393409,1.64411657613068,0.199761591934755,0.233275256873814
"ENSG00000134287",0.0848088271486312,7.60920401849836,1.64405110462687,0.199770545420202,0.233275256873814
"ENSG00000182013",0.370118133539899,3.51284336722507,1.64285093029818,0.199934757531247,0.233451857654768
"ENSG00000130312",0.151889765002602,4.93532929127708,1.64210493230254,0.200036907540947,0.233555974013185
"ENSG00000197150",0.10168105953089,5.07437180844498,1.64041267230916,0.200268857255116,0.2338116165397
"ENSG00000250131",-0.23538252272794,-0.758871140402217,1.63959241978199,0.200381398927337,0.233927827402617
"ENSG00000070182",-0.333112119407559,2.70622047725097,1.63807437516613,0.200589876375698,0.234156012579496
"ENSG00000215712",0.109942083160428,4.0213073522065,1.63740060396795,0.200682489000343,0.234248923610275
"ENSG00000070761",0.101698321748184,4.7761139242312,1.63663455508882,0.200787846640305,0.234356698384957
"ENSG00000180357",0.129186446760901,6.17306217114829,1.63621470655946,0.20084561760335,0.234408920292045
"ENSG00000196683",-0.147380502866767,7.00871664420583,1.6348121034994,0.20103875687984,0.234619114882279
"ENSG00000148154",-0.161681007387117,6.50380852456036,1.63249311160145,0.201358562702808,0.234977096814311
"ENSG00000058866",-0.367876699120854,3.29494217313538,1.63214635797326,0.201406433949653,0.235017716512401
"ENSG00000150401",0.156800518982855,3.93122910444337,1.62786545367828,0.20199854066774,0.235693348800397
"ENSG00000028203",0.0874095063978786,6.16559846854425,1.62730701437165,0.202075931262739,0.235768357934367
"ENSG00000211640",0.455767902410924,5.62188118810592,1.62709690188183,0.202105058466294,0.235787050571759
"ENSG00000162627",0.182542367585832,4.37919908788025,1.62696099743606,0.202123901084235,0.235793742990953
"ENSG00000145414",-0.11242926249556,3.48391365882455,1.6260966851311,0.202243782990104,0.235918297333526
"ENSG00000065615",-0.130836292117769,4.84898635153594,1.62524268207571,0.202362317186976,0.2360412635186
"ENSG00000224165",-0.19153856518572,0.13395173650362,1.62374620235436,0.202570223336422,0.236268453033748
"ENSG00000211951",0.522722911331106,3.42294344095604,1.62171273620785,0.202853136260118,0.236583091822623
"ENSG00000198171",-0.127605729126651,5.82772502476996,1.61785879507393,0.203390606683885,0.237194555315341
"ENSG00000176658",-0.113483442277468,7.12842845116076,1.61747452736067,0.203444288548715,0.237241780871139
"ENSG00000184194",-0.243549194183085,1.77453176241953,1.61689606195668,0.203525131143542,0.237320671100101
"ENSG00000261423",-0.132813901077167,-0.443039932434828,1.61487027216845,0.203808541004114,0.237635739546663
"ENSG00000211670",0.536910614976422,3.51945004038112,1.61222014617306,0.204179998593773,0.238041721766588
"ENSG00000142459",-0.114136980812771,4.38283579272569,1.61216428822145,0.204187836563276,0.238041721766588
"ENSG00000158164",-0.428651728422968,1.31758388003345,1.61210308100303,0.204196425547426,0.238041721766588
"ENSG00000117036",0.120534978745504,5.87610237266073,1.60506333462099,0.205187135831455,0.239181142979377
"ENSG00000177076",-0.178690735771297,2.08885544122569,1.6047244346177,0.205234972420001,0.239221405170602
"ENSG00000158163",-0.230704520406509,3.11348601213664,1.60459202206881,0.205253666359426,0.23922769574193
"ENSG00000109390",0.130949190581354,4.96437878622643,1.60440904502916,0.205279502275577,0.239242309091139
"ENSG00000112964",-0.323132054597436,3.70236736283642,1.60391742576667,0.205348936735287,0.239307729032553
"ENSG00000276846",-0.225713925788009,-1.08450694291934,1.60351465319815,0.205405843474791,0.239358542001099
"ENSG00000211946",0.556563123536953,3.17502994095956,1.60099669993112,0.20576202100678,0.239758064762498
"ENSG00000185158",0.124323579093791,2.85685542321915,1.60059888986037,0.205818359960631,0.239781444155705
"ENSG00000257556",0.220675381904784,0.0139493073921576,1.60053744281151,0.205827063883762,0.239781444155705
"ENSG00000083896",0.0803688687587925,6.28748168940964,1.60052591907622,0.20582869625962,0.239781444155705
"ENSG00000153157",-0.449698008322388,0.163779287865924,1.60047861794537,0.205835396783987,0.239781444155705
"ENSG00000128699",-0.0950106292339093,4.94985622552048,1.60007857744991,0.205892075518372,0.239831941123407
"ENSG00000168491",-0.233602308684474,-0.160201882022585,1.59963238860649,0.205955314402016,0.239882880131376
"ENSG00000141750",-0.363577710157323,-0.0537489341198438,1.59958189145097,0.205962472869177,0.239882880131376
"ENSG00000122783",0.103489410994272,4.13687440558128,1.5960692811896,0.206461141580521,0.240448109669546
"ENSG00000275318",-0.137491269117064,-0.555638250679742,1.5946786964444,0.206658950214234,0.240662902019826
"ENSG00000129562",0.114407665606609,6.76920890179563,1.59415364564077,0.206733696132207,0.240734364214533
"ENSG00000257433",-0.148942894672179,-1.06364702877264,1.59242263462175,0.20698034814252,0.241005983006412
"ENSG00000198756",-0.360447457951263,3.44242245102148,1.59199018227936,0.207042022610258,0.241051460885864
"ENSG00000197258",0.119441355015745,1.43131342747079,1.59196088061278,0.20704620227165,0.241051460885864
"ENSG00000143761",0.0724187439355265,8.99350467333805,1.58952752958817,0.207393649643389,0.241440348824525
"ENSG00000060982",-0.241768250497427,6.3417007972746,1.5875633837592,0.207674603998542,0.241751782629426
"ENSG00000188636",0.123154252151196,5.73347757756341,1.58464037833129,0.208093548634007,0.242223798749639
"ENSG00000270157",0.127876503648235,0.728714573143387,1.58392138154203,0.208196753152626,0.2423282516639
"ENSG00000141441",0.178427489999729,4.37477986648573,1.58345367799217,0.208263919635804,0.242389516845143
"ENSG00000211597",0.460007808364466,0.483724097908633,1.58336724583948,0.208276334884613,0.242389516845143
"ENSG00000184281",0.0866422624559911,4.97243240245568,1.58189024369013,0.208488629137431,0.242611208218621
"ENSG00000224790",-0.20283826899894,-0.354677262116761,1.58185431579265,0.208493796357517,0.242611208218621
"ENSG00000113734",-0.113964660433909,3.094776039308,1.58054209838124,0.208682625884012,0.242815232329535
"ENSG00000015676",0.101058457846186,6.78044524058759,1.58043032116964,0.208698720097662,0.242818254755031
"ENSG00000113211",0.421179668793139,1.79408397512163,1.57949718299659,0.208833135087715,0.242958932576505
"ENSG00000167548",-0.136327715469814,6.92617186582678,1.57879852313141,0.208933841441676,0.243060377715951
"ENSG00000126562",-0.352289406558003,-0.134789724883345,1.5775341570294,0.209116236085204,0.24325683456672
"ENSG00000180044",0.260800762786427,0.833080286125494,1.5769072992582,0.209206735072361,0.243346374260481
"ENSG00000128989",-0.0975541530837922,7.55715457378285,1.57518284117828,0.209455933099096,0.243620486965725
"ENSG00000084754",0.07052437977677,7.78848083089062,1.57222417399956,0.209884303531373,0.244102948143573
"ENSG00000140262",0.0937325180365577,6.32237641003815,1.57016832894132,0.210182569953526,0.24443404111402
"ENSG00000211685",0.543032035549599,2.83045621257366,1.56978983166928,0.210237537868456,0.244482163001189
"ENSG00000146677",-0.183986683218274,0.624342896600416,1.56769569705413,0.210541970148124,0.24482035838514
"ENSG00000198816",-0.121976204008181,4.66138435773139,1.56560298344712,0.210846717858544,0.245158876817234
"ENSG00000149115",0.144014437230787,7.92606355275209,1.5651730226343,0.2109093948667,0.245215905586584
"ENSG00000115540",-0.114481133186483,4.61143614093664,1.5640629847226,0.211071311420867,0.245388301374657
"ENSG00000258484",-0.397563834204237,0.803016877082454,1.56264441100838,0.211278447352138,0.245613242847785
"ENSG00000127125",0.101332539922023,5.55642785169264,1.56157904186155,0.211434167892305,0.245778388224491
"ENSG00000198589",-0.134596545168186,6.27353168784971,1.56107027400717,0.2115085803729,0.245849003068152
"ENSG00000105619",0.121895505265675,3.32801968788864,1.55822976089519,0.211924605648665,0.2463166600055
"ENSG00000205838",-0.212205491532175,-0.528974251496246,1.55770256381081,0.212001926389392,0.246390610960695
